u,v,key,osmid,name,highway,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction
9063565807,533658002,0,1054581397,南横西街,secondary,True,False,278.678,"LINESTRING (116.3678829 39.8820113, 116.3669834 39.8820028, 116.3662418 39.8819953, 116.3659282 39.8819967, 116.3650665 39.8819903, 116.3646171 39.8819925)",15.35347139427214,0.00921138237741681,,,,,,,
9063565809,288044631,0,26295556,白纸坊东街,secondary,False,True,9.775,"LINESTRING (116.3678938 39.8771373, 116.3680072 39.8771497)",1.4912855787991228,0.0009073911962736007,,,,,,,
9063565809,734419269,0,26295556,白纸坊东街,secondary,False,False,205.60900000000004,"LINESTRING (116.3678938 39.8771373, 116.3678683 39.8771345, 116.3677587 39.8771226, 116.3673315 39.8770935, 116.3662004 39.8771021, 116.3660934 39.8771069, 116.3659215 39.8771145, 116.365488 39.8771065)",1.3779898255486982,0.00022263290427865858,,,,,,,
9063565811,734418393,0,42676061,,residential,False,True,46.192,"LINESTRING (116.3678873 39.8801606, 116.3673461 39.8801697)",1.427041260311755,0.002094190289891097,,,,,,,
9063565811,9063565809,0,1054581400,广安门内大街,tertiary,True,False,336.177,"LINESTRING (116.3678873 39.8801606, 116.3678934 39.8773102, 116.3678938 39.8771445, 116.3678938 39.8771373)",8.669840306137464,0.00047314895870483845,,,,,,,
9063565814,9063565815,0,979754124,,primary_link,True,False,22.308,"LINESTRING (116.3682653 39.8808164, 116.3684514 39.8809573)",16.483265310459444,0.00028747743950545234,,,,,,,
9063565814,9691077622,0,1084252270,菜市口大街,primary,True,False,116.548,"LINESTRING (116.3682653 39.8808164, 116.3682745 39.8816945, 116.3682763 39.8818645)",12.975612729425997,0.001645394056638099,,,,,,,
9063565815,2360241154,0,981940753,,tertiary,True,False,100.719,"LINESTRING (116.3684514 39.8809573, 116.3684662 39.8811323, 116.3684713 39.8816863, 116.3684729 39.8818627)",6.219583248857179,0.0024964425567479743,,,,,,,
9063565816,9063583617,0,979754125,,primary_link,True,False,25.773,"LINESTRING (116.3682448 39.8782326, 116.3684159 39.8784236)",7.012419641962767,0.0011912661615997868,,,,,,,
9063565816,8829323550,0,1084252270,菜市口大街,primary,True,False,126.62100000000001,"LINESTRING (116.3682448 39.8782326, 116.3682403 39.8789054, 116.3682457 39.8793713)",13.109934609502062,0.0007892300431936654,,,,,,,
9063583617,2360241172,0,981940753,,tertiary,True,False,71.765,"LINESTRING (116.3684159 39.8784236, 116.3684148 39.879069)",10.57641201308547,0.002429508586497206,,,,,,,
9063583617,9063583619,0,979754127,,residential,False,False,139.845,"LINESTRING (116.3684159 39.8784236, 116.368471 39.8784224, 116.3685137 39.8784214, 116.3689603 39.8784115, 116.3689579 39.8786259, 116.3697723 39.8786057)",1.5917972484257843,5.980107137582091e-06,,,,,,,
9063583618,8829323550,0,979754126,,primary_link,True,False,27.771,"LINESTRING (116.368415 39.879158, 116.3682457 39.8793713)",17.016943743666907,0.0011436414529498859,,,,,,,
9063583618,2360241148,0,981940753,,tertiary,True,False,112.299,"LINESTRING (116.368415 39.879158, 116.3684157 39.8797034, 116.3684097 39.8801679)",10.748563558181505,0.0012858671335473203,,,,,,,
9063583619,734418000,0,59210758,,residential,False,True,151.867,"LINESTRING (116.3697723 39.8786057, 116.369731 39.8772403)",1.27054851616208,0.0006605496655102724,,,,,,,
9063583619,734419453,0,59210758,,residential,False,False,65.169,"LINESTRING (116.3697723 39.8786057, 116.3697743 39.878672, 116.3704516 39.8786713)",1.5667687445583267,0.0004590993094056998,,,,,,,
9063583619,9063583617,0,979754127,,residential,False,True,139.84500000000003,"LINESTRING (116.3697723 39.8786057, 116.3689579 39.8786259, 116.3689603 39.8784115, 116.3685137 39.8784214, 116.368471 39.8784224, 116.3684159 39.8784236)",1.5917972484257854,0.001004585949630206,,,,,,,
9063583653,734418481,0,164954104,北纬路,tertiary,False,False,52.836,"LINESTRING (116.3802365 39.8819611, 116.3808556 39.8819703)",1.398757173383353,0.008088130928321571,,,,,,,
9063583653,734419023,0,164954104,北纬路,tertiary,False,True,15.475,"LINESTRING (116.3802365 39.8819611, 116.3800552 39.8819576)",1.5338683227357723,0.009584094356003704,,,,,,,
9063583653,9063583654,0,979754140,,tertiary_link,False,False,84.627,"LINESTRING (116.3802365 39.8819611, 116.3811525 39.8816693)",1.4307479848051643,0.0006358366926405055,,,,,,,
9063583654,9063583653,0,979754140,,tertiary_link,False,True,84.627,"LINESTRING (116.3811525 39.8816693, 116.3802365 39.8819611)",1.4307479848051643,0.001556196795959465,,,,,,,
9063583654,245106851,0,979798588,太平街,secondary,False,True,34.786,"LINESTRING (116.3811525 39.8816693, 116.3811461 39.8819821)",1.5860052684819677,0.000488495498708513,,,,,,,
9063583654,9063939451,0,979798588,太平街,secondary,False,False,134.373,"LINESTRING (116.3811525 39.8816693, 116.3811511 39.8808607, 116.381159 39.8804609)",1.6317055355879766,0.0006963582588521796,,,,,,,
9063921182,9063921183,0,4231222,,primary_link,True,False,27.189,"LINESTRING (116.38943 39.9062601, 116.3894463 39.9060159)",4.7683367958546,0.0016800498582426409,,,,,,,
9063921182,2424906811,0,"[30042275, 1015784060]",西长安街,trunk,True,False,324.073,"LINESTRING (116.38943 39.9062601, 116.3889231 39.9062446, 116.3874744 39.906202, 116.3872182 39.9061953, 116.386428 39.9061687, 116.3858721 39.9061501, 116.3856338 39.9061421)",8.217542047644997,0.024728175310803457,,5,,,70,,
9063921183,9063921186,0,127843732,西长安街,trunk,True,False,310.22800000000007,"LINESTRING (116.3894463 39.9060159, 116.3898651 39.9060285, 116.3926313 39.9061132, 116.3930805 39.9061255)",4.494402136847475,0.037237622799338586,,,,,,,
9063921183,1891268439,0,675930560,广场西侧路,secondary,True,False,501.686,"LINESTRING (116.3894463 39.9060159, 116.3894561 39.9058204, 116.3895611 39.9036108, 116.3896411 39.9017399, 116.3896516 39.9015069)",6.350677024733198,0.0013048881972138463,,,,,,,
9063921184,6650368134,0,127843737,,tertiary_link,False,False,33.732,"LINESTRING (116.3968665 39.9062755, 116.3970144 39.9064252, 116.3970962 39.9065222)",1.4876481758978355,0.004183265066447636,,,,,,,
9063921184,9296257994,0,175598131,东长安街,trunk,True,False,290.96000000000004,"LINESTRING (116.3968665 39.9062755, 116.3971388 39.9063154, 116.3974061 39.9063425, 116.3974696 39.9063489, 116.3999813 39.9064327, 116.4000264 39.9064342, 116.4002672 39.9064422)",6.588702602348315,0.03520308948185614,,,,,,,
9063921186,9063921187,0,127843738,,primary_link,True,False,27.523,"LINESTRING (116.3930805 39.9061255, 116.3930703 39.9063729)",4.786040063387121,0.0013104360074499164,,,,,,,
9063921186,9063921184,0,127843726,东长安街,trunk,True,False,323.552,"LINESTRING (116.3930805 39.9061255, 116.3937087 39.9061467, 116.3950409 39.9061851, 116.3966583 39.9062453, 116.3966817 39.9062472, 116.3968665 39.9062755)",7.943508686740008,0.03900542892858815,,,,,,,
9063921187,9063921182,0,1015784061,东长安街,trunk,True,False,310.76,"LINESTRING (116.3930703 39.9063729, 116.3926022 39.9063584, 116.3898404 39.9062728, 116.38943 39.9062601)",4.760579553164757,0.0264082251690461,,5,,,70,,
9063921188,9120014687,0,59181729,,residential,False,True,90.019,"LINESTRING (116.4120474 39.9049032, 116.4121876 39.9049437, 116.4127607 39.9049716, 116.4130909 39.904992)",1.4229700294343042,0.0009863574302831184,,,,,,,
9063921188,8835880547,0,"[195186212, 195186213]",崇文门内大街,primary,True,False,209.04099999999997,"LINESTRING (116.4120474 39.9049032, 116.4120198 39.9050471, 116.4120005 39.9052305, 116.4119601 39.9058243, 116.411937 39.9061976, 116.4119062 39.9066255, 116.4119033 39.9067791)",7.600156693127999,0.019673399690907714,,,,,,,
9063921189,733967509,0,195186205,,residential,False,False,164.669,"LINESTRING (116.4118297 39.9048115, 116.4099011 39.9047459)",1.4192714161007822,0.0006888651125593057,,,,,,,
9063921189,269489746,0,"[1060946273, 195186214]",崇文门内大街,primary,True,False,466.551,"LINESTRING (116.4118297 39.9048115, 116.4118528 39.9046356, 116.4118731 39.9041193, 116.4119669 39.9027216, 116.412021 39.9022736, 116.4120469 39.9020016, 116.4120643 39.9012161, 116.4120747 39.9006215)",7.429611420602432,0.011026957314283449,,,,,,,
9063939451,9063583654,0,979798588,太平街,secondary,False,True,134.373,"LINESTRING (116.381159 39.8804609, 116.3811511 39.8808607, 116.3811525 39.8816693)",1.6317055355879757,0.001778253304369441,,,,,,,
9063939451,9063939458,0,1060440000,太平街,secondary,True,False,141.38500000000002,"LINESTRING (116.381159 39.8804609, 116.3810434 39.8801465, 116.380979 39.8799703, 116.3809993 39.8793585, 116.3810032 39.8792087)",2.3086956477167915,0.00043056771390591054,,,,,,,
9063939458,318266428,0,1185021199,南纬路,tertiary,False,True,17.033,"LINESTRING (116.3810032 39.8792087, 116.3812027 39.8792137)",1.077823819155806,0.00043200870357761707,,,,,,,
9063951364,1192323467,0,173221627,朝阳门南大街,tertiary,True,False,195.68099999999998,"LINESTRING (116.4287896 39.9172821, 116.4287636 39.918408, 116.4287409 39.9189178, 116.4287173 39.9190401)",12.082782796300055,0.01128748824692799,,,,,,,
9063951364,2123321496,0,979800322,秀水河西路,residential,False,False,115.195,"LINESTRING (116.4287896 39.9172821, 116.428878 39.9172804, 116.4301387 39.9173292)",1.5198541528492415,0.0007817368969007915,,,,,,,
9063951365,266109691,0,24476417,秀水河胡同,tertiary,False,True,60.512,"LINESTRING (116.4308726 39.9173464, 116.430903 39.9168027)",1.4854635036551747,0.0036396517127963482,,,,,,,
9063951365,2123321496,0,979800322,秀水河西路,residential,False,True,62.619,"LINESTRING (116.4308726 39.9173464, 116.4301387 39.9173292)",1.4920277584648312,0.0010923422206371336,,,,,,,
9063951365,266112275,0,"[24476417, 979800321]","['吉市口路', '秀水河胡同']",tertiary,False,False,427.15900000000005,"LINESTRING (116.4308726 39.9173464, 116.4308704 39.9173866, 116.4308358 39.9193178, 116.4308399 39.9197867, 116.4309848 39.9201056, 116.4314696 39.9206783, 116.4315926 39.9210469)",1.5585311625167748,0.0002727072953704604,,,,,,,
9092797717,2360241180,0,375137624,贾家胡同,tertiary,False,True,15.392,"LINESTRING (116.3682887 39.885187, 116.3684691 39.885187)",1.699985017518662,0.00029871715894476327,,,,,,,
9092797717,528929563,0,953937736,菜市口大街,primary,True,False,292.677,"LINESTRING (116.3682887 39.885187, 116.3682854 39.8876613, 116.3682866 39.8878191)",12.365398380552127,0.007670171874043092,,,,,,,
9092797718,734418303,0,59210713,南半截胡同,residential,False,False,14.377,"LINESTRING (116.3679125 39.885304, 116.368081 39.8853041)",1.6347608471414885,0.0005869871427696541,,,,,,,
9092797718,385035507,0,59210713,南半截胡同,residential,False,True,90.312,"LINESTRING (116.3679125 39.885304, 116.3678421 39.885304, 116.3671367 39.8853036, 116.3668762 39.8852194)",1.67929229697527,0.0018169438770547612,,,,,,,
9092797718,9063565807,0,161802255,广安门内大街辅路,tertiary,True,False,366.145,"LINESTRING (116.3679125 39.885304, 116.3679105 39.8849022, 116.3679056 39.8834481, 116.3678849 39.8821407, 116.3678829 39.8820113)",19.226102914114744,0.005796885300824606,,,,,,,
9092797719,1737609884,0,1054581399,南横西街,tertiary,True,False,14.923,"LINESTRING (116.3678858 39.8818565, 116.3680606 39.8818607)",8.792198235374862,0.0110492926541949,,,,,,,
9092797719,9063565811,0,1054581400,广安门内大街,tertiary,True,False,188.576,"LINESTRING (116.3678858 39.8818565, 116.3678873 39.8801606)",10.596743729698694,0.002315310155014464,,,,,,,
9097599011,734045512,0,42488539,复兴门北大街,tertiary,True,False,34.254999999999995,"LINESTRING (116.3506556 39.9073677, 116.3506811 39.9073805, 116.3508143 39.9074782, 116.3509031 39.9076043)",40.85921739893272,0.004129011805307886,,,,,,,
9115929976,1736512928,0,22788119,左家庄西街,secondary,True,False,21.396,"LINESTRING (116.4370766 39.9461612, 116.4369078 39.9463036)",4.881947786165139,0.0028209534308162843,,,,,,,
9115929994,4696280562,0,475948915,左家庄西街,secondary,True,False,8.534,"LINESTRING (116.4347915 39.9475223, 116.4348694 39.9474741)",5.030430836313806,0.0018156469863502252,,,,,,,
9115929994,3504255400,0,"[1083693400, 1083693401, 169204635]",香河园路,trunk,True,False,75.77,"LINESTRING (116.4347915 39.9475223, 116.4346791 39.9474264, 116.4342632 39.9470703, 116.4342003 39.9470135)",15.694337905042277,0.0008224448551265008,yes,,G101;G111,,,,
9115929995,9115929994,0,169204635,香河园路,trunk,True,False,10.064,"LINESTRING (116.4348755 39.9475859, 116.4347915 39.9475223)",5.509594546761586,0.001817592322407029,,,G101;G111,,,,
9115929995,746856370,0,986129810,左家庄西路,secondary,True,False,113.12200000000001,"LINESTRING (116.4348755 39.9475859, 116.4343133 39.9479404, 116.4342048 39.9480669, 116.4341605 39.9481707, 116.4340727 39.9483576)",2.8071026775806454,0.001358853260419256,,,,,,,
9117225827,734045465,0,986277159,,residential,False,True,97.66,"LINESTRING (116.3532073 39.9420283, 116.3535707 39.9420662, 116.3539568 39.9421599, 116.3538923 39.9424422)",1.242712660874741,0.00026838432635534085,,,,,,,
9119424733,733788533,0,59167909,,residential,False,True,98.586,"LINESTRING (116.397868 39.9263378, 116.3987844 39.9263738, 116.3987664 39.9265562)",1.273084761341696,0.00026838432635534085,,,,,,,
9119424734,341182255,0,"[986582058, 30801982]",沙滩北街,residential,False,"[False, True]",276.283,"LINESTRING (116.3976664 39.9263319, 116.3973768 39.9263258, 116.3973935 39.9260689, 116.3974183 39.9252919, 116.3974463 39.9243965, 116.3973591 39.9240709)",1.3043409790511207,0.00026838432635534085,,,,,,,
9120014684,733967463,0,59181746,,residential,False,True,82.295,"LINESTRING (116.4131375 39.9040602, 116.4140963 39.9041424)",1.6668617813110238,0.0019686800894854585,,,,,,,
9120014684,9120014687,0,986647858,,residential,False,False,103.688,"LINESTRING (116.4131375 39.9040602, 116.4130909 39.904992)",1.433434618251143,0.000779431313426061,,,,,,,
9120014684,9120014685,0,986647858,,residential,False,True,147.155,"LINESTRING (116.4131375 39.9040602, 116.4131648 39.9035621, 116.4120979 39.9034595)",1.3985397620188702,0.00015663557731449958,,,,,,,
9120014685,9063921188,0,173319135,崇文门内大街,primary,True,False,160.59,"LINESTRING (116.4120979 39.9034595, 116.4120474 39.9049032)",4.2549444097043185,0.018978914718628753,,,,,,,
9120014685,9120014684,0,986647858,,residential,False,False,147.155,"LINESTRING (116.4120979 39.9034595, 116.4131648 39.9035621, 116.4131375 39.9040602)",1.3985397620188713,0.0006256056659713891,,,,,,,
9120014687,9120014684,0,986647858,,residential,False,True,103.688,"LINESTRING (116.4130909 39.904992, 116.4131375 39.9040602)",1.4334346182511417,0.001564410437088192,,,,,,,
9120014687,9063921188,0,59181729,,residential,False,False,90.01899999999999,"LINESTRING (116.4130909 39.904992, 116.4127607 39.9049716, 116.4121876 39.9049437, 116.4120474 39.9049032)",1.422970029434304,0.0016808424025620795,,,,,,,
9120014687,733967227,0,59181729,,residential,False,True,230.95500000000004,"LINESTRING (116.4130909 39.904992, 116.4134896 39.9050311, 116.4137893 39.9050796, 116.4141687 39.905093, 116.414583 39.9050954, 116.4149212 39.905129, 116.4149866 39.9051574, 116.4150144 39.9052018, 116.4150271 39.9052705, 116.4150462 39.9054127, 116.4150355 39.9057563)",1.5606302689258396,0.0008903154686638784,,,,,,,
9278054366,9278054368,0,1005603898,,unclassified,False,False,26.79,"LINESTRING (116.4249614 39.9434306, 116.4249635 39.9433541, 116.4249662 39.9431897)",1.2502734905582105,0.00026838432635534085,,,,,,,
9278054368,534074445,0,22800081,民安街,tertiary,False,True,85.592,"LINESTRING (116.4249662 39.9431897, 116.4259702 39.9431885)",1.4637108928360991,0.00014813373825143107,,,,,,,
9278054368,10202089465,0,22800081,民安街,tertiary,False,False,202.911,"LINESTRING (116.4249662 39.9431897, 116.4246345 39.9431935, 116.4236941 39.9432162, 116.4227503 39.9432664, 116.4225892 39.943275)",1.4839167249191523,0.0009629413481178873,,,,,,,
9278054368,9278054366,0,1005603898,,unclassified,False,True,26.79,"LINESTRING (116.4249662 39.9431897, 116.4249635 39.9433541, 116.4249614 39.9434306)",1.250273490558209,0.00026838432635534085,,,,,,,
9296257994,9296257995,0,1069152822,东长安街,primary,True,False,23.596,"LINESTRING (116.4002672 39.9064422, 116.4005437 39.9064489)",3.2062351560719557,0.03501460803279692,,,,,,,
9296257994,250041137,0,127843403,正义路,tertiary,True,False,374.26,"LINESTRING (116.4002672 39.9064422, 116.400271 39.9062689, 116.4003385 39.9053244, 116.4004363 39.9030791)",6.345830078775209,0.013363522066955584,,,,,,,
9296257995,9296257997,0,4843674,,tertiary,True,False,21.118,"LINESTRING (116.4005437 39.9064489, 116.4004073 39.9066074)",3.0570051390714923,0.015027865137776625,,,,,,,
9296257995,9296257999,0,1010385358,东长安街,trunk,True,False,399.02699999999993,"LINESTRING (116.4005437 39.9064489, 116.4045429 39.9065531, 116.4047816 39.9065585, 116.4049259 39.906562, 116.4050012 39.9065638, 116.4052184 39.9065789)",8.223329240363892,0.03624283557947598,,,,,,,
9296257997,9296257994,0,173229521,,tertiary,True,False,21.914,"LINESTRING (116.4004073 39.9066074, 116.4002672 39.9064422)",3.045953911247845,0.01317504061789637,,,,,,,
9296257997,533628789,0,173229518,南河沿大街,secondary,False,False,178.56,"LINESTRING (116.4004073 39.9066074, 116.4004137 39.9068092, 116.4004157 39.9068635, 116.4004305 39.9072583, 116.4004486 39.9074912, 116.4005044 39.9082113)",2.0862530663822043,0.011335473202995817,,,,,,,
9296257997,6650368134,0,175226609,东长安街,trunk,True,False,282.586,"LINESTRING (116.4004073 39.9066074, 116.4000192 39.9065997, 116.3973812 39.9065298, 116.3970962 39.9065222)",6.309466439531859,0.023186676609495402,,5,,,,,
9296257999,9296258001,0,24804551,,tertiary_link,True,False,19.949,"LINESTRING (116.4052184 39.9065789, 116.4052541 39.9067562)",2.858572236599402,0.01723366007774139,,,,,,,
9296257999,4716204930,0,127843506,台基厂大街,tertiary,False,False,151.027,"LINESTRING (116.4052184 39.9065789, 116.4052258 39.9064326, 116.4052286 39.9063767, 116.4052869 39.9052217)",2.050553039867714,0.03563372924524563,,,,,,,
9296257999,533652025,0,162382435,东长安街,trunk,True,False,393.09299999999996,"LINESTRING (116.4052184 39.9065789, 116.4058201 39.9065979, 116.4061336 39.9066064, 116.4067637 39.9066218, 116.4069966 39.9066285, 116.4085069 39.9066747, 116.4091535 39.9066934, 116.4093833 39.9067, 116.4098236 39.9067127)",8.027943849820776,0.013546671854229484,,5,,,,,
9296258000,9296257999,0,42673830,,tertiary_link,True,False,19.833,"LINESTRING (116.4051762 39.9067543, 116.4052184 39.9065789)",2.950033155891428,0.020481722847251492,,,,,,,
9296258000,9296257997,0,226280292,东长安街,trunk,True,False,407.12,"LINESTRING (116.4051762 39.9067543, 116.4049351 39.9067464, 116.4042779 39.9067248, 116.4030424 39.9066843, 116.4020912 39.9066566, 116.4018461 39.9066551, 116.401286 39.9066424, 116.400714 39.9066196, 116.4004073 39.9066074)",8.130667062902353,0.016355088674901923,,,,,,,
9296258001,9296258000,0,4484630,东长安街,trunk,True,False,6.648,"LINESTRING (116.4052541 39.9067562, 116.4051762 39.9067543)",3.2729838210185136,0.015105678580048777,,,,,,,
9296258001,533628407,0,33612208,王府井大街,tertiary,True,False,133.27200000000002,"LINESTRING (116.4052541 39.9067562, 116.4052537 39.9067928, 116.4052497 39.9068992, 116.4052558 39.907575, 116.4051743 39.9079495)",4.913337563392764,0.016404730769092213,,,,,,,
9296266511,9296278317,0,190414334,秀月路,tertiary,True,False,17.302,"LINESTRING (116.4348606 39.9070748, 116.434823 39.9072277)",3.339452317316544,0.01335710966291649,,,,,,,
9296266511,9296278320,0,30041876,建国门外大街,trunk,True,False,229.063,"LINESTRING (116.4348606 39.9070748, 116.4368016 39.9070712, 116.4374113 39.9070701, 116.4374461 39.9070701, 116.4375461 39.9070699)",11.087488898684015,0.0002682402273881702,,,G103,,,,
9296266512,9296266511,0,190414334,秀月路,tertiary,True,False,12.31,"LINESTRING (116.4348596 39.9069641, 116.4348606 39.9070748)",6.7936175403000085,0.00519512801391996,,,,,,,
9296266512,9296278319,0,30070411,建国门外大街,tertiary,True,False,229.056,"LINESTRING (116.4348596 39.9069641, 116.4373985 39.9069461, 116.4374256 39.9069459, 116.4375449 39.9069451)",7.882965610001368,0.0006912427455176215,,,,,,,
9296266513,9296266512,0,30070411,建国门外大街,tertiary,True,False,7.464,"LINESTRING (116.4347721 39.9069647, 116.4348596 39.9069641)",6.74615429614593,0.0011711643556794806,,,,,,,
9296266513,10596368908,0,190414331,秀月路,tertiary,True,False,30.588,"LINESTRING (116.4347721 39.9069647, 116.4347559 39.9066899)",14.556714598187375,0.0001702529297121263,,,,,,,
9296266514,9296266511,0,30041876,建国门外大街,trunk,True,False,7.643,"LINESTRING (116.434771 39.907075, 116.4348606 39.9070748)",3.4523732379766683,0.0084302218763847,,,G103,,,,
9296266514,9296266513,0,190414331,秀月路,tertiary,True,False,12.265,"LINESTRING (116.434771 39.907075, 116.4347721 39.9069647)",6.98524956498846,0.0002210478156397814,,,,,,,
9296266516,9296278317,0,244777931,日坛路,tertiary,False,False,10.125,"LINESTRING (116.43483 39.9073186, 116.434823 39.9072277)",2.0541077074532286,0.00591569489925681,,2,,,,,
9296266516,4716312215,0,190414351,建国门外大街,tertiary,True,False,356.742,"LINESTRING (116.43483 39.9073186, 116.4326529 39.9073223, 116.4306476 39.9073257)",12.977824873287503,0.0020619841707284563,,,,,,,
9296266516,266110553,0,244777931,日坛路,tertiary,False,True,186.919,"LINESTRING (116.43483 39.9073186, 116.4348295 39.9073553, 116.4348291 39.9073823, 116.4348285 39.9074217, 116.4348051 39.9089995)",1.6675906323740117,0.008096416618933884,,2,,,,,
9296278317,9296266514,0,190414331,秀月路,tertiary,True,False,17.549,"LINESTRING (116.434823 39.9072277, 116.434771 39.907075)",3.1718108331981076,0.000280344540630505,,,,,,,
9296278317,9296266516,0,244777931,日坛路,tertiary,False,True,10.125,"LINESTRING (116.434823 39.9072277, 116.43483 39.9073186)",2.0541077074532264,0.009865015292502891,,2,,,,,
9296278317,9671455195,0,"[30041862, 226280295]","['建国门外大街', '建国门桥']",trunk,True,False,375.406,"LINESTRING (116.434823 39.9072277, 116.4331475 39.9072171, 116.4306492 39.9072304, 116.4304219 39.9072316)",18.037402909858706,0.009310378367863048,yes,,G103,,,,
9296278319,746964205,0,78733006,建华南路,tertiary,True,False,122.077,"LINESTRING (116.4375449 39.9069451, 116.4375201 39.9058474)",7.951602207924706,0.000967048168682251,,,,,,,
9296278320,9296278319,0,78733006,建华南路,tertiary,True,False,13.878,"LINESTRING (116.4375461 39.9070699, 116.4375449 39.9069451)",11.274184905209877,0.00027580542316462943,,,,,,,
9296278322,9296278323,0,78733008,建华路,tertiary,False,True,10.802,"LINESTRING (116.4376438 39.9072079, 116.4376368 39.9073049)",1.500095676355612,8.393764837690526e-05,,,,,,,
9296278322,9296278320,0,190414319,,tertiary_link,True,False,17.462,"LINESTRING (116.4376438 39.9072079, 116.4375461 39.9070699)",20.740858463413602,7.565195776459272e-06,,,,,,,
9296278322,9296278317,0,226280297,建国门外大街,trunk,True,False,240.61400000000003,"LINESTRING (116.4376438 39.9072079, 116.4374468 39.9072093, 116.4358198 39.9072207, 116.4356013 39.9072222, 116.4350274 39.9072253, 116.434823 39.9072277)",8.011003687800471,0.00018293363882314372,,,G103,,,,
9296278323,9296278322,0,78733008,建华路,tertiary,False,False,10.802,"LINESTRING (116.4376368 39.9073049, 116.4376438 39.9072079)",1.500095676355611,0.00027443648297650826,,,,,,,
9296278323,746966067,0,78733008,建华路,tertiary,False,True,188.809,"LINESTRING (116.4376368 39.9073049, 116.4376369 39.9073435, 116.4376371 39.9074366, 116.4376411 39.9090029)",1.473417324550797,4.322969015119584e-07,,,,,,,
9296278323,9296266516,0,190414351,建国门外大街,tertiary,True,False,239.415,"LINESTRING (116.4376368 39.9073049, 116.4374472 39.9073058, 116.4350291 39.9073201, 116.43483 39.9073186)",4.456800303991631,0.000688504865141379,,,,,,,
9296390418,9296390421,0,127843733,,primary,True,False,19.294,"LINESTRING (116.367947 39.9058576, 116.3677208 39.9058578)",5.246238087667784,0.027192627896839548,,,,,,,
9296390418,1414025826,0,30834259,西单北大街,primary,True,False,190.65800000000002,"LINESTRING (116.367947 39.9058576, 116.3679265 39.9060806, 116.36784 39.9075702)",4.62125850620937,0.017600247850223533,,,,,,,
9296390419,9296390420,0,30838706,,primary,True,False,19.636,"LINESTRING (116.3677238 39.9056885, 116.367954 39.9056887)",5.282193683629915,0.02329460673590622,,,,,,,
9296390419,533647891,0,30042374,宣武门内大街,primary,True,False,216.82500000000002,"LINESTRING (116.3677238 39.9056885, 116.3677321 39.9055157, 116.3677413 39.9049568, 116.3677623 39.904215, 116.3677757 39.903739)",15.432777305071284,0.020701401722703152,,,,,,,
9296390420,9296390418,0,127843736,,primary,True,False,18.79,"LINESTRING (116.367954 39.9056887, 116.367947 39.9058576)",5.247478744058441,0.021981648996530816,,,,,,,
9296390420,9828582953,0,1071049924,西长安街,trunk,True,False,155.178,"LINESTRING (116.367954 39.9056887, 116.3680938 39.9056879, 116.3697732 39.9056784)",9.110666724497941,0.02216551927864057,,,,,,,
9296390421,9296390419,0,127843734,,primary,True,False,18.827,"LINESTRING (116.3677208 39.9058578, 116.3677238 39.9056885)",5.279620938033507,0.035653398754264425,,,,,,,
9296390421,380762479,0,30838709,复兴门内大街,trunk,True,False,175.739,"LINESTRING (116.3677208 39.9058578, 116.3675891 39.9058577, 116.3656605 39.9058563)",6.375924229126877,0.022733989704128793,,,,,,,
9296390422,9296390423,0,190441560,复兴门内大街,trunk,True,False,12.779,"LINESTRING (116.357115 39.9059241, 116.3569652 39.9059225)",5.303649831876182,0.012246394823965098,,,,,,,
9296390422,10678985192,0,127844318,闹市口北街,secondary,True,False,232.89499999999998,"LINESTRING (116.357115 39.9059241, 116.3571168 39.9061119, 116.3571341 39.9078935, 116.3571347 39.9079409, 116.3571367 39.9080185)",7.932767401354257,0.024340837287048743,,,,,,,
9296390423,9296390424,0,127844308,,secondary_link,True,False,19.127,"LINESTRING (116.3569652 39.9059225, 116.3569627 39.9057505)",5.279932239554513,0.03483138619603944,,,,,,,
9296390423,12206005827,0,190441560,复兴门内大街,trunk,True,False,327.621,"LINESTRING (116.3569652 39.9059225, 116.3557247 39.9059202, 116.3531243 39.9059155)",4.803928036052958,0.008368331369984905,,,,,,,
9296390424,9296390425,0,1051962157,复兴门内大街,trunk,True,False,13.043,"LINESTRING (116.3569627 39.9057505, 116.3571156 39.9057495)",5.292200761528616,0.013190098959965703,,,,,,,
9296390424,290313205,0,34104271,闹市口大街,secondary,True,False,177.518,"LINESTRING (116.3569627 39.9057505, 116.3569647 39.9055689, 116.3569802 39.9041541)",6.435156254488432,0.03154672228886799,,,,,,,
9296390425,9296390422,0,127844303,,secondary_link,True,False,19.415,"LINESTRING (116.3571156 39.9057495, 116.357115 39.9059241)",5.2749569985257345,0.02612643963874389,,,,,,,
9296390425,734045976,0,1051962154,复兴门内大街,trunk,True,False,225.454,"LINESTRING (116.3571156 39.9057495, 116.3597587 39.9057394)",4.449540393254939,0.008150525781106463,,,,,,,
9296390426,9296390427,0,128009690,,tertiary_link,False,False,15.216,"LINESTRING (116.3464717 39.9058063, 116.3464797 39.905943)",1.8091593468445508,0.006757953362369275,,,,,,,
9296390426,9755087338,0,1061807033,复兴门外大街,trunk,True,False,257.092,"LINESTRING (116.3464717 39.9058063, 116.3494853 39.9057665)",16.26614804549795,0.00427354306938005,,,G108,,,,
