u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,tunnel,access,junction
69367741,69326389,0,9257224,,,Peeples Street Southwest,residential,,False,False,131.767,"LINESTRING (-84.420472 33.735808, -84.420478 33.734623)",1.7288032003900662,0.0003494128335979757,,,,
69367741,69367740,0,9257224,,,Peeples Street Southwest,residential,,False,True,244.864,"LINESTRING (-84.420472 33.735808, -84.4204765 33.7361716, -84.4204857 33.7369229, -84.420499 33.73801)",1.8383989743241793,0.00024618411587817797,,,,
69367741,69276632,0,9269837,,,Oglethorpe Avenue Southwest,residential,,False,False,268.908,"LINESTRING (-84.420472 33.735808, -84.4210173 33.7358056, -84.4218062 33.7358021, -84.4225167 33.7357989, -84.4227032 33.7357981, -84.4233116 33.7357953, -84.42338 33.735795)",1.8285817623903546,0.007898816448180032,,,,
69367741,69545776,0,9269837,,,Oglethorpe Avenue Southwest,residential,,False,True,108.008,"LINESTRING (-84.420472 33.735808, -84.4198099 33.7358108, -84.419304 33.735813)",1.638250733888593,0.008267940993446007,,,,
69367744,69458083,0,9264518,,,Beecher Street Southwest,residential,,False,True,130.778,"LINESTRING (-84.420485 33.733381, -84.419071 33.733402)",1.6526472752207446,0.00045088266012278277,,,,
69367744,69319705,0,"[9257224, 9253141]",,,"['White Street Southwest', 'Peeples Street Southwest']",residential,,False,"[False, True]",155.86100000000002,"LINESTRING (-84.420485 33.733381, -84.4204986 33.7322857, -84.4204698 33.7322179, -84.4201882 33.7322073)",1.6087080185250866,0.00010280415777617927,,,,
69367744,69326389,0,9257224,,,Peeples Street Southwest,residential,,False,True,138.10500000000002,"LINESTRING (-84.420485 33.733381, -84.4204824 33.7338409, -84.4204801 33.7342591, -84.4204783 33.7345624, -84.420478 33.734623)",1.605972163474364,0.0001284597086548364,,,,
69367744,69458085,0,9264518,,,Beecher Street Southwest,residential,,False,False,200.64099999999996,"LINESTRING (-84.420485 33.733381, -84.4209422 33.7333821, -84.4213472 33.7333831, -84.4217833 33.7333842, -84.4219668 33.7333846, -84.4221371 33.733385, -84.4222471 33.7333853, -84.4226547 33.7333881)",1.5260618423214822,0.0002462447672986949,,,,
69367746,69377937,0,9258365,,,Sells Avenue Southwest,residential,,False,True,117.754,"LINESTRING (-84.4205301 33.7453654, -84.4192569 33.7453906)",1.7793546155451614,0.0008573078290066632,,,,
69367746,9750869204,0,1061275363,,,Peeples Street Southwest,residential,,False,True,18.622,"LINESTRING (-84.4205301 33.7453654, -84.420536 33.7455328)",1.481355135300625,0.0002462447672986949,,,,
69367746,69276610,0,835957712,,,Sells Avenue Southwest,residential,,False,False,256.623,"LINESTRING (-84.4205301 33.7453654, -84.421443 33.745331, -84.42234 33.745306, -84.423304 33.745292)",1.8745391367830995,0.0005842551338394896,,,,
69367746,69351684,0,835957713,,,Peeples Street Southwest,residential,,False,False,98.99099999999999,"LINESTRING (-84.4205301 33.7453654, -84.4205157 33.744988, -84.4205132 33.7449223, -84.4204961 33.7444756)",1.6655401908045036,0.00012342564075193204,,,,
69367748,5416125248,0,9277978,,,Cunningham Place Southwest,residential,,False,False,28.307,"LINESTRING (-84.420502 33.743243, -84.4208081 33.7432384)",1.4475481764980314,0.0002462447672986949,,,,
69367748,661039749,0,9277978,,,Cunningham Place Southwest,residential,,False,True,115.625,"LINESTRING (-84.420502 33.743243, -84.4192515 33.7432402)",1.6191561460203345,0.0006365366583250746,,,,
69367748,69367750,0,835957713,,,Peeples Street Southwest,residential,,False,False,111.55199999999999,"LINESTRING (-84.420502 33.743243, -84.4204911 33.7426892, -84.4204895 33.7426057, -84.420501 33.74224)",1.6611677962904952,9.237211344726905e-05,,,,
69367748,69351684,0,835957713,,,Peeples Street Southwest,residential,,False,True,137.06,"LINESTRING (-84.420502 33.743243, -84.4204986 33.7439532, -84.4204961 33.7444756)",1.6383105021499176,0.00043608371351665427,,,,
69367750,8040042871,0,9262135,,,Lucile Avenue Southwest,tertiary,,True,False,149.603,"LINESTRING (-84.420501 33.74224, -84.4221183 33.7422787)",13.438921626195082,0.007041387316332336,,,,
69367750,69367748,0,835957713,,,Peeples Street Southwest,residential,,False,True,111.55199999999999,"LINESTRING (-84.420501 33.74224, -84.4204895 33.7426057, -84.4204911 33.7426892, -84.420502 33.743243)",1.6611677962904958,0.000930938653514204,,,,
69367754,69174869,0,9276878,,,Beckwith Street Southwest,residential,,False,True,64.165,"LINESTRING (-84.420565 33.752488, -84.419871 33.752483)",1.5359309233098948,0.0005168714056451916,,,,
69367754,69367758,0,42738398,,,Peeples Street Southwest,residential,,False,False,76.169,"LINESTRING (-84.420565 33.752488, -84.420563 33.751803)",1.6315366468188617,0.00012894492001897176,,,,
69367754,69305094,0,"[9251235, 9276878]",,,"['Beckwith Street Southwest', 'Parsons Place Southwest']",residential,,False,False,214.232,"LINESTRING (-84.420565 33.752488, -84.4213821 33.7524857, -84.422292 33.752496, -84.422331 33.752473, -84.422347 33.752443, -84.422349 33.752379, -84.422357 33.752025)",1.4304805532455325,0.0007618424931130312,,,,
69367758,69305097,0,9277179,,,Palmetto Avenue Southwest,residential,,False,False,166.327,"LINESTRING (-84.420563 33.751803, -84.422362 33.751812)",1.5378630233443953,0.0006849971433180936,,,,
69367758,69595753,0,9277179,,,Palmetto Avenue Southwest,residential,,False,True,130.944,"LINESTRING (-84.420563 33.751803, -84.4191467 33.751796)",1.7674837259064602,0.0011553489094268078,,,,
69367758,69367761,0,42738398,,,Peeples Street Southwest,residential,,False,False,76.502,"LINESTRING (-84.420563 33.751803, -84.420561 33.751115)",1.6881062981468309,0.00043056443424961454,,,,
69367758,69367754,0,42738398,,,Peeples Street Southwest,residential,,False,True,76.169,"LINESTRING (-84.420563 33.751803, -84.420565 33.752488)",1.6315366468188628,0.00012803514871121796,,,,
69367761,69305099,0,9274257,,,Parsons Street Southwest,residential,,False,False,164.674,"LINESTRING (-84.420561 33.751115, -84.422341 33.751062)",1.7780313237382734,0.0005769769633774593,,,,
69367761,69595755,0,9274257,,,Parsons Street Southwest,residential,,False,True,130.892,"LINESTRING (-84.420561 33.751115, -84.4191453 33.751105)",1.6982292513777766,0.0018735830311881734,,,,
69367761,69367763,0,42738398,,,Peeples Street Southwest,residential,,False,False,76.725,"LINESTRING (-84.420561 33.751115, -84.420559 33.750425)",1.6392723501749895,4.6458988115960665e-05,,,,
69367761,69367758,0,42738398,,,Peeples Street Southwest,residential,,False,True,76.502,"LINESTRING (-84.420561 33.751115, -84.420563 33.751803)",1.6881062981468304,0.0007760349255139905,,,,
69367763,69594452,0,9273209,,,Camilla Street Southwest,residential,,False,False,80.539,"LINESTRING (-84.420559 33.750425, -84.42143 33.750437)",1.5455229508131554,0.002922185440505202,,,,
69367763,69594449,0,9273209,,,Camilla Street Southwest,residential,,False,True,130.824,"LINESTRING (-84.420559 33.750425, -84.419144 33.750424)",1.4332716632671536,0.0008729558955000285,,,,
69367763,69367761,0,42738398,,,Peeples Street Southwest,residential,,False,True,76.725,"LINESTRING (-84.420559 33.750425, -84.420561 33.751115)",1.6392723501749904,4.742941084423139e-05,,,,
69367766,69367768,0,9257233,,,Peeples Street Southwest,residential,,False,False,66.167,"LINESTRING (-84.421853 33.728154, -84.422336 33.727715)",1.5290282040656875,0.003066899729858573,,,,
69367766,69331387,0,9257233,,,Peeples Street Southwest,residential,,False,True,162.05700000000002,"LINESTRING (-84.421853 33.728154, -84.4213996 33.7285497, -84.420644 33.729209)",1.514195505205355,0.00010911190550993896,,,,
69367766,69551806,0,9276791,,,Dimmock Street Southwest,residential,,False,True,305.425,"LINESTRING (-84.421853 33.728154, -84.421778 33.728098, -84.4215599 33.7279835, -84.4190703 33.7266768)",1.4579631029675912,0.00327450954228799,,,,
69367768,69276592,0,9257233,,,Peeples Street Southwest,residential,,False,False,122.691,"LINESTRING (-84.422336 33.727715, -84.423229 33.726899)",1.6151750059233951,0.002822413853754869,,,,
69367768,69367766,0,9257233,,,Peeples Street Southwest,residential,,False,True,66.167,"LINESTRING (-84.422336 33.727715, -84.421853 33.728154)",1.5290282040656893,0.0031005006168249465,,,,
69367768,69310544,0,9277492,,,Sparks Street Southwest,residential,,False,True,362.478,"LINESTRING (-84.422336 33.727715, -84.4221055 33.7275706, -84.419205 33.725754)",1.3891367133699581,1.1463118477697866e-05,,,,
69367770,69345272,0,9257233,,,Peeples Street Southwest,residential,,False,True,67.199,"LINESTRING (-84.425455 33.724863, -84.424966 33.72531)",1.5576782012083226,0.00161253931728335,,,,
69367770,69229830,0,9277895,,,Arlington Avenue Southwest,residential,,False,True,23.894,"LINESTRING (-84.425455 33.724863, -84.42527 33.724713)",1.509128283133819,0.0006201607747855063,,,,
69367770,69327453,0,9277895,,,Arlington Avenue Southwest,residential,,False,False,87.096,"LINESTRING (-84.425455 33.724863, -84.426029 33.725329, -84.426084 33.725352, -84.426162 33.725355)",1.515354722478027,0.0008511213841139373,,,,
69369469,69369473,0,9257494,,,Bradberry Street Southwest,residential,,False,False,192.05900000000003,"LINESTRING (-84.4001 33.74945, -84.4001377 33.749417, -84.4004302 33.7491774, -84.4008908 33.7488055, -84.400929 33.748775, -84.4009782 33.748733, -84.4010448 33.7486762, -84.401569 33.748229)",1.4963058980018957,1.0128787226325628e-05,,,,
69369469,69239361,0,9269661,,,Haynes Street Southwest,residential,,False,False,46.437999999999995,"LINESTRING (-84.4001 33.74945, -84.3998529 33.7492104, -84.399773 33.749133)",1.5325785872242783,0.0020827697805510304,,,,
69369469,69542471,0,9269661,,,Haynes Street Southwest,residential,,False,True,114.71000000000001,"LINESTRING (-84.4001 33.74945, -84.4002608 33.7496045, -84.4005249 33.7498641, -84.4005602 33.7498985, -84.400839 33.750159, -84.4008671 33.7501782, -84.400925 33.750219)",1.7896235263867153,0.0013061283408318707,,,,
69369473,69369469,0,9257494,,,Bradberry Street Southwest,residential,,False,True,192.05900000000003,"LINESTRING (-84.401569 33.748229, -84.4010448 33.7486762, -84.4009782 33.748733, -84.400929 33.748775, -84.4008908 33.7488055, -84.4004302 33.7491774, -84.4001377 33.749417, -84.4001 33.74945)",1.4963058980018966,1.0432044328910227e-05,,,,
69369473,69388260,0,143768663,,,Fair Street Southwest,residential,,False,False,88.816,"LINESTRING (-84.401569 33.748229, -84.4016412 33.7482812, -84.4018418 33.7484262, -84.4020235 33.7485575, -84.4022346 33.7487089, -84.402294 33.748753)",1.513663914374504,0.006647456340074941,,,,
69369473,69239370,0,143768663,,,Fair Street Southwest,residential,,False,True,48.612,"LINESTRING (-84.401569 33.748229, -84.4013641 33.7480791, -84.4012837 33.7480203, -84.4012593 33.7480121, -84.401148 33.747976)",1.6740102814103415,0.007326873552705478,,,,
69369981,69543387,0,9269714,,,9th Street Northwest,residential,,False,True,57.86,"LINESTRING (-84.40979 33.780614, -84.409164 33.780608)",1.6600064555866019,0.0005481068872114054,,,,
69369981,69369985,0,9257575,,,Image Avenue Northwest,residential,,False,False,113.391,"LINESTRING (-84.40979 33.780614, -84.410195 33.781476, -84.4102008 33.7814961, -84.410208 33.781521, -84.410211 33.781569)",1.3374473983069946,0.00018183295870972594,,,,
69369981,69340211,0,9269714,,,9th Street Northwest,residential,,False,False,83.184,"LINESTRING (-84.40979 33.780614, -84.4101061 33.7806165, -84.4106171 33.7806204, -84.41069 33.780621)",1.6624892543791363,0.0001254271376289904,,,,
69369985,69369981,0,9257575,,,Image Avenue Northwest,residential,,False,True,113.391,"LINESTRING (-84.410211 33.781569, -84.410208 33.781521, -84.4102008 33.7814961, -84.410195 33.781476, -84.40979 33.780614)",1.3374473983069954,0.00020160532179824185,,,,
69369985,69340214,0,360563384,4,,10th Street Northwest,secondary,35 mph,False,False,86.80999999999999,"LINESTRING (-84.410211 33.781569, -84.4110544 33.7815752, -84.4111502 33.781578)",1.6527179696616328,0.0003102320159440454,,,,
69369985,69618119,0,360576139,4,,10th Street Northwest,secondary,35 mph,False,True,97.04400000000001,"LINESTRING (-84.410211 33.781569, -84.409971 33.7815672, -84.4096086 33.7815659, -84.409161 33.7815644)",1.635308859334403,0.00033400737278667803,,,,
69369997,69357453,0,"[276656202, 9257579]",,,Tuskegee Street Southeast,residential,,False,False,113.392,"LINESTRING (-84.37853 33.728421, -84.378614 33.728422, -84.3787633 33.7284238, -84.379756 33.728436)",1.4288597243250372,0.005928918961210991,,,,
69369997,69502194,0,"[863834507, 607701919]",2,,Hill Street Southeast,tertiary,,False,False,210.949,"LINESTRING (-84.37853 33.728421, -84.3785314 33.7283139, -84.378543 33.72741, -84.378554 33.726524)",1.42521246088209,0.0037217531171797576,,,,
69369997,69167007,0,607701919,2,,Hill Street Southeast,tertiary,,False,True,76.171,"LINESTRING (-84.37853 33.728421, -84.3785293 33.7284872, -84.378523 33.729106)",1.6023062846340024,0.00532756012678573,,,,
69369999,5424271243,0,276656202,,,Tuskegee Street Southeast,residential,,False,True,34.211,"LINESTRING (-84.380468 33.728468, -84.3800986 33.7284514)",1.5343064760577827,0.0017460330938410908,,,,
69369999,69537995,0,9278583,,,Farrington Place Southeast,residential,,False,False,183.549,"LINESTRING (-84.380468 33.728468, -84.380538 33.728136, -84.380573 33.727848, -84.380595 33.726824)",1.4083998944107803,0.00014556340924060782,,,,
69369999,69370001,0,276656202,,,Tuskegee Street Southeast,residential,,False,False,83.843,"LINESTRING (-84.380468 33.728468, -84.3807015 33.7284796, -84.3813176 33.7285102, -84.381373 33.728513)",1.7228773478351138,0.005057903911167503,,,,
69370001,69195996,0,"[9273576, 9263523]",,,"['Vanira Avenue Southeast', 'Connally Street Southeast']",residential,,False,"[False, True]",266.08,"LINESTRING (-84.381373 33.728513, -84.3811818 33.729156, -84.3831849 33.7293864, -84.383243 33.729393)",1.5605943390937467,0.0,,,,
69370001,69369999,0,276656202,,,Tuskegee Street Southeast,residential,,False,True,83.843,"LINESTRING (-84.381373 33.728513, -84.3813176 33.7285102, -84.3807015 33.7284796, -84.380468 33.728468)",1.722877347835114,0.0016275808695715463,,,,
69370001,69362149,0,863834503,,,Tuskegee Street Southeast,residential,,False,False,175.63400000000001,"LINESTRING (-84.381373 33.728513, -84.381679 33.7285474, -84.3818793 33.72857, -84.3823214 33.7286198, -84.383206 33.7287195, -84.383255 33.728725)",1.289115671486136,0.0011481920418058111,,,,
69370001,69444013,0,863834504,,,Connally Street Southeast,residential,,False,False,173.309,"LINESTRING (-84.381373 33.728513, -84.381447 33.728245, -84.381484 33.728002, -84.3815005 33.7269634)",1.573079702770129,0.0039333659233632915,,,,
69370140,69350022,0,9257609,,,4th Street Northwest,residential,,False,True,36.863,"LINESTRING (-84.3922961 33.7753067, -84.392157 33.7751889, -84.3921192 33.7751599, -84.3920852 33.7751444, -84.3919752 33.7751418)",1.1922184383765224,0.0033037435269771456,,,,
69370140,69230927,0,365406930,,,4th Street Northwest,residential,,False,False,114.082,"LINESTRING (-84.3922961 33.7753067, -84.3924112 33.7754069, -84.392537 33.7755195, -84.392613 33.7755799, -84.392747 33.7756609, -84.39286 33.7757189, -84.393007 33.7757829, -84.39316 33.7758349, -84.393301 33.7758719)",1.5805217811245094,0.002700443847095343,,,,
69370174,69365771,0,9257613,,,4th Street Northwest,residential,,False,True,138.384,"LINESTRING (-84.388818 33.775115, -84.3887343 33.7751144, -84.3881533 33.7751105, -84.3880626 33.7751099, -84.3879523 33.7751092, -84.3878947 33.7751088, -84.3878465 33.7751085, -84.3878353 33.7751084, -84.387476 33.775106, -84.387443 33.7751046, -84.387322 33.775091)",1.6473658826115913,0.0020622696004163115,,,,
69370174,69370177,0,143787139,,,4th Street Northwest,residential,,False,False,66.023,"LINESTRING (-84.388818 33.775115, -84.3889273 33.7751156, -84.3895323 33.7751189)",1.622067237703688,0.003891577094627133,,,,
69370174,69233387,0,234013259,4,,Spring Street Northwest,secondary,,True,False,138.111,"LINESTRING (-84.388818 33.775115, -84.3888187 33.7750532, -84.3888312 33.7739409, -84.388832 33.773873)",5.050603640756126,0.006966240206311872,,,,
69370177,69532277,0,"[143787139, 9269253]",,,"['4th Street Northwest', 'Williams Street Northwest']",residential,,False,False,237.43800000000002,"LINESTRING (-84.3895323 33.7751189, -84.389843 33.775121, -84.3898827 33.7751262, -84.389904 33.775129, -84.389969 33.775155, -84.39003 33.775207, -84.390062 33.775273, -84.3901782 33.7758072, -84.3901871 33.7758483, -84.3902223 33.7760097, -84.3903368 33.7765714, -84.3903752 33.7767727, -84.390396 33.776871)",1.5706963030315069,0.0036981597145986757,,,,
69370177,69370174,0,143787139,,,4th Street Northwest,residential,,False,True,66.023,"LINESTRING (-84.3895323 33.7751189, -84.3889273 33.7751156, -84.388818 33.775115)",1.6220672377036895,0.002784506715931794,,,,
69370227,69438910,0,9276384,,,Broyles Street Southeast,residential,,False,True,44.705,"LINESTRING (-84.377696 33.740806, -84.377689 33.741208)",1.6305265765948627,0.0001941451970746607,,,,
69370227,69370230,0,9257622,,,St Paul Avenue Southeast,residential,,False,False,130.563,"LINESTRING (-84.377696 33.740806, -84.3776383 33.7408057, -84.3763615 33.7407984, -84.376284 33.740798)",1.352967452480823,0.00021804185675832713,,,,
69370227,69207994,0,9276384,,,Broyles Street Southeast,residential,,False,False,86.074,"LINESTRING (-84.377696 33.740806, -84.3777083 33.7400741, -84.377709 33.740032)",1.6526925608718948,0.00011681463591558778,,,,
69370230,69430369,0,276656205,,,Grant Street Southeast,residential,30 mph,False,False,44.258,"LINESTRING (-84.376284 33.740798, -84.376279 33.741196)",1.6451436933807404,0.003862585715620046,,,,
69370230,69207996,0,276656205,,,Grant Street Southeast,residential,30 mph,False,True,86.627,"LINESTRING (-84.376284 33.740798, -84.376295 33.740019)",1.6727385436220097,8.970345094452458e-05,,,,
69370230,69370227,0,9257622,,,St Paul Avenue Southeast,residential,,False,True,130.563,"LINESTRING (-84.376284 33.740798, -84.3763615 33.7407984, -84.3776383 33.7408057, -84.377696 33.740806)",1.3529674524808244,1.5769369334399182e-05,,,,
69370555,69370557,0,9257678,,,Benteen Avenue Southeast,residential,,False,False,88.738,"LINESTRING (-84.367244 33.72579, -84.3672498 33.7253295, -84.367254 33.724992)",1.4194589804065652,0.0012094499765279002,,,,
69370555,69194017,0,9275873,,,Hamilton Avenue Southeast,residential,,False,False,163.24599999999998,"LINESTRING (-84.367244 33.72579, -84.3671351 33.7257887, -84.3663258 33.7257791, -84.365479 33.725769)",1.4619769190974508,0.0012030209259531067,,,,
69370555,69292936,0,9275873,,,Hamilton Avenue Southeast,residential,,False,True,109.416,"LINESTRING (-84.367244 33.72579, -84.3677916 33.7257965, -84.3678496 33.7257972, -84.3681001 33.7258001, -84.3683538 33.7258031, -84.368427 33.725804)",1.5389798281720979,0.002600308351821908,,,,
69370557,69194018,0,9266458,,,Schuyler Avenue Southeast,residential,,False,False,163.707,"LINESTRING (-84.367254 33.724992, -84.365484 33.724973)",1.6134749144848868,2.8748773325020045e-05,,,,
69370557,69328833,0,9257678,,,Benteen Avenue Southeast,residential,,False,False,88.851,"LINESTRING (-84.367254 33.724992, -84.367259 33.724649, -84.367265 33.724193)",1.5606199878270222,0.000996806096195579,,,,
69370557,69370555,0,9257678,,,Benteen Avenue Southeast,residential,,False,True,88.738,"LINESTRING (-84.367254 33.724992, -84.3672498 33.7253295, -84.367244 33.72579)",1.419458980406565,0.001207387828230325,,,,
69370562,69328833,0,9257678,,,Benteen Avenue Southeast,residential,,False,True,88.405,"LINESTRING (-84.367275 33.723398, -84.367265 33.724193)",1.5438227142512009,0.00042207323537724577,,,,
69370562,69370565,0,9257678,,,Benteen Avenue Southeast,residential,,False,False,82.08500000000001,"LINESTRING (-84.367275 33.723398, -84.3672743 33.7232075, -84.3672723 33.7226598)",1.4717893498572465,0.0002462447672986949,,,,
69370562,69232391,0,9273679,,,Francis Avenue Southeast,residential,,False,False,74.268,"LINESTRING (-84.367275 33.723398, -84.3667775 33.7233943, -84.366472 33.723392)",1.568954238819811,0.0011912545503728242,,,,
69370562,69292942,0,9273679,,,Francis Avenue Southeast,residential,,False,True,109.69,"LINESTRING (-84.367275 33.723398, -84.3681004 33.7234036, -84.3683867 33.7234055, -84.368461 33.723406)",1.6671016507574734,0.0012375315842272341,,,,
69370565,69370562,0,9257678,,,Benteen Avenue Southeast,residential,,False,True,82.08500000000001,"LINESTRING (-84.3672723 33.7226598, -84.3672743 33.7232075, -84.367275 33.723398)",1.4717893498572474,0.0002462447672986949,,,,
69372259,69372261,0,9257938,,,Armstead Place Northwest,residential,,False,False,138.184,"LINESTRING (-84.387313 33.775881, -84.3874433 33.7758818, -84.388205 33.7758875, -84.3887208 33.7758851, -84.388808 33.7758859)",1.4241192026009126,0.0002997393201946183,,,,
69372259,69372787,0,311764308,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,50.372,"LINESTRING (-84.387313 33.775881, -84.3873098 33.7762445, -84.387309 33.776334)",6.246740776983932,0.005596852433880854,,,,
69372261,69372259,0,9257938,,,Armstead Place Northwest,residential,,False,True,138.184,"LINESTRING (-84.388808 33.7758859, -84.3887208 33.7758851, -84.388205 33.7758875, -84.3874433 33.7758818, -84.387313 33.775881)",1.4241192026009148,0.00022847390108723736,,,,
69372261,69370174,0,234013259,4,,Spring Street Northwest,secondary,,True,False,85.72500000000001,"LINESTRING (-84.388808 33.7758859, -84.3888178 33.7751906, -84.388818 33.775115)",4.692749230227685,0.005966583493351998,,,,
69372754,344465830,0,9257999,4,,West Peachtree Street Northwest,tertiary,,False,False,67.204,"LINESTRING (-84.3875315 33.7634063, -84.3874313 33.7633525, -84.3869993 33.7631201, -84.3869211 33.763078)",1.509852645197202,0.002866204179368085,,,,
69372754,69372756,0,9257999,4,,West Peachtree Street Northwest,tertiary,,False,True,65.007,"LINESTRING (-84.3875315 33.7634063, -84.3875318 33.7635738, -84.387531 33.763703, -84.3875281 33.7639125, -84.387527 33.7639909)",1.4829295230438024,0.0011205956454706126,,,,
69372754,6008665017,0,9273309,2,,Simpson Street Northwest,residential,,False,False,10.331,"LINESTRING (-84.3875315 33.7634063, -84.3875804 33.7633518, -84.3875986 33.763332)",1.4778901336752297,0.00042813837742893777,,,,
69372756,69372754,0,9257999,4,,West Peachtree Street Northwest,tertiary,,False,False,65.007,"LINESTRING (-84.387527 33.7639909, -84.3875281 33.7639125, -84.387531 33.763703, -84.3875318 33.7635738, -84.3875315 33.7634063)",1.4829295230438027,0.0022741856637024296,,,,
69372756,69331432,0,9257999,4,,West Peachtree Street Northwest,tertiary,,False,True,53.612,"LINESTRING (-84.387527 33.7639909, -84.3875261 33.7640654, -84.3875258 33.7640969, -84.3875216 33.764348, -84.3875214 33.7643557, -84.3875202 33.7644157, -84.38752 33.764473)",1.4968413950291617,0.0009404609265353604,,,,
69372756,1896604249,0,"[1271831248, 9273654, 1271831247]",2,,West Peachtree Place Northwest,residential,,False,True,135.72400000000002,"LINESTRING (-84.387527 33.7639909, -84.3876504 33.7639917, -84.3877003 33.763992, -84.3883217 33.763996, -84.3883708 33.7639963, -84.3888335 33.7639992, -84.3888698 33.7639996, -84.3889952 33.7639999)",1.7249485322000198,0.00021409951442472736,,,yes,
69372780,69515827,0,9276713,,,Linden Avenue Northeast,unclassified,,False,False,212.128,"LINESTRING (-84.3874435 33.7697793, -84.3873242 33.7697808, -84.387249 33.7697817, -84.3868256 33.7697887, -84.3862221 33.7697988, -84.3860881 33.769801, -84.3859968 33.7698043, -84.3859803 33.7698028, -84.3859474 33.7698033, -84.385803 33.7698057, -84.3856639 33.769807, -84.3852657 33.7698109, -84.3851491 33.769812)",1.9022020716219212,0.00768247283119618,,,,
69372780,69616381,0,"[9276969, 381166455]",4,,Linden Avenue Northwest,primary,,False,False,134.593,"LINESTRING (-84.3874435 33.7697793, -84.3875554 33.7697758, -84.387681 33.76977, -84.387831 33.769759, -84.388005 33.769733, -84.3881229 33.769709, -84.3882104 33.7696861, -84.388308 33.769664, -84.388468 33.769637, -84.3885297 33.7696283, -84.3886008 33.7696243, -84.388732 33.7696198, -84.3887912 33.7696227, -84.38888 33.769627)",2.131809592819929,0.014202075976821453,,,,
69372780,69372783,0,1036831669,5,,West Peachtree Street Northwest,primary,30 mph,True,False,25.776,"LINESTRING (-84.3874435 33.7697793, -84.387441 33.7698656, -84.387435 33.770011)",6.861747474831429,0.011859718116458006,,,,
69372783,69616383,0,9276968,2,,Linden Avenue Northwest,unclassified,,False,False,132.455,"LINESTRING (-84.387435 33.770011, -84.3875374 33.7700152, -84.3876444 33.7700125, -84.3882627 33.770019, -84.3887888 33.7700245, -84.3888677 33.7700253)",1.4196703995651365,0.0005192368110453515,,,,
69372783,69256234,0,"[175629473, 1036831668, 1036831669]","['5', '6']",,West Peachtree Street Northwest,primary,30 mph,True,False,140.11200000000002,"LINESTRING (-84.387435 33.770011, -84.3874338 33.7701225, -84.3874296 33.7704935, -84.3874293 33.770523, -84.3874279 33.770649, -84.3874275 33.7706883, -84.3874224 33.7711421, -84.387421 33.771271)",4.707971229228328,0.011438372698126963,,,,
69372785,69440383,0,9263166,,,Ponce de Leon Avenue Northwest,secondary,25 mph,False,False,138.17199999999997,"LINESTRING (-84.3873528 33.7723184, -84.3874789 33.7723282, -84.3881085 33.7723765, -84.3887524 33.7724261, -84.3888413 33.772433)",1.5413524775656162,0.0003147808724828144,,,,
69372785,69228746,0,311764308,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,168.76500000000001,"LINESTRING (-84.3873528 33.7723184, -84.3873503 33.7724043, -84.3873482 33.7724911, -84.3873484 33.7726745, -84.3873435 33.7729616, -84.3873381 33.7735452, -84.3873331 33.773726, -84.387335 33.773836)",4.807624668137369,0.008218388782883683,,,,
69372785,69436045,0,"[329997804, 629238278, 9262807]","['2', '3']",,Ponce de Leon Avenue Northeast,secondary,25 mph,False,True,225.781,"LINESTRING (-84.3873528 33.7723184, -84.3872528 33.7723139, -84.3867242 33.7722916, -84.3862505 33.7722714, -84.3861947 33.7722691, -84.386111 33.7722657, -84.386046 33.772263, -84.3856907 33.7722563, -84.3855724 33.7722541, -84.3852776 33.7722533, -84.3850267 33.772252, -84.384913 33.772239)",1.8001739675747312,0.0002376929170058092,,,,
69372787,69531969,0,9269230,2,,5th Street Northeast,residential,25 mph,False,False,121.554,"LINESTRING (-84.387309 33.776334, -84.3871764 33.7763333, -84.38647 33.776285, -84.3860467 33.7762574, -84.3859977 33.7762543)",1.727284293374668,0.00043759999902957727,,,,
69372787,69372791,0,1117890734,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,53.488,"LINESTRING (-84.387309 33.776334, -84.387304 33.7767495, -84.387303 33.776815)",6.236497397369484,0.005901383216296309,,,,
69372791,69537537,0,9269465,,,5th Street Northwest,tertiary,,False,False,137.74900000000002,"LINESTRING (-84.387303 33.776815, -84.3874139 33.776817, -84.3875042 33.7768191, -84.3877317 33.7768232, -84.3879108 33.7768262, -84.3880572 33.7768286, -84.38826 33.7768323, -84.3887087 33.7768405, -84.388793 33.776842)",1.5846375389014196,0.0009544714046747689,,,,
69372791,69328520,0,234013261,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,82.132,"LINESTRING (-84.387303 33.776815, -84.387295 33.7774859, -84.3872945 33.7775536)",4.75654976644518,0.005605282981332706,,,,
69372794,69515337,0,9268354,2,,7th Street Northeast,residential,25 mph,False,True,141.51500000000001,"LINESTRING (-84.3872838 33.7787332, -84.3871723 33.7787244, -84.3871398 33.778722, -84.3866971 33.7786898, -84.3863582 33.7786654, -84.386207 33.7786543, -84.3861579 33.7786503, -84.3858213 33.7786294, -84.3857588 33.7786212)",1.6534273771074266,0.00019954317350066658,,,,
