u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,ref,width,bridge,access,tunnel,junction
29785890,29785113,0,"[1145213536, 1145213537, 1145213538, 1145213543, 25376552]",False,2,Kopernikusstraße,tertiary,50,True,228.83799999999997,"LINESTRING (13.4552202 52.510099, 13.4551024 52.5101204, 13.4541985 52.5102865, 13.4541311 52.5102989, 13.4537068 52.5103769, 13.4535878 52.5103993, 13.4533938 52.5104344, 13.4531937 52.5104713, 13.4530195 52.5105033, 13.4528407 52.5105362, 13.4525204 52.5105951, 13.4523156 52.5106328, 13.4522001 52.510654, 13.452159 52.5106615, 13.4519832 52.510694)",1.6793372541756832,0.005225307162367813,,,,,,
29785890,29785883,0,"[1223363632, 4685892, 1223363631]",False,,Libauer Straße,residential,30,True,268.361,"LINESTRING (13.4552202 52.510099, 13.4552153 52.510088, 13.4551886 52.5100386, 13.4551728 52.5100093, 13.4551415 52.509988, 13.4548499 52.5097896, 13.4545795 52.5096056, 13.4542438 52.5093771, 13.454072 52.5092603, 13.4539031 52.5091453, 13.4537821 52.509063, 13.4536763 52.5089909, 13.4534813 52.5088583, 13.4531592 52.5086391, 13.4528507 52.5084292, 13.4527457 52.5083597, 13.4527312 52.5083302, 13.4526963 52.5082593)",1.3356845093709724,0.006477254229036272,,"['11', '13']",,,,
29786486,2868036872,0,"[4685954, 1225601935]",False,2,Bossestraße,residential,30,False,90.421,"LINESTRING (13.4612356 52.5009712, 13.4612124 52.500924, 13.4612025 52.5009039, 13.4608241 52.5005882, 13.4605687 52.500369, 13.4604988 52.5002973)",1.581501010668004,0.00038859194410966597,,7,,,,
29786486,2868036873,0,"[1081598049, 155605333]",False,2,Persiusstraße,residential,50,True,147.159,"LINESTRING (13.4612356 52.5009712, 13.4610572 52.5010018, 13.4608804 52.5010332, 13.4604597 52.5011077, 13.4597568 52.5012323, 13.4595898 52.5012524, 13.4595273 52.50125, 13.459449 52.5012418, 13.4593444 52.501216, 13.4592818 52.5012, 13.4591534 52.5011642)",1.6347731164426975,0.0026366605585150475,,,,,,
29786486,29786488,0,"[847020781, 1081349076, 1081349077, 1081349078, 35552254]",False,2,Persiusstraße,residential,30,"[False, True]",189.393,"LINESTRING (13.4612356 52.5009712, 13.4615575 52.5009133, 13.4616335 52.5009002, 13.4617298 52.5008836, 13.4620861 52.500822, 13.4622004 52.5008023, 13.4622382 52.5007957, 13.4626548 52.5007238, 13.4630315 52.5006587, 13.4638077 52.5005247, 13.4639263 52.5005042)",1.7143953141157766,0.0021524140639817683,,,,,,
29786488,20246171,0,"[25929648, 36987812]",False,,"['Laskerstraße', 'Bödikerstraße']",residential,30,False,267.791,"LINESTRING (13.4639263 52.5005042, 13.4639805 52.500587, 13.4646086 52.5015822, 13.4655518 52.5014126, 13.4656349 52.5013977, 13.4660489 52.501322, 13.4661879 52.5012966, 13.466372 52.5012676, 13.4664317 52.5012582, 13.4665907 52.5012611)",1.4277716495204535,0.0016651806982408823,,5.5,,no,,
29786488,29786489,0,155605272,False,,Bödikerstraße,residential,30,True,127.172,"LINESTRING (13.4639263 52.5005042, 13.46389 52.5004528, 13.4636218 52.500096, 13.4632006 52.4995451, 13.4631367 52.4994665)",1.722704648445621,2.5985779506180584e-05,,,,,,
29786488,29786490,0,"[432763465, 847020780]",False,"['2', '3']",Persiusstraße,residential,30,False,157.88499999999996,"LINESTRING (13.4639263 52.5005042, 13.4640336 52.5004772, 13.4645446 52.5003475, 13.4651412 52.5001861, 13.4653126 52.5001432, 13.4654028 52.5001203, 13.4657548 52.5000295, 13.4658759 52.5000004, 13.4660814 52.4999634)",1.3033359659813886,0.00024223525493692478,,,,,,
29786488,29786486,0,"[847020781, 1081349076, 1081349077, 1081349078, 35552254]",False,2,Persiusstraße,residential,30,"[False, True]",189.39300000000003,"LINESTRING (13.4639263 52.5005042, 13.4638077 52.5005247, 13.4630315 52.5006587, 13.4626548 52.5007238, 13.4622382 52.5007957, 13.4622004 52.5008023, 13.4620861 52.500822, 13.4617298 52.5008836, 13.4616335 52.5009002, 13.4615575 52.5009133, 13.4612356 52.5009712)",1.7143953141157775,0.0020507110993627513,,,,,,
29786489,29786491,0,24021390,False,,Corinthstraße,residential,30,False,181.68400000000003,"LINESTRING (13.4631367 52.4994665, 13.4632224 52.4994387, 13.46413 52.4991536, 13.4645063 52.4990354, 13.465073 52.4988593, 13.4653698 52.4987683, 13.4655248 52.4987208)",1.6274867270100832,8.228830176957185e-05,,,,,,
29786489,2868036872,0,36987811,False,,Corinthstraße,residential,30,True,201.049,"LINESTRING (13.4631367 52.4994665, 13.4630177 52.4995034, 13.4611595 52.5000842, 13.460612 52.5002593, 13.4604988 52.5002973)",1.638036114613977,0.00039620846568906375,,,,,,
29786489,29786488,0,155605272,False,,Bödikerstraße,residential,30,False,127.172,"LINESTRING (13.4631367 52.4994665, 13.4632006 52.4995451, 13.4636218 52.500096, 13.46389 52.5004528, 13.4639263 52.5005042)",1.7227046484456225,2.6583153747701978e-05,,,,,,
29786489,29786504,0,"[155605272, 1169813288]",False,,Bödikerstraße,residential,30,True,157.472,"LINESTRING (13.4631367 52.4994665, 13.4630922 52.4994102, 13.4625357 52.4982388, 13.4625197 52.4982151, 13.4624429 52.498117)",1.630097135778581,0.00013657468596782842,,11.5,,,,
29786490,29786488,0,"[432763465, 847020780]",False,"['2', '3']",Persiusstraße,residential,30,True,157.88500000000002,"LINESTRING (13.4660814 52.4999634, 13.4658759 52.5000004, 13.4657548 52.5000295, 13.4654028 52.5001203, 13.4653126 52.5001432, 13.4651412 52.5001861, 13.4645446 52.5003475, 13.4640336 52.5004772, 13.4639263 52.5005042)",1.3033359659813875,0.00024163788069540338,,,,,,
29786490,20246171,0,"[1101803171, 60819742]",False,4,Markgrafendamm,secondary,50,False,148.572,"LINESTRING (13.4660814 52.4999634, 13.466123 52.5000629, 13.4661386 52.5001013, 13.466318 52.5005251, 13.4663524 52.5006087, 13.4664102 52.5007463, 13.4665092 52.500982, 13.4665779 52.5011489, 13.4665858 52.5011773, 13.4665903 52.5012143, 13.4665907 52.5012611)",1.2147436303190087,5.6750552944532315e-05,,,,,,
29786490,29786491,0,"[155605329, 1101803172]",False,"['2', '4']",Markgrafendamm,secondary,30,True,143.302,"LINESTRING (13.4660814 52.4999634, 13.4660498 52.4998826, 13.466035 52.4998461, 13.4660257 52.4998226, 13.4659647 52.4996695, 13.4658964 52.4995083, 13.465882 52.4994744, 13.4658039 52.4992902, 13.4657866 52.4992493, 13.4657494 52.4991627, 13.4657224 52.4991, 13.4656524 52.498944, 13.4655956 52.4988386, 13.4655248 52.4987208)",1.5464301622092915,8.549918831774934e-05,,,,,,
29786491,29786489,0,24021390,False,,Corinthstraße,residential,30,True,181.684,"LINESTRING (13.4655248 52.4987208, 13.4653698 52.4987683, 13.465073 52.4988593, 13.4645063 52.4990354, 13.46413 52.4991536, 13.4632224 52.4994387, 13.4631367 52.4994665)",1.6274867270100821,8.236297354976203e-05,,,,,,
29786491,29786490,0,"[155605329, 1101803172]",False,"['4', '2']",Markgrafendamm,secondary,30,False,143.302,"LINESTRING (13.4655248 52.4987208, 13.4655956 52.4988386, 13.4656524 52.498944, 13.4657224 52.4991, 13.4657494 52.4991627, 13.4657866 52.4992493, 13.4658039 52.4992902, 13.465882 52.4994744, 13.4658964 52.4995083, 13.4659647 52.4996695, 13.4660257 52.4998226, 13.466035 52.4998461, 13.4660498 52.4998826, 13.4660814 52.4999634)",1.5464301622092924,8.654459324041178e-05,,,,,,
29786491,20246107,0,"[432764292, 645012957, 1008965590, 1008965591]",False,"['4', '2']",Markgrafendamm,secondary,"['50', '30']",True,156.155,"LINESTRING (13.4655248 52.4987208, 13.4654878 52.4986676, 13.4654202 52.4985707, 13.4652632 52.4983885, 13.465223 52.4983287, 13.4651484 52.4982181, 13.4650422 52.4980603, 13.4649541 52.4978717, 13.4649247 52.4978298, 13.4647655 52.4975856, 13.4647459 52.4975523, 13.4646667 52.4974197)",1.978832349615092,0.0002747174793196505,,,,,,
29786500,2058326252,0,62170954,False,4,Stralauer Allee,primary,50,False,49.812999999999995,"LINESTRING (13.4597121 52.4989638, 13.4595373 52.4990177, 13.4594828 52.4990344, 13.4590573 52.4991682)",1.6711796809002715,0.007876976748701085,B 96a,,,,,
29786500,2868036872,0,"[432763457, 1081598060, 195387449]",False,"['2', '3']",Bossestraße,residential,30,True,157.627,"LINESTRING (13.4597121 52.4989638, 13.4598026 52.4990829, 13.4598152 52.4991043, 13.4598259 52.4991226, 13.4601207 52.4996317, 13.4601972 52.4997621, 13.4603525 52.5000447, 13.4604476 52.5002177, 13.4604988 52.5002973)",1.5810341596755306,0.00048342510495118706,,,,,,
29786500,29786504,0,"[432763466, 1126465196, 195387461]",False,"['5', '4']",Stralauer Allee,primary,50,False,207.471,"LINESTRING (13.4597121 52.4989638, 13.459895 52.4989061, 13.4599542 52.498887, 13.4604626 52.4987258, 13.4610249 52.4985466, 13.4623874 52.498132, 13.4624429 52.498117)",1.4467269891266958,0.009154984266655914,B 96a,,,,,
29786504,598284527,0,"[530413368, 195387466]",False,4,Stralauer Allee,primary,50,False,144.13700000000003,"LINESTRING (13.4624429 52.498117, 13.4630117 52.4979382, 13.4632561 52.4978624, 13.4634212 52.4978112, 13.4638448 52.4976795, 13.4642647 52.4975489, 13.4643162 52.4975334, 13.464338 52.4975261)",1.6641658525433412,0.009074861446511857,B 96a,,,,,
29786504,29786500,0,"[432763466, 1126465196, 195387461]",False,"['5', '4']",Stralauer Allee,primary,50,True,207.47099999999998,"LINESTRING (13.4624429 52.498117, 13.4623874 52.498132, 13.4610249 52.4985466, 13.4604626 52.4987258, 13.4599542 52.498887, 13.459895 52.4989061, 13.4597121 52.4989638)",1.4467269891266963,0.0071631892018632105,B 96a,,,,,
29786504,29786489,0,"[1169813288, 155605272]",False,,Bödikerstraße,residential,30,False,157.472,"LINESTRING (13.4624429 52.498117, 13.4625197 52.4982151, 13.4625357 52.4982388, 13.4630922 52.4994102, 13.4631367 52.4994665)",1.6300971357785816,0.00012081894034770169,,11.5,,,,
29786516,29786520,0,"[1126362611, 34588982]",False,,Glasbläserallee,residential,30,False,138.87800000000001,"LINESTRING (13.4686981 52.4974226, 13.4687873 52.4975271, 13.4688406 52.4975896, 13.4691035 52.4978981, 13.4695317 52.4984006, 13.4695539 52.4984267, 13.469643 52.4985312)",1.2601353442642604,0.000273224043715847,,14.9,,,,
29786516,29786525,0,34588982,False,,Glasbläserallee,residential,30,True,183.67200000000003,"LINESTRING (13.4686981 52.4974226, 13.4683936 52.4970671, 13.4678958 52.4964859, 13.4676962 52.4962529, 13.4675169 52.4960496, 13.4674815 52.4960307, 13.4673892 52.4959838)",1.5072413727958702,0.0019044290819702002,,,,,,
29786516,29786517,0,35049603,False,,Fischzug,residential,30,True,96.61300000000001,"LINESTRING (13.4686981 52.4974226, 13.4688466 52.4973753, 13.4698609 52.4970534, 13.4699628 52.49702)",1.616471592582681,0.0013614158964272542,,6,,,,
29786517,29786516,0,35049603,False,,Fischzug,residential,30,False,96.61300000000001,"LINESTRING (13.4699628 52.49702, 13.4698609 52.4970534, 13.4688466 52.4973753, 13.4686981 52.4974226)",1.6164715925826816,0.0013614158964272542,,6,,,,
29786517,271739554,0,35049604,False,,Fischzug,residential,30,True,82.881,"LINESTRING (13.4699628 52.49702, 13.4703925 52.4968822, 13.4704438 52.4968663, 13.4704724 52.4968574, 13.4705131 52.4968447, 13.4710501 52.4966774)",1.601429277339951,0.0008192241004664,,6,,,,
29786517,411515861,0,"[35079637, 1056861518, 1056861519]",False,,Fischzug,living_street,,False,135.351,"LINESTRING (13.4699628 52.49702, 13.4700734 52.4971553, 13.4701503 52.4972468, 13.4703007 52.4974255, 13.4704475 52.4976073, 13.4708366 52.4980691, 13.4708647 52.4981063)",1.4395896759989566,0.000273224043715847,,5,,permissive,,
29786517,29786521,0,"[1125943857, 32699659]",False,,Krachtstraße,residential,30,True,142.26500000000001,"LINESTRING (13.4699628 52.49702, 13.4699275 52.4969762, 13.469812 52.4968423, 13.469792 52.4968202, 13.4696404 52.4966508, 13.4690114 52.495941, 13.4689682 52.495893)",1.690460792476044,5.0030092727416646e-06,,,,,,
29786520,29786516,0,"[1126362611, 34588982]",False,,Glasbläserallee,residential,30,True,138.87800000000001,"LINESTRING (13.469643 52.4985312, 13.4695539 52.4984267, 13.4695317 52.4984006, 13.4691035 52.4978981, 13.4688406 52.4975896, 13.4687873 52.4975271, 13.4686981 52.4974226)",1.2601353442642609,0.000273224043715847,,14.9,,,,
29786521,29786517,0,"[1125943857, 32699659]",False,,Krachtstraße,residential,30,False,142.26500000000001,"LINESTRING (13.4689682 52.495893, 13.4690114 52.495941, 13.4696404 52.4966508, 13.469792 52.4968202, 13.469812 52.4968423, 13.4699275 52.4969762, 13.4699628 52.49702)",1.690460792476044,5.0030092727416646e-06,,,,,,
29786521,29786526,0,32699659,False,,Krachtstraße,residential,30,True,76.97699999999999,"LINESTRING (13.4689682 52.495893, 13.4689119 52.49583, 13.4687147 52.4956092, 13.4685737 52.4954513, 13.4685012 52.4953701, 13.4684868 52.495354, 13.4684254 52.4952847)",1.6872966618694585,0.0016347146119232913,,,,,,
29786521,1544797671,0,"[4685964, 1101747237]",False,,Bahrfeldtstraße,residential,30,False,85.709,"LINESTRING (13.4689682 52.495893, 13.4690423 52.4958649, 13.4696202 52.4956444, 13.4700411 52.4954838)",1.575204023968474,0.001363506706272579,,5,,,,
29786523,1275687098,0,"[1101746737, 1101746158, 1101746159]",False,,Bahrfeldtstraße,residential,30,True,65.857,"LINESTRING (13.4723305 52.494734, 13.4722452 52.4947578, 13.4717662 52.4948941, 13.4715996 52.4949444, 13.4714524 52.4949888)",1.328165277749739,0.00027337338727622735,,5,,,,
29786523,1544797624,0,1125943839,False,,Friedrich-Junge-Straße,residential,30,True,112.96600000000001,"LINESTRING (13.4723305 52.494734, 13.4722768 52.4946708, 13.4718954 52.4942215, 13.4716247 52.4939026, 13.4716138 52.4938897, 13.4715637 52.4938317)",1.3149737263500056,4.4803068114104454e-07,,6.5,,,,
29786525,10554290231,0,27989836,False,2,Alt-Stralau,tertiary,50,False,7.679,"LINESTRING (13.4673892 52.4959838, 13.4674655 52.4959327)",1.5941700956163902,0.0032621860611681355,,,,,,
29786525,29786516,0,34588982,False,,Glasbläserallee,residential,30,False,183.672,"LINESTRING (13.4673892 52.4959838, 13.4674815 52.4960307, 13.4675169 52.4960496, 13.4676962 52.4962529, 13.4678958 52.4964859, 13.4683936 52.4970671, 13.4686981 52.4974226)",1.5072413727958696,0.0019044290819702002,,,,,,
29786525,367945640,0,1056837048,False,2,Alt-Stralau,tertiary,50,True,51.626000000000005,"LINESTRING (13.4673892 52.4959838, 13.4673118 52.4960361, 13.4668765 52.4963275)",1.4893279702940037,0.00543446281868049,,,,,,
29786526,29786521,0,32699659,False,,Krachtstraße,residential,30,False,76.97699999999999,"LINESTRING (13.4684254 52.4952847, 13.4684868 52.495354, 13.4685012 52.4953701, 13.4685737 52.4954513, 13.4687147 52.4956092, 13.4689119 52.49583, 13.4689682 52.495893)",1.6872966618694587,0.0016347146119232913,,,,,,
29786526,367945643,0,"[889753089, 4685963]",False,,Dora-Benjamin-Park,living_street,,True,146.76899999999998,"LINESTRING (13.4684254 52.4952847, 13.4683952 52.4952519, 13.4683773 52.4952325, 13.4683548 52.495208, 13.4681027 52.494934, 13.4680222 52.4948466, 13.4676182 52.4949692, 13.4674121 52.4950317, 13.4672584 52.4950783, 13.4670757 52.4951337, 13.4668212 52.4952127)",1.4018017826397975,2.6135123066560935e-06,,,,,,
29786526,1544797640,0,"[1056857594, 67110645]",False,2,Alt-Stralau,tertiary,50,False,92.26,"LINESTRING (13.4684254 52.4952847, 13.4684777 52.495248, 13.4685568 52.4951928, 13.4687427 52.4950673, 13.4690466 52.4948621, 13.4693354 52.4946671)",1.686341701403951,0.0008181040237635474,,,,,,
29786526,10554290231,0,"[27989836, 1137944557]",False,2,Alt-Stralau,tertiary,50,True,97.02999999999999,"LINESTRING (13.4684254 52.4952847, 13.4678968 52.4956427, 13.467703 52.4957741, 13.4675228 52.4958934, 13.4674655 52.4959327)",1.3970022363022452,0.0027186501731638587,,,,,,
29787091,1465071903,0,25043972,False,,Fanny-Zobel-Straße,residential,30,True,133.617,"LINESTRING (13.4565688 52.4954869, 13.4566062 52.4955552, 13.4568885 52.4960779, 13.4571874 52.496628)",1.2939394984885313,0.000273224043715847,,5.5,,,,
29787091,29787108,0,"[1022420062, 1120414698, 1120414699, 1126556910]",False,2,Martin-Hoffmann-Straße,residential,30,False,320.238,"LINESTRING (13.4565688 52.4954869, 13.4566716 52.4954657, 13.4573151 52.4953322, 13.4574215 52.4953058, 13.4575001 52.49528, 13.4575342 52.495266, 13.4577953 52.4951534, 13.4582442 52.4949597, 13.4583864 52.4948984, 13.4586414 52.4947884, 13.4588664 52.4946912, 13.4589292 52.4946643, 13.4592157 52.4945407, 13.4594717 52.4944303, 13.4597486 52.4943109, 13.4597984 52.4942897, 13.4598399 52.494272, 13.4599019 52.4942456, 13.4600021 52.4942029, 13.4603072 52.4940729, 13.4603487 52.494055, 13.4604059 52.4940303, 13.460543 52.4939592)",1.7285097323116378,5.824398854833579e-05,,6.5,,,,
29787091,29787094,0,1120414698,False,2,Martin-Hoffmann-Straße,residential,30,True,75.064,"LINESTRING (13.4565688 52.4954869, 13.4561368 52.4955757, 13.4558232 52.4956404, 13.4556083 52.4956827, 13.4555171 52.4957007)",1.7819082775967676,0.0005448799800477004,,6.5,,,,
29787094,29787095,0,"[636514347, 1120412628, 4686029, 1120556205]",False,2,"['Fanny-Zobel-Straße', 'Eichenstraße']",residential,30,"[False, True]",349.629,"LINESTRING (13.4555171 52.4957007, 13.4555555 52.4957696, 13.4558241 52.4962634, 13.4558325 52.4962788, 13.4558427 52.4962975, 13.4561159 52.4967993, 13.4561466 52.4968557, 13.4560586 52.4968733, 13.4551894 52.4970508, 13.4551712 52.4970545, 13.4550568 52.4970813, 13.4544301 52.4962958, 13.4542338 52.4960497, 13.4541767 52.495978)",1.718156535114939,0.0,,"['6.5', '5.5']",,,,
29787094,29787095,1,"[16567978, 1120414698]",False,2,Martin-Hoffmann-Straße,residential,30,True,95.841,"LINESTRING (13.4555171 52.4957007, 13.4554257 52.4957187, 13.4551657 52.4957726, 13.4549651 52.4958146, 13.4548118 52.4958467, 13.4542881 52.4959562, 13.4541767 52.495978)",,0.0007781546213618042,,6.5,,,,
29787094,29787091,0,1120414698,False,2,Martin-Hoffmann-Straße,residential,30,False,75.064,"LINESTRING (13.4555171 52.4957007, 13.4556083 52.4956827, 13.4558232 52.4956404, 13.4561368 52.4955757, 13.4565688 52.4954869)",1.7819082775967663,0.0005165793753556244,,6.5,,,,
29787095,29787094,0,"[16567978, 1120414698]",False,2,Martin-Hoffmann-Straße,residential,30,False,95.841,"LINESTRING (13.4541767 52.495978, 13.4542881 52.4959562, 13.4548118 52.4958467, 13.4549651 52.4958146, 13.4551657 52.4957726, 13.4554257 52.4957187, 13.4555171 52.4957007)",1.7181565351149328,0.0007498540166697283,,6.5,,,,
29787095,29787094,1,"[4686029, 636514347, 1120412628, 1120556205]",False,2,"['Fanny-Zobel-Straße', 'Eichenstraße']",residential,30,"[False, True]",349.62899999999996,"LINESTRING (13.4541767 52.495978, 13.4542338 52.4960497, 13.4544301 52.4962958, 13.4550568 52.4970813, 13.4551712 52.4970545, 13.4551894 52.4970508, 13.4560586 52.4968733, 13.4561466 52.4968557, 13.4561159 52.4967993, 13.4558427 52.4962975, 13.4558325 52.4962788, 13.4558241 52.4962634, 13.4555555 52.4957696, 13.4555171 52.4957007)",,0.0,,"['6.5', '5.5']",,,,
29787095,29787096,0,"[176031297, 4686028]",False,2,Eichenstraße,residential,30,True,155.702,"LINESTRING (13.4541767 52.495978, 13.4540626 52.4958391, 13.4538302 52.4955573, 13.4537479 52.4954575, 13.4535922 52.4952687, 13.4535476 52.4952147, 13.4535006 52.4951551, 13.4533621 52.4949797, 13.4532311 52.4948137, 13.4532108 52.4947898, 13.4531341 52.4947318)",2.0088874851212557,0.0010337561249527702,,6.5,,,,
29787096,29787095,0,"[176031297, 4686028]",False,2,Eichenstraße,residential,30,False,155.702,"LINESTRING (13.4531341 52.4947318, 13.4532108 52.4947898, 13.4532311 52.4948137, 13.4533621 52.4949797, 13.4535006 52.4951551, 13.4535476 52.4952147, 13.4535922 52.4952687, 13.4537479 52.4954575, 13.4538302 52.4955573, 13.4540626 52.4958391, 13.4541767 52.495978)",2.0088874851212557,0.0010054555202606943,,6.5,,,,
