u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,ref,bridge,width,tunnel,junction,access
1286992374,1286992248,0,"[22772262, 1174921096, 1174921097, 1174921098, 1006154185]",False,4,Renée Slotopolsky de Epelbaum,secondary,60,True,132.05,1.839601374638643,7.946278715889195e-05,"LINESTRING (-58.3730047 -34.5902465, -58.3728918 -34.5903101, -58.3726619 -34.5904405, -58.3725991 -34.590474, -58.3725373 -34.5905089, -58.3723894 -34.5905925, -58.3722296 -34.5906828, -58.3721108 -34.5907496, -58.3719423 -34.5908436, -58.3718471 -34.5909455)",,,,,,
1286992374,1286992366,0,113525923,True,,Avenida Doctor José María Ramos Mejía,secondary,60,False,121.007,5.460565656892037,0.0015190647027540024,"LINESTRING (-58.3730047 -34.5902465, -58.3728943 -34.5901139, -58.3727096 -34.5898866, -58.372661 -34.5898266, -58.3726121 -34.5897665, -58.372549 -34.5896888, -58.3725015 -34.5896302, -58.3724848 -34.5896098, -58.3724444 -34.58956, -58.372375 -34.5894745, -58.3723312 -34.5894207, -58.3723059 -34.5893895, -58.3722541 -34.5893531)",,,,,,
1286992398,1286992352,0,23314550,True,3,Avenida Antártida Argentina,secondary,60,False,98.871,11.804151641403747,0.00010620067651104169,"LINESTRING (-58.371376 -34.5892346, -58.3710842 -34.5900907)",,,,,,
1286992398,6770675927,0,721759964,True,,,secondary_link,,False,35.906,6.722239865873613,2.7978475182896627e-05,"LINESTRING (-58.371376 -34.5892346, -58.3709891 -34.5891815)",,,,,,
1286992398,282804190,0,113531325,True,,Avenida Doctor José María Ramos Mejía,secondary,60,False,39.857,5.465070662449179,0.0005427236539562118,"LINESTRING (-58.371376 -34.5892346, -58.3712035 -34.5891589, -58.3711284 -34.5891037, -58.3710475 -34.5890104)",,,,,,
1286992407,4473797765,0,113525921,True,4,Avenida Doctor José María Ramos Mejía,secondary,,False,27.355,13.151006811997387,0.025378631692593277,"LINESTRING (-58.3716156 -34.588554, -58.3718953 -34.5884674)",,,,,,
1286992407,1286992398,0,113525958,True,3,Avenida Antártida Argentina,secondary,60,False,78.794,4.913569468903711,0.00016078645306390418,"LINESTRING (-58.3716156 -34.588554, -58.371376 -34.5892346)",,,,,,
1286992434,1286992407,0,25925451,True,3,Avenida Antártida Argentina,secondary,60,False,38.208,12.083900869732595,0.00015964380821979524,"LINESTRING (-58.3716914 -34.5882161, -58.3716156 -34.588554)",,,,,,
1286992434,4473797765,0,113525987,True,,Avenida Doctor José María Ramos Mejía,secondary,60,False,33.604,18.273398284137635,0.01761586173866798,"LINESTRING (-58.3716914 -34.5882161, -58.3718953 -34.5884674)",,,,,,
1286992454,180474729,0,25925457,True,3,Avenida Doctor José María Ramos Mejía,secondary,60,False,301.46799999999996,19.587209098858526,0.0,"LINESTRING (-58.3735436 -34.5905117, -58.3736715 -34.5905798, -58.3737071 -34.5906124, -58.3738769 -34.5908015, -58.3739752 -34.5909188, -58.3740461 -34.5910034, -58.3744834 -34.5915256, -58.3745134 -34.5915614, -58.3746604 -34.591745, -58.3747806 -34.5918952, -58.3748769 -34.5920156, -58.3752496 -34.5924804, -58.3752611 -34.5925152, -58.3752742 -34.5927618)",,,,,,
1286992454,194495714,0,"[113525964, 1222151103]",True,4,Avenida Doctor José María Ramos Mejía,secondary,60,False,101.78,21.16488828336099,0.04834546658922799,"LINESTRING (-58.3735436 -34.5905117, -58.3735832 -34.5906759, -58.3737352 -34.5908786, -58.373834 -34.590997, -58.373905 -34.5910821, -58.3739387 -34.5911225, -58.3740411 -34.5912458, -58.3740683 -34.5912785, -58.3740853 -34.591299)",,,,,,
1287085929,6520271330,0,721764036,True,4,Avenida Antártida Argentina,secondary,60,False,31.949,12.36297907844548,0.0435053536175646,"LINESTRING (-58.3707074 -34.5900009, -58.370801 -34.5897241)",,,,,,
1287085929,6770675938,0,256799265,True,3,Avenida Comodoro Py,secondary,60,False,101.015,4.445783710256901,0.00198510056417273,"LINESTRING (-58.3707074 -34.5900009, -58.3706028 -34.5899785, -58.370367 -34.5899236, -58.3702888 -34.5898926, -58.3701962 -34.5898386, -58.3701421 -34.5897846, -58.3700709 -34.5897025, -58.3700126 -34.5896406, -58.3699658 -34.5896131, -58.3699019 -34.5895933, -58.3697842 -34.5895681)",,,,,,
1287085931,1287086025,0,149951216,False,,,residential,40,True,30.845,1.1604059800491917,3.2646995545970395e-08,"LINESTRING (-58.3701379 -34.5924671, -58.369819 -34.5923775)",,,,,,
1287085931,252415070,0,"[139689698, 851725351]",True,2,Avenida Antártida Argentina,secondary,60,False,108.996,5.237150125903143,0.000722347423450141,"LINESTRING (-58.3701379 -34.5924671, -58.3702439 -34.5919346, -58.3703321 -34.5915)",,,,,,
1287085948,195532736,0,21575047,True,,Soler,residential,40,False,106.684,12.180328468729666,0.00047400172833194417,"LINESTRING (-58.4135105 -34.5947549, -58.4126772 -34.5954257)",,,,,,
1287085948,81614082,0,57199831,True,,Billinghurst,residential,20,False,138.666,10.763489109195266,0.006479775675964204,"LINESTRING (-58.4135105 -34.5947549, -58.4134492 -34.5946184, -58.4129508 -34.593963, -58.4127416 -34.5936835)",,,,,,
1287086025,1287085931,0,149951216,False,,,residential,40,False,30.845,1.1604059800491915,0.0007223800704456869,"LINESTRING (-58.369819 -34.5923775, -58.3701379 -34.5924671)",,,,,,
1287086025,9630689886,0,"[113531320, 113531303]",False,,,unclassified,40,True,156.46,1.3590790066774068,9.794098663791119e-08,"LINESTRING (-58.369819 -34.5923775, -58.3698541 -34.5922864, -58.3700641 -34.5916608, -58.3700995 -34.5915767, -58.370139 -34.5915027, -58.3701744 -34.5914433, -58.3701953 -34.5912825, -58.3701843 -34.5911661, -58.3701696 -34.5910186)",,,,,,
1292569017,195504995,0,9940930,True,,Gorriti,residential,30,False,163.239,8.829640548353387,0.007026416969385932,"LINESTRING (-58.4185322 -34.5954879, -58.4167501 -34.5955434)",,,,,,
1292569017,196138146,0,71179528,True,1,Jerónimo Salguero,residential,40,False,155.92700000000002,5.316882630899158,0.003575139835243672,"LINESTRING (-58.4185322 -34.5954879, -58.4183736 -34.5945519, -58.4183479 -34.5944255, -58.4182853 -34.5941005)",,,,,,
1295503804,81551255,0,114352725,False,5,Avenida Pueyrredón,secondary,60,False,93.22,1.4547772569543174,0.0012910907328564912,"LINESTRING (-58.3999664 -34.5894186, -58.4003646 -34.5901902)",,,,,,
1295503804,107930734,0,31662657,True,,Tomás Manuel de Anchorena,residential,40,False,106.488,2.983445611910331,0.004378092690696814,"LINESTRING (-58.3999664 -34.5894186, -58.4001449 -34.5894021, -58.4001847 -34.5894001, -58.4002226 -34.5894049, -58.4002554 -34.5894199, -58.4008914 -34.5899061)",,,,,,
1295503804,81551254,0,114352707,False,5,Avenida Pueyrredón,secondary,60,True,34.553,1.8450826738043256,0.004842365614356059,"LINESTRING (-58.3999664 -34.5894186, -58.3998621 -34.5892025, -58.3998133 -34.5891354)",,,,,,
1295503831,245458409,0,22816066,False,,Copernico,residential,40,False,138.399,1.2445755530378635,0.00018066847335140016,"LINESTRING (-58.3981596 -34.5858544, -58.3971244 -34.5867615)",,,,,,
1300238535,244892447,0,"[283858984, 548019670]",True,3,Autopista Presidente Arturo Frondizi,motorway,"['60', '100']",False,76.31,16.09878105417186,0.003207665253378229,"LINESTRING (-58.3775052 -34.6347728, -58.3777224 -34.6341998, -58.3777556 -34.6341182)",AV1-Sur,yes,,,,
1300238538,206109292,0,114893934,True,1,,motorway_link,20,False,78.437,18.02622458137456,0.0010844026040549527,"LINESTRING (-58.3769718 -34.6396426, -58.3769822 -34.6400239, -58.3769875 -34.6400934, -58.3770835 -34.6403352)",,,,,,
1300238538,1611090634,0,147999186,True,1,,motorway_link,20,False,77.507,16.426594772348125,0.000716699493220688,"LINESTRING (-58.3769718 -34.6396426, -58.3769284 -34.6397841, -58.3769137 -34.639814, -58.376899 -34.6398471, -58.3768775 -34.6398834, -58.3768528 -34.6399094, -58.3768145 -34.6399365, -58.3767763 -34.6399533, -58.376729 -34.6399657, -58.3766951 -34.6399657, -58.376664 -34.6399646, -58.3766361 -34.6399615, -58.3765989 -34.6399561, -58.3765547 -34.6399462, -58.3765131 -34.6399335, -58.3764846 -34.6399229, -58.3763941 -34.6398829)",,,,,,
1318827819,206131705,0,657019359,True,,Valle,residential,30,False,125.199,5.140376285183095,0.0024596246444334095,"LINESTRING (-58.4406342 -34.6249914, -58.4392746 -34.6248648)",,,,,,
1318827819,239628944,0,657019361,True,,Del Barco Centenera,residential,40,False,76.601,10.178417885534179,0.021480906894359872,"LINESTRING (-58.4406342 -34.6249914, -58.4405525 -34.625677)",,,,,,
1320979571,192901687,0,266250817,True,2,Paraguay,residential,40,False,46.886,6.928551678875185,0.029779316104207903,"LINESTRING (-58.4069709 -34.5968004, -58.4066114 -34.5969653, -58.4065198 -34.5969997)",,,,,,
1355646051,89182935,0,231392092,True,2,Gorriti,residential,30,False,81.826,4.751221128018496,0.006918420708119862,"LINESTRING (-58.4345701 -34.5869677, -58.43395 -34.5874977)",,,,,,
1399347880,232065124,0,335806709,True,1,Sarmiento,residential,40,False,132.658,5.314160108881369,0.015425248337533368,"LINESTRING (-58.393705 -34.605761, -58.3951502 -34.6058524)",,,,,,
1399347880,199483344,0,149827692,True,,Riobamba,residential,40,False,127.762,8.817713416411625,0.019972125995202848,"LINESTRING (-58.393705 -34.605761, -58.3935841 -34.6067701, -58.3935675 -34.6069044)",,,,,,
1399347912,199457848,0,47263557,True,,Ramos Mejía,residential,40,False,116.91,10.481373320366917,3.3495817430165627e-05,"LINESTRING (-58.4305431 -34.6077605, -58.4312119 -34.6077839, -58.4313516 -34.6077739, -58.4314226 -34.6077372, -58.4314732 -34.6076955, -58.4315948 -34.6074587)",,,,,,
1399347912,191195009,0,449738607,True,,Río de Janeiro,residential,20,False,109.56200000000001,7.085697258951785,0.022521725759360952,"LINESTRING (-58.4305431 -34.6077605, -58.4305139 -34.6086123, -58.4304747 -34.6087415)",,,,,,
1399347918,181119220,0,126149613,True,2,Avenida Rivadavia,secondary,60,False,56.271,6.993385723745143,0.0040540386129075115,"LINESTRING (-58.3729601 -34.6079552, -58.3732608 -34.6079699, -58.3734339 -34.6079776, -58.3735736 -34.6079673)",,,,,,
1399347918,1399347927,0,126149645,True,3,Bolívar,primary,60,False,68.315,12.23409280320449,0.0036994922412782734,"LINESTRING (-58.3729601 -34.6079552, -58.3731243 -34.6079892, -58.373243 -34.6080521, -58.3733107 -34.6081095, -58.3733361 -34.6081352, -58.3733722 -34.6081715, -58.373405 -34.6082185, -58.3734393 -34.6083603)",,,,,,
1399347927,180487511,0,126149615,True,,Bolívar,primary,60,False,9.134,11.76943495048982,0.007461405538040442,"LINESTRING (-58.3734393 -34.6083603, -58.3734362 -34.6084424)",,,,,,
1399347930,192919501,0,126149641,True,2,Bolívar,secondary,60,False,53.614999999999995,14.0357037526374,0.004333333659803288,"LINESTRING (-58.3734266 -34.6086228, -58.3734325 -34.6088033, -58.373432 -34.6089453, -58.3735106 -34.6090912)",,,,,,
1399347930,1399347931,0,126149643,True,4,Bolívar,primary,60,False,68.38,12.235654455667934,0.0028104492585704073,"LINESTRING (-58.3734266 -34.6086228, -58.3733767 -34.6087143, -58.3733423 -34.6087618, -58.3732938 -34.6088187, -58.3732464 -34.6088625, -58.3732229 -34.6088842, -58.373121 -34.6089406, -58.3730154 -34.6089744, -58.3728882 -34.6090002)",,,,,,
1399347931,194504394,0,126149602,True,4,Avenida Hipólito Yrigoyen,primary,60,False,69.354,11.77739468371733,0.003930535028757106,"LINESTRING (-58.3728882 -34.6090002, -58.3722002 -34.6089481, -58.3721336 -34.6089429)",,,,,,
1402299832,206133070,0,130807691,False,2,Avenida Hipólito Yrigoyen,secondary,60,False,128.498,1.842403348489842,0.0063271183247912465,"LINESTRING (-58.4259649 -34.614882, -58.4245626 -34.6148225)",,,,,,
1402299832,195926176,0,131270029,True,2,José Mármol,residential,40,False,121.521,8.563121479943142,0.00037335104106371743,"LINESTRING (-58.4259649 -34.614882, -58.425912 -34.615974)",,,,,,
1402299832,89184688,0,20280360,True,,José Mármol,residential,40,False,128.751,8.091826908952532,0.002544115068906381,"LINESTRING (-58.4259649 -34.614882, -58.4260942 -34.6138343, -58.4261409 -34.6137368)",,,,,,
1404070234,973367486,0,83580982,True,,Lucero,residential,40,False,118.8,5.063836131873496,0.00019751432305312088,"LINESTRING (-58.4156079 -34.613331, -58.4152793 -34.6143646)",,,,,,
1404070234,195599230,0,131354401,False,2,Avenida Hipólito Yrigoyen,secondary,60,True,58.755,1.6761076252391542,0.006183536838380068,"LINESTRING (-58.4156079 -34.613331, -58.4161971 -34.6135409)",,,,,,
1404070234,81604568,0,131354407,False,2,Avenida Hipólito Yrigoyen,secondary,60,False,84.173,1.652364418429392,0.01854450552697311,"LINESTRING (-58.4156079 -34.613331, -58.4147522 -34.6130534)",,,,,,
1422573840,245467159,0,261660272,True,2,Avenida Juan Bautista Justo,primary,60,False,73.52199999999999,13.212728182689562,0.008762388310547362,"LINESTRING (-58.43962 -34.5915947, -58.4395277 -34.5915277, -58.4393275 -34.591324, -58.4391104 -34.5910857)",,,,,,
1422573840,81859987,0,261661747,True,1,Loyola,residential,30,False,76.866,4.919237559821523,0.009877674972388803,"LINESTRING (-58.43962 -34.5915947, -58.4392357 -34.5920011, -58.4391047 -34.5921405)",,,,,,
1422573841,81860670,0,292025688,True,,Aguirre,residential,40,False,133.115,12.432628382572357,0.0005594715626712946,"LINESTRING (-58.4407574 -34.5922044, -58.4416338 -34.5912491)",,,,,,
1422573841,1422573842,0,128824028,True,2,Avenida Juan Bautista Justo,primary,60,False,123.272,8.878312121986834,0.00535479285644561,"LINESTRING (-58.4407574 -34.5922044, -58.4408501 -34.5922645, -58.4416853 -34.5928622, -58.4417774 -34.5929281)",,,,,,
1422573842,84561517,0,121176049,True,,Juan Ramírez de Velasco,residential,40,False,123.96,8.79990385954003,0.004471822214909295,"LINESTRING (-58.4417774 -34.5929281, -58.4426185 -34.5920544)",,,,,,
1422573842,1422573843,0,128824034,True,2,Avenida Juan Bautista Justo,primary,60,False,118.487,5.319801249024919,0.006694331730692321,"LINESTRING (-58.4417774 -34.5929281, -58.4427791 -34.593603)",,,,,,
1422573843,1422573844,0,128824039,True,2,Avenida Juan Bautista Justo,primary,60,False,97.017,8.478268011306882,0.003999126366399189,"LINESTRING (-58.4427791 -34.593603, -58.4435808 -34.5941737)",,,,,,
1422573843,84554843,0,128828511,True,,Vera,residential,40,False,13.21,5.202126191126109,0.007122137960326717,"LINESTRING (-58.4427791 -34.593603, -58.4427388 -34.5936445, -58.442689 -34.5936958)",,,,,,
1422573844,96045805,0,446797336,True,,Villarroel,residential,40,False,104.726,8.613013317846637,0.0004935899256595264,"LINESTRING (-58.4435808 -34.5941737, -58.4442989 -34.5934405)",,,,,,
1422573844,1422573845,0,128824030,True,2,Avenida Juan Bautista Justo,primary,60,False,90.97,12.159487390162807,0.003505536440739663,"LINESTRING (-58.4435808 -34.5941737, -58.4442458 -34.5946333, -58.444342 -34.5946997)",,,,,,
1422573845,1422573846,0,128824037,True,2,Avenida Juan Bautista Justo,primary,60,False,146.764,8.437999310337869,0.0005238536905306409,"LINESTRING (-58.444342 -34.5946997, -58.444446 -34.5947756, -58.4454452 -34.5955033, -58.4455438 -34.5955734)",,,,,,
1422573845,84554842,0,"[128828481, 1268297567]",True,5,Avenida Corrientes,primary,"['60', '30']",False,15.922,12.016910570673083,0.014865025893964516,"LINESTRING (-58.444342 -34.5946997, -58.4442879 -34.5947473, -58.4442244 -34.5948052)",,,,,,
1422573846,1422573848,0,128824040,True,2,Avenida Juan Bautista Justo,primary,60,False,127.363,5.333937475987515,0.00526697243842695,"LINESTRING (-58.4455438 -34.5955734, -58.4466069 -34.5963124)",,,,,,
1422573846,237100529,0,126149618,True,,Camargo,residential,40,False,95.83500000000001,8.422393840163512,0.002509966311565296,"LINESTRING (-58.4455438 -34.5955734, -58.4460897 -34.595065, -58.4462329 -34.5949246)",,,,,,
1422573848,1422573849,0,128824036,True,2,Avenida Juan Bautista Justo,primary,60,False,131.383,8.120986804135793,0.004742792277940849,"LINESTRING (-58.4466069 -34.5963124, -58.4475897 -34.5969718, -58.4476226 -34.5969937, -58.4477196 -34.5970588)",,,,,,
1422573848,237099611,0,128828507,True,,Padilla,residential,30,False,12.690000000000001,5.369875199575398,0.0013380044654560507,"LINESTRING (-58.4466069 -34.5963124, -58.4465618 -34.5963527, -58.4465299 -34.5964059)",,,,,,
1422573849,237100587,0,317468727,True,,Murillo,residential,40,False,87.119,8.139444552606315,0.0005323745563681392,"LINESTRING (-58.4477196 -34.5970588, -58.4483553 -34.5964757)",,,,,,
1422573849,1422573850,0,128824036,True,2,Avenida Juan Bautista Justo,primary,60,False,131.386,8.821222829455486,0.008861308707051652,"LINESTRING (-58.4477196 -34.5970588, -58.4478006 -34.5971147, -58.4487183 -34.5977451, -58.4488202 -34.5978173)",,,,,,
1422573850,1422573851,0,128824027,True,2,Avenida Juan Bautista Justo,primary,60,False,131.356,5.230474487541852,0.00628147782501798,"LINESTRING (-58.4488202 -34.5978173, -58.4499157 -34.5985804)",,,,,,
1422573850,96098668,0,221561168,True,,Muñecas,residential,40,False,81.965,8.72340642808462,0.009064144490378767,"LINESTRING (-58.4488202 -34.5978173, -58.4494149 -34.5972662)",,,,,,
1422573851,1422573852,0,128824032,True,2,Avenida Juan Bautista Justo,primary,60,False,124.48899999999999,8.865025038802958,0.00571880685678318,"LINESTRING (-58.4499157 -34.5985804, -58.4508172 -34.5992067, -58.4509533 -34.5993042)",,,,,,
1422573851,84554841,0,128828503,True,,Martínez Rosas,residential,40,False,16.646,5.248887515266602,0.0056288643840540315,"LINESTRING (-58.4499157 -34.5985804, -58.4498591 -34.5986335, -58.4497798 -34.5986781)",,,,,,
1422573852,1422610061,0,128828464,True,2,Avenida Juan Bautista Justo,primary,60,False,127.895,9.695177729467265,0.0013745038064764455,"LINESTRING (-58.4509533 -34.5993042, -58.4510578 -34.5993706, -58.4519485 -34.5999358, -58.4519704 -34.5999506, -58.4520575 -34.600009)",,,,,,
1422573852,84554840,0,128828479,True,4,Avenida Warnes,secondary,60,False,17.741,8.823646488034143,0.003041263517080418,"LINESTRING (-58.4509533 -34.5993042, -58.450875 -34.599331, -58.4507705 -34.5993566)",,,,,,
1422573852,82662329,0,258203476,False,4,Avenida Warnes,secondary,60,True,86.375,1.8050456687931022,0.004062853301704924,"LINESTRING (-58.4509533 -34.5993042, -58.4510981 -34.5992559, -58.4513098 -34.5991853, -58.4518223 -34.5990015)",,,,,,
1422573853,1422573856,0,19214788,True,,Olaya,residential,40,False,33.698,12.177549804009852,0.0004969525662007613,"LINESTRING (-58.4493496 -34.599834, -58.4491203 -34.6000711)",,,,,,
1422573853,89135914,0,258203477,True,,Avenida Warnes,secondary,60,False,29.269,13.49618697718557,0.005434549466564416,"LINESTRING (-58.4493496 -34.599834, -58.4490531 -34.5999326)",,,,,,
1422573856,199456755,0,19214788,True,,Olaya,residential,40,False,65.772,11.693144562526427,0.007599273800231075,"LINESTRING (-58.4491203 -34.6000711, -58.4486829 -34.6005404)",,,,,,
1422573861,193837306,0,"[22117145, 730062830]",True,,Muñecas,residential,40,False,106.601,2.9409036974604903,0.00706183895955331,"LINESTRING (-58.4449629 -34.6012737, -58.4451599 -34.6010904, -58.4456284 -34.6006502, -58.4457422 -34.6005619)",,,,,,
1422573861,195994075,0,316894462,True,,Avenida Warnes,secondary,60,False,26.881,7.030595972650286,0.011026228922691587,"LINESTRING (-58.4449629 -34.6012737, -58.4447466 -34.6013464, -58.444691 -34.6013651)",,,,,,
1422573865,199457700,0,126149612,False,4,Avenida Raúl Scalabrini Ortiz,secondary,60,True,96.76700000000001,1.8445463030030806,0.012234069816905854,"LINESTRING (-58.4419757 -34.6018205, -58.4418062 -34.6017146, -58.4411155 -34.6013147)",,,,,,
1422573865,1422573866,0,128824044,True,,Avenida Raúl Scalabrini Ortiz,secondary,60,False,36.557,8.694414350027568,0.0014613448146287267,"LINESTRING (-58.4419757 -34.6018205, -58.4420559 -34.6018484, -58.4421901 -34.6018974, -58.4422405 -34.6019131, -58.4423513 -34.6019244)",,,,,,
1422573866,199457624,0,19214846,True,2,Murillo,tertiary,40,False,66.41499999999999,6.8527611399124355,0.008882431313169896,"LINESTRING (-58.4423513 -34.6019244, -58.4426876 -34.6016073, -58.4427148 -34.6015828, -58.4428346 -34.601479)",,,,,,
1422573869,107928838,0,128824048,False,,Avenida Warnes,secondary,60,False,78.476,1.8101128226788084,0.004672013591597185,"LINESTRING (-58.4421995 -34.6023378, -58.4421375 -34.6023643, -58.4414391 -34.6026639)",,,,,,
1422573869,237953486,0,128824049,True,2,Avenida Warnes,secondary,60,False,31.421,8.453495817148648,0.007369406304591897,"LINESTRING (-58.4421995 -34.6023378, -58.4422949 -34.6022482, -58.4423146 -34.6022069, -58.4423241 -34.6020881)",,,,,,
1422573881,199457386,0,259061734,True,4,Avenida Ángel Gallardo,secondary,30,False,77.80999999999999,5.979851018793017,0.015146638877544057,"LINESTRING (-58.4385456 -34.6052634, -58.4386443 -34.6053109, -58.4389601 -34.6054515, -58.4390677 -34.6054994, -58.4391702 -34.6055449, -58.4391864 -34.6055513, -58.4392954 -34.6055927)",,,,,,
1422573900,4467070287,0,98230341,True,2,Avenida Leopoldo Marechal,secondary,60,False,27.353,9.593945844075959,0.012984069245583431,"LINESTRING (-58.4388222 -34.6062477, -58.4386783 -34.6064633)",,,,,,
1422573900,1422573901,0,128824068,True,,,secondary_link,,False,33.028,6.332514518839765,0.00034752726758685484,"LINESTRING (-58.4388222 -34.6062477, -58.4387188 -34.6062621, -58.4386665 -34.6062654, -58.4386195 -34.6062654, -58.4385833 -34.6062587, -58.4384734 -34.6062202)",,,,,,
1422573901,199475622,0,19217159,True,2,Avenida Patricias Argentinas,secondary,60,False,83.67,6.131421472970121,0.002728244123785654,"LINESTRING (-58.4384734 -34.6062202, -58.4384747 -34.6061031, -58.4384667 -34.6059608, -58.4384519 -34.6058758, -58.4384264 -34.6057643, -58.4383916 -34.6056716, -58.4383594 -34.6056042, -58.4383 -34.6054901)",,,,,,
1422573918,199458139,0,261304675,True,,Doctor Juan Felipe Aranguren,residential,40,False,145.627,5.217198142254574,0.004973998300397411,"LINESTRING (-58.4352945 -34.6114976, -58.4367251 -34.6120711)",,,,,,
1422573918,199457892,0,184079419,True,,Campichuelo,residential,40,False,139.981,6.983916551747459,0.0027306273544605098,"LINESTRING (-58.4352945 -34.6114976, -58.435358 -34.6113994, -58.4356852 -34.6102838)",,,,,,
1422610045,96049116,0,128828505,True,2,Muñecas,residential,40,False,36.135,10.266336073366494,0.007778995510711642,"LINESTRING (-58.4514266 -34.5954264, -58.4516872 -34.5951823)",,,,,,
1422610045,237932306,0,128828520,True,2,Coronel Antonio Susini,residential,40,False,50.479000000000006,10.004223851813787,0.0010614191191905896,"LINESTRING (-58.4514266 -34.5954264, -58.451616 -34.5954381, -58.4516687 -34.595475, -58.4516966 -34.595486, -58.4517479 -34.5955235, -58.4518782 -34.5956405)",,,,,,
1422610048,3077581418,0,128828478,False,4,Avenida Warnes,secondary,60,True,29.719,1.7235115584879421,0.003591561274003295,"LINESTRING (-58.4526534 -34.598737, -58.4529578 -34.598644)",,,,,,
1422610048,82662329,0,128828480,False,4,Avenida Warnes,secondary,60,False,81.558,1.7539525406045404,0.002656518674571157,"LINESTRING (-58.4526534 -34.598737, -58.4518223 -34.5990015)",,,,,,
1422610051,3077581418,0,128828453,True,2,Avenida Doctor Honorio Pueyrredón,secondary,60,False,30.186,6.9775351276262345,0.01089730593728055,"LINESTRING (-58.4528532 -34.5988993, -58.4529143 -34.5988012, -58.4529578 -34.598644)",,,,,,
1422610051,1422610048,0,128828521,True,,,secondary_link,,False,27.073,5.254023569138292,0.0002653221328021014,"LINESTRING (-58.4528532 -34.5988993, -58.4528332 -34.5988499, -58.4528102 -34.5988179, -58.4527812 -34.5987916, -58.4527464 -34.5987734, -58.4526534 -34.598737)",,,,,,
1422610060,82529567,0,22697215,True,2,Batalla del Pari,residential,40,False,116.018,15.614309680455543,0.0004791273066326615,"LINESTRING (-58.4526283 -34.5995892, -58.4535606 -34.6002961)",,,,,,
1422610060,4676994481,0,128828455,True,2,Avenida Doctor Honorio Pueyrredón,secondary,60,False,22.418,12.068518080876201,0.004301404898159329,"LINESTRING (-58.4526283 -34.5995892, -58.4524748 -34.5997463)",,,,,,
1422610061,4676994475,0,128828460,True,2,Avenida Doctor Honorio Pueyrredón,secondary,60,False,48.232,8.323402166921223,0.011597094286808425,"LINESTRING (-58.4520575 -34.600009, -58.4523639 -34.5996561)",,,,,,
1422610061,1422610064,0,128828463,True,2,Avenida Juan Bautista Justo,primary,60,False,13.787,5.321194379019917,0.001730029587972063,"LINESTRING (-58.4520575 -34.600009, -58.4521742 -34.6000874)",,,,,,
1422610064,1422610066,0,128828456,True,2,Avenida Doctor Honorio Pueyrredón,secondary,60,False,16.996000000000002,5.19261737065648,0.00558642328984427,"LINESTRING (-58.4521742 -34.6000874, -58.4521179 -34.600145, -58.4520578 -34.6002065)",,,,,,
1422610064,1422610068,0,128828466,True,2,Avenida Juan Bautista Justo,primary,60,False,114.946,10.366161012174695,0.0007735379124662225,"LINESTRING (-58.4521742 -34.6000874, -58.4522628 -34.6001468, -58.4531366 -34.6007515)",,,,,,
1422610066,1422610069,0,128828454,True,2,Avenida Doctor Honorio Pueyrredón,secondary,60,False,117.63,8.770042023516245,0.0048125915544181335,"LINESTRING (-58.4520578 -34.6002065, -58.4512854 -34.601052)",,,,,,
1422610066,84554839,0,128828468,True,2,Avenida Juan Bautista Justo,primary,60,False,12.726,5.298812141985069,0.008589326587158172,"LINESTRING (-58.4520578 -34.6002065, -58.4519532 -34.6001311)",,,,,,
1422610068,1422610070,0,128828467,True,2,Avenida Juan Bautista Justo,primary,60,False,113.89800000000001,8.603615196598543,0.00028079680869089136,"LINESTRING (-58.4531366 -34.6007515, -58.4539974 -34.6013524, -58.4540875 -34.6014122)",,,,,,
1422610068,82529568,0,128828509,True,2,Rojas,residential,40,False,15.649000000000001,10.471447239046942,0.00500390294831752,"LINESTRING (-58.4531366 -34.6007515, -58.4530824 -34.600808, -58.4530343 -34.6008642)",,,,,,
1422610069,1436010044,0,130348863,True,3,Avenida Doctor Honorio Pueyrredón,secondary,60,False,103.459,12.276691145878525,0.004897734918802025,"LINESTRING (-58.4512854 -34.601052, -58.4506042 -34.6017945)",,,,,,
1422610069,89140149,0,130348879,True,,Escalada de San Martín,residential,40,False,12.303,8.751267718411675,0.0005461842354840847,"LINESTRING (-58.4512854 -34.601052, -58.4511822 -34.6009811)",,,,,,
1422610070,1422610072,0,128828469,True,2,Avenida Juan Bautista Justo,primary,60,False,116.487,8.505224555913475,0.0003409652214821148,"LINESTRING (-58.4540875 -34.6014122, -58.4550716 -34.6020765)",,,,,,
1422610070,82662726,0,128828496,True,2,General Manuel A. Rodríguez,residential,40,False,58.76,8.597783937231437,0.001559383742253276,"LINESTRING (-58.4540875 -34.6014122, -58.4544996 -34.601007)",,,,,,
1422610072,1422610073,0,128828465,True,2,Avenida Juan Bautista Justo,primary,60,False,117.359,5.165625097932984,0.0007273097667731285,"LINESTRING (-58.4550716 -34.6020765, -58.4560757 -34.6027329)",,,,,,
1422610072,82662727,0,128828492,True,2,Doctor Nicolás Repetto,residential,40,False,55.373,8.197620617824898,0.0018072723794338291,"LINESTRING (-58.4550716 -34.6020765, -58.4554481 -34.6016867)",,,,,,
