u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,access,junction,ref,width,est_width,tunnel,bridge,service
4112911211,1044543169,0,"[1165373700, 1165373701, 1165373702]",False,4,Passeig de Calvell,secondary,50,True,62.055,1.573462279276546,0.000615590051916333,"LINESTRING (2.2075797 41.3985709, 2.2075981 41.398588, 2.207604 41.3985936, 2.2077504 41.3987328, 2.2078358 41.3988174, 2.2080271 41.3989939, 2.2080423 41.3990079)",,,,11,,,,
4112911211,1710746464,0,"[1215183296, 1215183297, 835727859, 1215183295]",False,"['1', '2']",Passeig de Calvell,secondary,50,True,300.92299999999994,1.5160179692260884,3.1747119760597855e-05,"LINESTRING (2.2075797 41.3985709, 2.2075654 41.3985341, 2.2075541 41.3985195, 2.207536 41.3984972, 2.2074971 41.3984457, 2.2074609 41.3984014, 2.2074199 41.3983617, 2.2073881 41.3983312, 2.2068767 41.39784, 2.2064773 41.3974591, 2.2064526 41.3974355, 2.2063372 41.3973259, 2.2063202 41.3973098, 2.2062771 41.3972686, 2.2062373 41.397233, 2.2062173 41.397215, 2.2060919 41.3971044, 2.2060285 41.3970507, 2.2059117 41.3969518, 2.2055189 41.3966291, 2.2054308 41.3965542, 2.2054079 41.3965361, 2.2053726 41.3965066, 2.2053517 41.3964938, 2.2053169 41.3964724)",,,,5,,,,
4139413948,30297797,0,4750562,True,,Carrer Antic de Sant Joan,residential,30,False,11.643,11.692571775866877,0.001176679163659237,"LINESTRING (2.184729 41.3841463, 2.1846115 41.3842028)",,,,,,,,
4139413948,190972365,0,237725937,True,4,Avinguda del Marquès de l'Argentera,tertiary,50,False,178.314,18.330785205807473,0.023744732542111964,"LINESTRING (2.184729 41.3841463, 2.1848538 41.3842959, 2.1849523 41.384414, 2.1850183 41.3844932, 2.1850516 41.3845331, 2.1853718 41.3849168, 2.1855734 41.3851584, 2.185664 41.3852671, 2.1857832 41.38541, 2.1857946 41.3854236, 2.1858164 41.3854498, 2.185863 41.3855056)",,,,,,,,
4145040958,2239778475,0,34963145,True,,Passeig del Migdia,tertiary_link,30,False,56.104,6.18264614588059,0.0006589073476286423,"LINESTRING (2.1525528 41.3601147, 2.1524456 41.360203, 2.152349 41.3602721, 2.1522378 41.3603685, 2.1521333 41.360505)",,,,,,,,
4145040958,4111220659,0,248995802,False,,Passeig del Migdia,residential,30,True,871.0049999999999,1.6278564670262234,0.0005900789735372811,"LINESTRING (2.1525528 41.3601147, 2.1525956 41.3600884, 2.1526705 41.3600441, 2.1528867 41.3598333, 2.1531281 41.3595638, 2.1533655 41.3593013, 2.1535207 41.3591564, 2.1536933 41.3590629, 2.1539147 41.3590039, 2.1541512 41.3589929, 2.1544087 41.3590357, 2.154591 41.359109, 2.1548203 41.3593053, 2.1549005 41.3594135, 2.1549285 41.3594452, 2.155017 41.3595652, 2.1553198 41.3599075, 2.1555258 41.3600023, 2.1557383 41.3600445, 2.1559169 41.3600424, 2.1560147 41.3600343, 2.1560822 41.3600199, 2.1569151 41.3595975, 2.1570958 41.3595546, 2.1572717 41.3595345, 2.1575747 41.3595806, 2.1578276 41.3596813, 2.1579924 41.3598227, 2.1582394 41.3601039, 2.1587768 41.3607078, 2.1589912 41.3609257, 2.1592353 41.3610818, 2.1601536 41.3614301, 2.1603165 41.3615046, 2.160346 41.3615181)",,,,,,,,
4149862949,2984928320,0,498952130,True,6,Plaça de les Drassanes,secondary,50,False,9.306,11.113030813076575,0.019267641361652522,"LINESTRING (2.1761897 41.3744369, 2.1760784 41.3744315)",,circular,,20,,,,
4171977898,243341156,0,251551142,True,3,Avinguda del Litoral,secondary,50,False,17.914,4.534491229639833,0.004178173494401864,"LINESTRING (2.1952372 41.3866196, 2.1953884 41.386734)",,,,,,,,
4171977898,4171977906,0,416456062,True,1,,secondary_link,50,False,76.888,20.190032263918468,0.000752370662053714,"LINESTRING (2.1952372 41.3866196, 2.1952586 41.3867071, 2.1952463 41.3867576, 2.1952206 41.3868014, 2.1950692 41.3869149, 2.1949145 41.3870284, 2.1948596 41.3870523, 2.194772 41.3870589, 2.1946831 41.3870565)",,,,,,,,
4171977906,1401840805,0,18513185,True,3,Carrer del Doctor Aiguader,secondary,50,False,52.631,20.03593114785204,0.006932777277720557,"LINESTRING (2.1946831 41.3870565, 2.1946288 41.3870138, 2.1942285 41.3867284)",,,,,,,,
4174198170,166211429,0,23425566,False,,Carrer d'Europa,residential,30,False,92.834,1.6084454434613835,0.00028368834532826445,"LINESTRING (2.128079 41.3866573, 2.1288932 41.3868716, 2.1291284 41.386935)",,,,,,,,
4174198170,390227124,0,23425566,False,,Carrer d'Europa,residential,30,True,64.23800000000001,1.5373273593512564,0.001436608706699132,"LINESTRING (2.128079 41.3866573, 2.1276608 41.3865533, 2.127437 41.3865008, 2.1273464 41.3864795)",,,,,,,,
4174198170,681936411,0,238052316,True,,Carrer de les Corts,residential,30,False,118.918,6.149586753832112,0.0005138549635925989,"LINESTRING (2.128079 41.3866573, 2.1281222 41.3865646, 2.1282615 41.3862706, 2.1283051 41.3861705, 2.1285187 41.3857036, 2.1285452 41.3856467)",,,,,,,,
4174221393,540312590,0,416692901,False,,Carrer de Gerard Piera,residential,30,True,45.88700000000001,1.2423984114595918,0.00016051364365971107,"LINESTRING (2.1299341 41.3829248, 2.1298607 41.3828978, 2.1297648 41.3828189, 2.1295956 41.3826914, 2.1295904 41.382644, 2.1295925 41.382627)",,,,,,,,
4174241500,540312592,0,416693813,False,,Carreró de Fígols,residential,30,True,64.863,1.2615461670371904,0.00016051364365971107,"LINESTRING (2.1309089 41.3813294, 2.130901 41.3813428, 2.1308734 41.3813899, 2.130825 41.3814764, 2.1306775 41.3817794, 2.1305759 41.3818454)",,,,,,,,
4192143113,4192143115,0,419031022,False,,passatge del Taulat,living_street,20,True,135.096,1.345633324804553,0.0003116474564810637,"LINESTRING (2.2079543 41.4130745, 2.2080067 41.413113, 2.2090292 41.4138644, 2.2090624 41.4138888, 2.2091084 41.413927)",yes,,,,,,,
4192143113,543552977,0,623788466,True,2,Carrer de l'Agricultura,residential,30,False,67.58500000000001,4.631732911229604,0.00020669127240239887,"LINESTRING (2.2079543 41.4130745, 2.2082388 41.4128563, 2.2083013 41.4128084, 2.2083433 41.4127762, 2.208521 41.41264)",,,,,,,,
4192143115,544223032,0,310929479,True,3,Carrer de Josep Pla,tertiary,50,False,67.076,4.668846648267744,0.0015043547926168364,"LINESTRING (2.2091084 41.413927, 2.2087724 41.4141786, 2.2087297 41.41421, 2.2085929 41.4143114, 2.2085392 41.4143532)",,,,6,,,,
4192143115,4192143113,0,419031022,False,,passatge del Taulat,living_street,20,False,135.09599999999998,1.3456333248045533,1.3399758340512083e-05,"LINESTRING (2.2091084 41.413927, 2.2090624 41.4138888, 2.2090292 41.4138644, 2.2080067 41.413113, 2.2079543 41.4130745)",yes,,,,,,,
4212111672,4212111673,0,1219370226,False,,Passeig del Born,living_street,,False,6.755,1.6887081557413408,0.0004813863183828966,"LINESTRING (2.1830802 41.3850278, 2.1830746 41.3850884)",,,,,,,,
4212111672,11298541576,0,"[1219370225, 1219370223]",True,,Passeig del Born,living_street,,False,112.818,1.9250727168420039,0.00032097574978734325,"LINESTRING (2.1830802 41.3850278, 2.183008 41.3850498, 2.1829243 41.3850666, 2.1824027 41.384266)",,,,,,,,
4212111673,4212111672,0,1219370226,False,,Passeig del Born,living_street,,True,6.755,1.6887081557413421,0.0004813863183828966,"LINESTRING (2.1830746 41.3850884, 2.1830802 41.3850278)",,,,,,,,
4212111673,240978204,0,"[22431624, 4750562]",True,,"['Carrer Antic de Sant Joan', 'Carrer del Rec']",residential,"['20', '30']",False,187.44500000000002,11.199419068081593,0.0014221524289510026,"LINESTRING (2.1830746 41.3850884, 2.1829244 41.3850975, 2.1823617 41.385832, 2.1820896 41.3862067, 2.1819132 41.3864418, 2.1818956 41.3864676)",,,,9.6,,,,
4212111673,4212111675,0,1219370226,False,,Passeig del Born,living_street,,False,53.52400000000001,1.4300427052118398,0.00016051364365971107,"LINESTRING (2.1830746 41.3850884, 2.1830931 41.3851363, 2.1831926 41.3852617, 2.1833165 41.3853834, 2.1834453 41.3854739)",,,,,,,,
4212111675,4212111673,0,1219370226,False,,Passeig del Born,living_street,,True,53.524,1.4300427052118392,0.00016051364365971107,"LINESTRING (2.1834453 41.3854739, 2.1833165 41.3853834, 2.1831926 41.3852617, 2.1830931 41.3851363, 2.1830746 41.3850884)",,,,,,,,
4212111678,4212111672,0,421452585,True,,Passeig del Born,living_street,,False,100.989,1.9250727168420059,0.00032097574978734325,"LINESTRING (2.1825626 41.3842068, 2.1825808 41.3842357, 2.1826703 41.3843773, 2.1827977 41.3845788, 2.1828773 41.3847048, 2.1830802 41.3850278)",,,,,,,,
4212111678,11298541576,0,1219370222,False,,Placeta de Montcada,living_street,,True,14.876000000000001,0.8577638849607068,2.5768766039446313e-08,"LINESTRING (2.1825626 41.3842068, 2.1824802 41.3842373, 2.1824027 41.384266)",,,,,,,,
4222882539,5094317308,0,422533866,True,,Carrer de Tuset,residential,30,False,96.796,11.866854736045076,0.0009162084765325137,"LINESTRING (2.153147 41.3950543, 2.1531237 41.3951006, 2.1531033 41.3951321, 2.1530811 41.39515, 2.1523811 41.3956504, 2.1523461 41.3956753)",,,,,,,,
4222882539,359104407,0,"[675395643, 498269278]",True,1,Avinguda Diagonal (lateral muntanya),tertiary,30,False,174.06,14.92614137059576,0.03700170614999947,"LINESTRING (2.153147 41.3950543, 2.1531304 41.395051, 2.1530935 41.395042, 2.1530417 41.3950284, 2.1519505 41.3947519, 2.1513865 41.3946033, 2.1511715 41.3945504)",,,,2.5,,,,
4230940844,4230940846,0,409220736,False,,Carrer dels Tarongers,residential,30,True,30.801000000000002,1.2181887645670217,0.0026068456788485074,"LINESTRING (2.1676527 41.3667216, 2.1677961 41.3667531, 2.167896 41.3667933, 2.1679797 41.3668425)",,,,,,,,
4230940844,4317363553,0,432782639,False,,Carrer dels Tarongers,residential,30,False,43.05200000000001,1.4682428778433771,4.0714650342325176e-05,"LINESTRING (2.1676527 41.3667216, 2.167275 41.3666433, 2.167155 41.3666197)",,,,,,,,
4230940846,4230940844,0,409220736,False,,Carrer dels Tarongers,residential,30,False,30.801000000000002,1.2181887645670215,1.9893487382452553e-05,"LINESTRING (2.1679797 41.3668425, 2.167896 41.3667933, 2.1677961 41.3667531, 2.1676527 41.3667216)",,,,,,,,
4230940846,427959698,0,"[243597374, 1200921279]",True,,Carretera de Montjuïc,residential,30,False,578.0369999999999,17.45600390009328,0.002586952191466055,"LINESTRING (2.1679797 41.3668425, 2.1682603 41.3671592, 2.1685954 41.3675774, 2.1686912 41.3677347, 2.1687733 41.3679396, 2.1688099 41.368031, 2.168919 41.3683794, 2.1689619 41.3686209, 2.1690037 41.3686812, 2.1690936 41.3687339, 2.1698434 41.3690245, 2.1701122 41.3691326, 2.1702058 41.3691973, 2.1702323 41.3692621, 2.1702387 41.3693253, 2.1702088 41.3693893, 2.1701919 41.3694026, 2.1701368 41.3694458, 2.1698898 41.3695221, 2.1697636 41.3695537, 2.1695293 41.3696123, 2.1694502 41.3696307, 2.1694009 41.3696421, 2.16916 41.3696979, 2.1687186 41.3698029, 2.1683675 41.369862, 2.1679933 41.3698671, 2.1677529 41.3698325)",,,,,,,,
4234151123,4263046378,0,328020292,True,,Carrer de Pere IV,residential,10,False,119.71200000000002,14.084162223817469,0.004488867506539469,"LINESTRING (2.1991858 41.404586, 2.1992032 41.4046079, 2.1992264 41.404636, 2.1997633 41.4053214, 2.1998042 41.4053734, 2.1998269 41.4054003, 2.1998408 41.4054169, 2.1998623 41.4054418, 2.1999169 41.4055124)",,,,9,,,,
4234151123,660778586,0,"[423899015, 971724719, 971724720, 423899896, 1262320509]",True,,"['Camí Antic de València', 'Carrer Batista', 'Carrer de Batista']",residential,"['20', '30']",False,195.238,5.835642043600513,0.000701039280103137,"LINESTRING (2.1991858 41.404586, 2.199251 41.4045508, 2.1993333 41.404501, 2.1999922 41.4041205, 2.2001308 41.4040404, 2.2001574 41.4040245, 2.200221 41.4039864, 2.200192 41.4039553, 2.1998877 41.4036056, 2.1997694 41.4034696, 2.1997398 41.4034348, 2.1996556 41.4033381)",,,,,,,,
4237804310,4237804314,0,328020292,True,,Carrer de Pere IV,residential,10,False,63.239,5.841366220126055,0.004642372045836451,"LINESTRING (2.1986834 41.4039513, 2.1987323 41.4040131, 2.198766 41.4040557, 2.1988229 41.4041275, 2.1990701 41.4044405)",,,,9,,,,
4237804314,4234151123,0,328020292,True,,Carrer de Pere IV,residential,10,False,18.838,5.8999769250168175,0.005189906786642605,"LINESTRING (2.1990701 41.4044405, 2.1991858 41.404586)",,,,9,,,,
4237804314,441668045,0,486058751,False,,Carrer de Castella,residential,30,True,207.043,1.537301337345782,3.968389970074732e-05,"LINESTRING (2.1990701 41.4044405, 2.1990401 41.4044622, 2.1989861 41.4045049, 2.1987272 41.4047044, 2.1986732 41.404746, 2.1982336 41.4050846, 2.1980828 41.4052041, 2.1975852 41.4055734, 2.1975269 41.4056216, 2.1974814 41.4056563, 2.1973332 41.4057706)",,,,,,,,
4260777637,30343487,0,293858825,True,3,Carrer del Doctor Aiguader,secondary,50,False,7.017,6.258718908255054,0.006790147157692222,"LINESTRING (2.1896182 41.3835524, 2.1896931 41.3835811)",,,,,,,,
4263046378,262251752,0,540158541,True,,Carrer de Pere IV,residential,30,False,139.531,7.488717374224008,0.0045354316667727485,"LINESTRING (2.1999169 41.4055124, 2.1999487 41.4055532, 2.2000127 41.4056415, 2.2003628 41.4061247, 2.2004934 41.4063049, 2.2005655 41.4064044, 2.2005846 41.4064308, 2.2007175 41.4066142)",,,,,,,,
4263046378,597222090,0,"[237787025, 742429894]",True,2,Carrer de Bilbao,secondary,50,False,119.552,14.576556905805914,0.006327855494944555,"LINESTRING (2.1999169 41.4055124, 2.2000359 41.4054266, 2.2000592 41.4054109, 2.2003328 41.405213, 2.2006072 41.4050157, 2.2008901 41.4048054, 2.2009166 41.4047859, 2.2009457 41.4047638)",,,,,,,,
4269412906,4269412922,0,4813513,True,,Carrer del Callao,living_street,20,False,33.388,5.800137521716339,0.001172298473432531,"LINESTRING (2.1431558 41.3760564, 2.1430405 41.3761668, 2.1429091 41.3762928)",designated,,,,,,,
4269412922,30914307,0,4813513,True,,Carrer del Callao,living_street,20,False,49.568000000000005,8.978073260503763,0.0009909894355789868,"LINESTRING (2.1429091 41.3762928, 2.1427337 41.3764609, 2.1425873 41.3766013, 2.1425429 41.3766438)",designated,,,,,,,
4269412922,4269412954,0,427755903,True,,Plaça d'Herenni,living_street,20,False,66.862,5.9574328185207825,0.00018130903785354427,"LINESTRING (2.1429091 41.3762928, 2.1429459 41.3763131, 2.1435544 41.3766493)",,,,,,,,
4269412937,6238824732,0,42884392,True,,Carrer de la Torre d'en Damians,living_street,20,False,75.814,8.798291430059827,0.0005539769323160169,"LINESTRING (2.1437834 41.3764096, 2.1442736 41.3758891, 2.1443078 41.3758528)",,,,,,,,
4269412937,4269412906,0,427755904,True,,Plaça d'Herenni,living_street,20,False,65.457,5.96708934368384,0.00037341518867761654,"LINESTRING (2.1437834 41.3764096, 2.1431944 41.3760781, 2.1431558 41.3760564)",,,,,,,,
4269412954,542641437,0,42884392,True,,Carrer de la Torre d'en Damians,living_street,20,False,15.152,5.842288746535143,0.0006741882258900339,"LINESTRING (2.1435544 41.3766493, 2.1436614 41.3765392)",,,,,,,,
4307016143,1119386014,0,115616524,False,1,Gran Via de les Corts Catalanes,living_street,20,False,118.51,1.473140860912208,0.00016051364365971107,"LINESTRING (2.2045528 41.4171599, 2.2041548 41.4168741, 2.2040973 41.4168328, 2.2040883 41.4168264, 2.2036066 41.4164807, 2.2035713 41.4164554, 2.2035263 41.4164228)",,,,,,,,
4307016147,541643994,0,"[490482506, 490482507]",False,"['4', '3']",Carrer de Cantàbria,tertiary,50,False,106.25,1.7071999580441926,0.0028624460691937755,"LINESTRING (2.204675 41.4172754, 2.2046369 41.417305, 2.2046062 41.4173281, 2.2042991 41.4175643, 2.2042156 41.4176082, 2.2039777 41.4178095, 2.2037851 41.417957)",,,,"['9', '12']",,,,
4307016147,559420255,0,490482508,False,3,Carrer de Cantàbria,tertiary,50,True,28.412999999999997,1.6313733753008808,0.00033927157367535016,"LINESTRING (2.204675 41.4172754, 2.2048387 41.4171535, 2.2049199 41.4170978)",,,,9,,,,
4307026176,4307016147,0,431493381,True,1,Gran Via de les Corts Catalanes,living_street,20,False,130.984,5.156479929431777,0.0004359817526213922,"LINESTRING (2.2057765 41.4181152, 2.20537 41.4178053, 2.2051569 41.4176428, 2.2047375 41.4173241, 2.204675 41.4172754)",,,,,,,,
4307026176,559420263,0,450581319,True,,Carrer de Puigcerdà,residential,30,False,36.866,8.399060826765671,0.0020132363843638223,"LINESTRING (2.2057765 41.4181152, 2.2058427 41.4180603, 2.2058641 41.4180331, 2.2058801 41.4180022, 2.2058963 41.4179637, 2.2059032 41.4179247, 2.2058844 41.4178125)",,,,,,,,
4307026177,747482566,0,53051510,True,,Carrer del Maresme,residential,30,False,105.377,6.662032990591728,3.880776165540615e-05,"LINESTRING (2.2069198 41.4189735, 2.2068931 41.418995, 2.2061263 41.4195819, 2.2060962 41.4196051, 2.2060363 41.4196511)",,,,,,,,
4307026177,4307026176,0,431493381,True,1,Gran Via de les Corts Catalanes,living_street,20,False,134.897,13.456094475039988,0.0015161568874629027,"LINESTRING (2.2069198 41.4189735, 2.206884 41.4189466, 2.2057765 41.4181152)",,,,,,,,
4307026178,4307026177,0,431493381,True,1,Gran Via de les Corts Catalanes,living_street,20,False,97.09899999999999,6.790179720297067,0.0014449577868959125,"LINESTRING (2.2077533 41.4195833, 2.2076978 41.4195426, 2.2076715 41.4195234, 2.2069797 41.4190173, 2.2069198 41.4189735)",,,,,,,,
4307026178,290060007,0,918307588,True,3,Rambla de Prim,tertiary,50,False,29.47,9.984957748577015,0.0017007900961355355,"LINESTRING (2.2077533 41.4195833, 2.207883 41.4194813, 2.2079972 41.4193915)",,,,,,,,
4309985784,4237804310,0,328020292,True,,Carrer de Pere IV,residential,10,False,67.252,8.86825788214702,0.0045668695613408725,"LINESTRING (2.198273 41.4034307, 2.1983234 41.4034961, 2.1986834 41.4039513)",,,,9,,,,
4309985784,30297527,0,459401066,True,,Rambla del Poblenou,residential,20,False,115.24700000000003,16.47588443248602,0.0016667753249634664,"LINESTRING (2.198273 41.4034307, 2.1982381 41.4034724, 2.1981505 41.4035411, 2.1976152 41.4039737, 2.1975417 41.4040269, 2.1974165 41.4041167, 2.197326 41.4041837)",yes,,,,,,,
4309994552,7038308651,0,753276504,False,,Carrer d'Indíbil,residential,30,False,1.911,1.4095816788495117,4.999140611652585e-05,"LINESTRING (2.1438191 41.3697521, 2.1438027 41.3697641)",,,,,,,,
4309994552,1947682000,0,244033513,True,,Carrer de Sant Fructuós,residential,30,False,234.536,6.055966816473375,0.0026865227034424755,"LINESTRING (2.1438191 41.3697521, 2.144807 41.3704776, 2.1449391 41.3705734, 2.1449913 41.3706103, 2.1452903 41.3707815, 2.1455053 41.3708599, 2.1458109 41.3709442, 2.1459166 41.3709983, 2.1459915 41.3710528)",,,,,,,,
4317363553,3088674065,0,51445027,True,,Carrer dels Tarongers,residential,30,False,59.669,7.216288143634721,6.230887628338118e-05,"LINESTRING (2.167155 41.3666197, 2.1670269 41.3666043, 2.1668412 41.3665733, 2.1664929 41.3664334)",,,,,,,,
4317363553,4230940844,0,432782639,False,,Carrer dels Tarongers,residential,30,True,43.05200000000001,1.4682428778433778,0.00262766684180838,"LINESTRING (2.167155 41.3666197, 2.167275 41.3666433, 2.1676527 41.3667216)",,,,,,,,
4318409704,3045198147,0,40614916,False,1,Carrer d'Andrade,residential,30,False,41.795,1.230640065849402,0.00016051364365971107,"LINESTRING (2.1991745 41.4141394, 2.1990252 41.4140363, 2.1987665 41.4141476)",,,,,,,,
4318426016,597933817,0,918040154,False,,Carrer d'Andrade,residential,30,True,16.845,1.3301407126867653,0.007550557674750243,"LINESTRING (2.1998735 41.4150121, 2.1997305 41.4149051)",,,,,,,,
4319117000,689444888,0,52646420,False,2,Via Trajana,residential,30,False,95.379,1.2235750786658477,0.00015324685163658724,"LINESTRING (2.206983 41.4266431, 2.2064345 41.4269016, 2.206406 41.426915, 2.2063245 41.4269534, 2.2062227 41.4270014, 2.2061899 41.4270168, 2.2060144 41.4270995)",,,,,,,,
4319117000,668481013,0,"[1015664411, 52646420, 1015664412]",False,2,Via Trajana,residential,30,True,497.256,1.5683207627781783,2.089846925799096e-05,"LINESTRING (2.206983 41.4266431, 2.2071885 41.4265463, 2.2084294 41.4259615, 2.2086882 41.4258396, 2.208861 41.4257889, 2.2089346 41.4257591, 2.2090231 41.4257233, 2.2091325 41.4256803, 2.2096912 41.4254403, 2.2097598 41.4254011, 2.2098036 41.4253349, 2.209796 41.4249692, 2.2097891 41.4246345, 2.2098513 41.4245902, 2.2099134 41.4245731, 2.210597 41.4245307, 2.2112594 41.4244896, 2.2114327 41.4244288)",,,,,,,,
4319119765,4826156000,0,432985023,True,2,Carrer d'Extremadura,residential,30,False,29.741999999999997,6.981714032203069,0.0004000858615284435,"LINESTRING (2.2093484 41.4248516, 2.2093726 41.4249226, 2.2093395 41.4251152)",,,,,,,,
4319119765,668475738,0,543635323,False,4,Carrer d'Extremadura,residential,30,False,97.48400000000001,1.5482704279831991,0.00032672218461413983,"LINESTRING (2.2093484 41.4248516, 2.2093543 41.4248225, 2.209374 41.4247261, 2.2094542 41.4245575, 2.2094939 41.4244883, 2.2095922 41.4243836, 2.2097337 41.4242374, 2.2098303 41.4241697, 2.2098398 41.4241582, 2.2099151 41.4241103)",,,,12,,,,
4323496660,5286242897,0,44211913,True,,Carrer de Santander,residential,30,False,27.369,4.674209674909542,0.0019737586347913904,"LINESTRING (2.1980091 41.4238423, 2.1981262 41.4239284, 2.1982531 41.4240066)",,,,,,,,
4338253064,3369034791,0,329953202,False,,,living_street,,False,156.17000000000002,1.3844363872369856,4.2260776304691956e-05,"LINESTRING (2.2015202 41.4228045, 2.2015678 41.4226764, 2.2016514 41.4224964, 2.2017047 41.4223991, 2.2017687 41.422319, 2.2018452 41.4222537, 2.2019252 41.422195, 2.2020106 41.422111, 2.2020942 41.4220057, 2.20216 41.421895, 2.2022276 41.421811, 2.2023396 41.4217763, 2.2024566 41.4218134, 2.2025522 41.4218438)",,,,,,,,
4338253064,1622039316,0,879193697,False,,Carrer de Menorca,residential,30,False,47.612,1.2240445323719797,0.006101064585031388,"LINESTRING (2.2015202 41.4228045, 2.2019326 41.4228895, 2.2020708 41.422918)",,,,,,,,
4338253064,1938243778,0,879193697,False,,Carrer de Menorca,residential,30,True,41.09,1.8037809930660025,0.0015044578676809942,"LINESTRING (2.2015202 41.4228045, 2.2013612 41.4227717, 2.2011742 41.4227332, 2.201045 41.4227066)",,,,,,,,
4338262490,4338262500,0,435933263,False,,,living_street,,True,131.301,1.2942662448430657,5.437209634323172e-06,"LINESTRING (2.2031138 41.421949, 2.2030651 41.4220884, 2.2029887 41.4222217, 2.2029033 41.4223204, 2.2028055 41.4223964, 2.2026864 41.4225057, 2.2025708 41.4226498, 2.2025103 41.4227618, 2.2024658 41.4228631, 2.2024177 41.4229896)",,,,,,,,
4338262490,3369034791,0,463320527,True,,Plaça de Llibertat Ròdenas,living_street,20,False,48.266000000000005,4.077185454575708,0.00015543719674994017,"LINESTRING (2.2031138 41.421949, 2.2026688 41.4218656, 2.2025522 41.4218438)",,,,,,,,
4338262500,1622039335,0,879193697,False,,Carrer de Menorca,residential,30,False,15.996,1.4470425298469802,0.00573983802269043,"LINESTRING (2.2024177 41.4229896, 2.2026027 41.4230277)",,,,,,,,
4338262500,1622039316,0,879193697,False,,Carrer de Menorca,residential,30,True,30.0,1.5222469867870718,0.0008423809618294999,"LINESTRING (2.2024177 41.4229896, 2.2020708 41.422918)",,,,,,,,
4338262500,4338262490,0,435933263,False,,,living_street,,False,131.301,1.2942662448430677,0.000159354049187936,"LINESTRING (2.2024177 41.4229896, 2.2024658 41.4228631, 2.2025103 41.4227618, 2.2025708 41.4226498, 2.2026864 41.4225057, 2.2028055 41.4223964, 2.2029033 41.4223204, 2.2029887 41.4222217, 2.2030651 41.4220884, 2.2031138 41.421949)",,,,,,,,
4345460188,560006192,0,52643544,True,,Carrer de Ca n'Oliva,residential,30,False,35.771,13.458587102254448,0.00019648684105077815,"LINESTRING (2.2093069 41.4207457, 2.209369 41.4206836, 2.2094139 41.4205672, 2.209413 41.4204443)",,,,,,,,
4345460188,4345461389,0,436667314,True,,,residential,30,False,108.718,10.181737014239882,0.00010557463446361155,"LINESTRING (2.2093069 41.4207457, 2.209268 41.4207135, 2.2084279 41.4200875, 2.2083843 41.4200549)",,,,,,,,
4345461389,1748629933,0,445821971,True,2,Rambla de Prim,tertiary,50,False,107.199,9.88736842369548,0.0013731402359439756,"LINESTRING (2.2083843 41.4200549, 2.2083284 41.4200947, 2.2082808 41.4201195, 2.2082563 41.4201304, 2.2077357 41.4204035, 2.2076796 41.4204349, 2.2076067 41.4204761, 2.2073419 41.420618)",,,,,,,,
4346093747,290060062,0,43210770,True,2,Rambla de Prim,tertiary,50,False,27.380000000000003,16.361367448750336,0.0034756138571024006,"LINESTRING (2.2090936 41.4194875, 2.2089856 41.4195998, 2.2089015 41.4196872)",,,,,,,,
4346093747,4346093754,0,"[436734067, 572418669]",True,,Gran Via de les Corts Catalanes,living_street,20,False,369.34099999999995,13.427410185630041,0.0009186822780723005,"LINESTRING (2.2090936 41.4194875, 2.2091651 41.4195402, 2.2096688 41.4199116, 2.2098038 41.4200111, 2.2099006 41.4200825, 2.2103842 41.4204398, 2.2106578 41.4206419, 2.2109136 41.4208372, 2.2109432 41.4208593, 2.2109771 41.4208832, 2.2111685 41.4210318, 2.2112713 41.4211103, 2.211538 41.4213048, 2.2115657 41.4213462, 2.2116073 41.4215811, 2.2119687 41.4218544, 2.2120364 41.4219056)",,,,,,,,
4346093754,560006201,0,445821974,False,,Carrer Argentina,residential,,False,12.179,1.633102109088728,0.0017936864977077395,"LINESTRING (2.2120364 41.4219056, 2.2119344 41.421984)",,,,,,,,
4346093754,560006195,0,"[905632508, 44052319]",False,3,Carrer de l'Argentina,residential,,True,116.978,1.5418742898558495,0.0008314807737948141,"LINESTRING (2.2120364 41.4219056, 2.2122006 41.4217825, 2.2122233 41.4217641, 2.2122548 41.4217407, 2.2124798 41.4215735, 2.2125088 41.421552, 2.2125306 41.4215339, 2.2127215 41.4213948, 2.2127453 41.4213775, 2.2128495 41.421302, 2.2130355 41.4211672)",,,,,,,,
4346118755,689430467,0,988553719,False,,Carrer de Bernat Metge,residential,30,False,16.316,1.2062117892391702,0.0009254336947746354,"LINESTRING (2.2127693 41.4209618, 2.2126245 41.4208631)",,,,,,,,
4346118755,4346122994,0,"[436736503, 436735991]",True,,"['Carrer de Somosierra', 'Carrer Federico Garcia Lorca']",residential,30,False,152.981,2.3805835708011953,0.0,"LINESTRING (2.2127693 41.4209618, 2.2126629 41.4210418, 2.2122095 41.4213829, 2.2119936 41.4212291, 2.2119963 41.4211909, 2.2124123 41.4208787, 2.2124861 41.4208233)",,,,,,,,
4346118755,560006195,0,988553719,False,,Carrer de Bernat Metge,residential,30,True,31.848,1.6163859613995624,0.00012637002865744471,"LINESTRING (2.2127693 41.4209618, 2.2128783 41.4210459, 2.2129087 41.4210693, 2.2130355 41.4211672)",,,,,,,,
4346122994,689430467,0,988553719,False,,Carrer de Bernat Metge,residential,30,True,12.36,1.174371781562028,0.0007693265101076697,"LINESTRING (2.2124861 41.4208233, 2.2126245 41.4208631)",,,,,,,,
