u,v,key,osmid,oneway,name,highway,reversed,length,geometry,Cost of returning,Edge Betweenness,lanes,maxspeed,bridge,ref,junction,access,tunnel
1491345149,1491345147,0,135869266,False,Rua Antero Madureira,residential,False,159.424,"LINESTRING (-45.8923044 -23.1731974, -45.8914676 -23.1731125, -45.890751 -23.1730763)",1.2441002938954142,0.0002501250625312656,,,,,,,
1491345160,1491345164,0,130794600,True,Avenida Rui Barbosa,secondary,False,96.527,"LINESTRING (-45.8929786 -23.1674771, -45.8926625 -23.1682951)",9.501515377524361,0.09835891175510196,2,50,,,,,
1491345160,1491345109,0,135869270,True,Rua Carlos Rodrigues da Costa,residential,False,99.122,"LINESTRING (-45.8929786 -23.1674771, -45.8939214 -23.1676853)",12.319089919679369,0.0006547556990904759,,,,,,,
1491345164,1491345118,0,135869271,False,Rua Tuiuti,residential,True,125.479,"LINESTRING (-45.8926625 -23.1682951, -45.8938224 -23.1686643)",1.3984329124615054,3.7797232366495976e-05,,,,,,,
1491345164,2061127757,0,130794600,True,Avenida Rui Barbosa,secondary,False,214.57300000000004,"LINESTRING (-45.8926625 -23.1682951, -45.8921784 -23.1694833, -45.8919395 -23.1700329, -45.8919206 -23.1700997)",6.003680241064517,0.10074095091078188,2,50,,,,,
1491345166,7702815607,0,130794601,True,Avenida Olivio Gomes,secondary,False,99.604,"LINESTRING (-45.8912253 -23.1698606, -45.8915672 -23.1690218)",9.53184706517368,0.05461831491177162,,,,,,,
1491345166,2061127757,0,221665405,False,Rua Franz de Castro Holzwarth,residential,True,75.935,"LINESTRING (-45.8912253 -23.1698606, -45.8913294 -23.1698976, -45.8918563 -23.170085, -45.8919206 -23.1700997)",1.6652190109078455,0.11387261056097224,,,,,,,
1491345179,1491345180,0,135869272,False,Rua José Nunes de Paula,residential,False,62.769,"LINESTRING (-45.8932723 -23.170436, -45.8926743 -23.1703079)",1.5063937236963876,0.0025942418294461213,,,,,,,
1491345179,1491345125,0,135869272,False,Rua José Nunes de Paula,residential,True,89.512,"LINESTRING (-45.8932723 -23.170436, -45.8941266 -23.1706126)",1.2052293966023975,0.0015814762522617324,,,,,,,
1491345179,8157941300,0,135869273,False,Rua Afonso J. de Santana,residential,True,149.076,"LINESTRING (-45.8932723 -23.170436, -45.893775 -23.1691775)",1.0862693906881393,0.00023335410512361507,,,,,,,
1491345180,1491345179,0,135869272,False,Rua José Nunes de Paula,residential,True,62.769,"LINESTRING (-45.8926743 -23.1703079, -45.8932723 -23.170436)",1.5063937236963865,0.001975343438544391,,,,,,,
1491345180,2061127757,0,135869272,False,Rua José Nunes de Paula,residential,False,80.452,"LINESTRING (-45.8926743 -23.1703079, -45.8919965 -23.1701199, -45.8919206 -23.1700997)",1.6767004694189858,0.003011763575057481,,,,,,,
1491345180,1491345120,0,"[135869274, 221665406]",False,"['Rua Leovigildo Trindade', 'Rua José Antônio Cury']",residential,True,234.284,"LINESTRING (-45.8926743 -23.1703079, -45.8932479 -23.1688715, -45.8938717 -23.1689334)",1.3805784476586016,0.10940559096160539,,,,,,,
1491345195,1491345147,0,130794600,True,Avenida Rui Barbosa,secondary,False,143.905,"LINESTRING (-45.8912414 -23.1718632, -45.890751 -23.1730763)",15.92907689849829,0.10500634355206123,2,50,,,,,
1491345195,1491345216,0,1240344659,False,Rua Kenkiti Shimomoto,residential,False,164.899,"LINESTRING (-45.8912414 -23.1718632, -45.8924414 -23.1721196, -45.8927618 -23.1721875, -45.8928122 -23.1722004)",1.501706533678652,0.0010528782029243292,,,,,,,
1491345216,1491345225,0,135869277,True,Rua Kenkiti Shimomoto,residential,False,260.005,"LINESTRING (-45.8928122 -23.1722004, -45.8928694 -23.1722358, -45.8928869 -23.1723032, -45.8928489 -23.1724832, -45.8928451 -23.1725257, -45.8928845 -23.1725577, -45.8940789 -23.1727088, -45.8941387 -23.1727386, -45.8941617 -23.1727819, -45.894158 -23.1731419, -45.8941828 -23.1734933)",13.830645192124882,0.0006587607038445417,,,,,,,
1491345216,8169578399,0,878085509,False,,residential,False,127.467,"LINESTRING (-45.8928122 -23.1722004, -45.8928463 -23.1721465, -45.8928842 -23.172139, -45.8929228 -23.1721409, -45.8932809 -23.1722088, -45.8933043 -23.1722096, -45.8933241 -23.1722078, -45.8933364 -23.1721965, -45.8933458 -23.1721805, -45.8933979 -23.1719676, -45.8933939 -23.1719384, -45.8933763 -23.1718974, -45.8933729 -23.1718849, -45.8933721 -23.17187, -45.893375 -23.1718532, -45.8934438 -23.1715947)",1.2426580679139076,0.0002501250625312656,,,,,,,
1491345216,1491345195,0,1240344659,False,Rua Kenkiti Shimomoto,residential,True,164.899,"LINESTRING (-45.8928122 -23.1722004, -45.8927618 -23.1721875, -45.8924414 -23.1721196, -45.8912414 -23.1718632)",1.5017065336786513,0.0003941174990797875,,,,,,,
1491345225,2061127758,0,135869277,True,Rua Kenkiti Shimomoto,residential,False,21.65,"LINESTRING (-45.8941828 -23.1734933, -45.8942082 -23.1736866)",13.711247470441807,0.0006587607038445417,,,,,,,
1491345225,8167114705,0,877797229,False,,residential,False,124.366,"LINESTRING (-45.8941828 -23.1734933, -45.8940345 -23.1735827, -45.8939199 -23.173653, -45.8938683 -23.1736783, -45.893796 -23.1736972, -45.8936241 -23.1737114, -45.8934283 -23.1737173, -45.893029 -23.1737109)",1.256320842482847,0.0002501250625312656,,,,,,,
1491345245,8959126591,0,313129921,False,,unclassified,True,650.59,"LINESTRING (-45.9090965 -23.172872, -45.909297 -23.1728282, -45.9094217 -23.1728264, -45.9095693 -23.1728405, -45.9096685 -23.1728646, -45.9099682 -23.1730082, -45.9100467 -23.1730717, -45.9100856 -23.1731531, -45.9100779 -23.1732329, -45.9100531 -23.1733143, -45.909724 -23.1736756, -45.9091998 -23.1742966, -45.9090288 -23.1744711, -45.9085865 -23.1748145, -45.9084588 -23.1749137, -45.9083509 -23.1749642, -45.9082168 -23.1749913, -45.9075858 -23.1750012, -45.9074007 -23.1750222, -45.907111 -23.1750468, -45.9069796 -23.1750388, -45.9065994 -23.1749839, -45.9065069 -23.1749747, -45.9057887 -23.1749543)",1.2406191266007174,0.0002501250625312656,,,,,,,
1491364319,1491364341,0,313136949,False,Rua Jaguari,residential,False,226.61700000000005,"LINESTRING (-45.9087572 -23.1578482, -45.9085715 -23.1578476, -45.9084152 -23.1578461, -45.9082723 -23.1577912, -45.908194 -23.1577275, -45.9081319 -23.1576456, -45.9080994 -23.1575733, -45.9080967 -23.1573649, -45.9080481 -23.1570895, -45.9080283 -23.1570307, -45.9080022 -23.1569853, -45.9079371 -23.1569074, -45.9078806 -23.1568526, -45.9077534 -23.1568038, -45.9075842 -23.1567703, -45.9074503 -23.1567532, -45.9073168 -23.1567523)",1.7187263851540855,0.0022160191929840325,,,,,,,
1491364319,8212809379,0,883153447,True,Rua Jaguari,residential,False,24.884,"LINESTRING (-45.9087572 -23.1578482, -45.9088662 -23.1578522, -45.9089993 -23.1578687)",14.77799016340184,0.0021846049369443287,,,,,,,
1491364341,1491364342,0,313136949,False,Rua Jaguari,residential,False,41.77,"LINESTRING (-45.9073168 -23.1567523, -45.9069084 -23.1567629)",1.3943877843698722,0.0022025023019390604,,,,,,,
1491364341,1491364427,0,135870685,False,Rua Felipe Olvieira,residential,False,218.76399999999998,"LINESTRING (-45.9073168 -23.1567523, -45.9068841 -23.1582776, -45.9068652 -23.1583159, -45.9068348 -23.1583453, -45.9068052 -23.1583596, -45.9067641 -23.1583644, -45.9067085 -23.1583619, -45.9065051 -23.1583389)",1.2126103995510589,0.00022534409561548348,,,,,,,
1491364341,1491364319,0,313136949,False,Rua Jaguari,residential,True,226.61699999999996,"LINESTRING (-45.9073168 -23.1567523, -45.9074503 -23.1567532, -45.9075842 -23.1567703, -45.9077534 -23.1568038, -45.9078806 -23.1568526, -45.9079371 -23.1569074, -45.9080022 -23.1569853, -45.9080283 -23.1570307, -45.9080481 -23.1570895, -45.9080967 -23.1573649, -45.9080994 -23.1575733, -45.9081319 -23.1576456, -45.908194 -23.1577275, -45.9082723 -23.1577912, -45.9084152 -23.1578461, -45.9085715 -23.1578476, -45.9087572 -23.1578482)",1.7187263851540857,0.0019646425664671214,,,,,,,
1491364342,1491364427,0,135870686,False,Rua Ricardo Gonçalves,residential,False,180.029,"LINESTRING (-45.9069084 -23.1567629, -45.9065051 -23.1583389)",1.3894378920519745,0.01275675365829024,,,,,,,
1491364342,1491364343,0,313136949,False,Rua Jaguari,residential,False,110.561,"LINESTRING (-45.9069084 -23.1567629, -45.9058271 -23.1567778)",1.8090659536404154,0.0017257815798066658,,,,,,,
1491364342,1491364341,0,313136949,False,Rua Jaguari,residential,True,41.77,"LINESTRING (-45.9069084 -23.1567629, -45.9073168 -23.1567523)",1.394387784369871,0.0019511882536214315,,,,,,,
1491364342,2061117114,0,"[231861370, 664026502]",False,Rua Maria dos Santos,residential,False,64.787,"LINESTRING (-45.9069084 -23.1567629, -45.9069369 -23.1561937, -45.906938 -23.1561809)",1.8761978922338525,0.019817076414113986,,,,,,,
1491364343,1491364429,0,135870687,False,Avenida Francisco João Leme,residential,False,70.564,"LINESTRING (-45.9058271 -23.1567778, -45.9058098 -23.1574122)",1.4640169044718498,0.00034555681643673973,,,,,,,
1491364343,1491364342,0,313136949,False,Rua Jaguari,residential,True,110.561,"LINESTRING (-45.9058271 -23.1567778, -45.9069084 -23.1567629)",1.8090659536404157,0.0014207754365048422,,,,,,,
1491364343,2061117116,0,313136949,False,Rua Jaguari,residential,False,103.967,"LINESTRING (-45.9058271 -23.1567778, -45.9049975 -23.1567563, -45.9049242 -23.1567432, -45.9048667 -23.1567246, -45.9048236 -23.1566989)",1.587882958777562,0.0016140794940877994,,,,,,,
1491364346,1490627497,0,135870674,True,Rua Jaguari,residential,False,217.636,"LINESTRING (-45.9041429 -23.1559303, -45.9039254 -23.1559252, -45.9037548 -23.1559418, -45.9027892 -23.1561951, -45.9026931 -23.156202, -45.9025718 -23.1561903, -45.9023098 -23.1561542, -45.9020612 -23.1561151)",7.472450545241252,0.001303065843654877,,,,,,,
1491364346,2061117116,0,313136949,False,Rua Jaguari,residential,True,112.482,"LINESTRING (-45.9041429 -23.1559303, -45.9042433 -23.1559722, -45.9043313 -23.1560347, -45.9044069 -23.156112, -45.9044718 -23.156203, -45.9045378 -23.1563243, -45.9046037 -23.1564379, -45.9046666 -23.156523, -45.9047283 -23.1566023, -45.9048236 -23.1566989)",1.6732470799841137,0.0016670206506806066,,,,,,,
1491364361,1491364419,0,550475862,False,Rua Santa Rita,residential,True,110.734,"LINESTRING (-45.9027649 -23.1557361, -45.9033112 -23.1548762)",1.4630124812860863,6.902375380835275e-05,,,,,,,
1491364361,1491364346,0,135900834,True,Rua São Benedito,residential,False,162.011,"LINESTRING (-45.9027649 -23.1557361, -45.902906 -23.1557636, -45.9030711 -23.1557791, -45.9032147 -23.1557479, -45.9033389 -23.1556956, -45.9035979 -23.1555737, -45.9036783 -23.1555615, -45.9037384 -23.1555835, -45.9040376 -23.1558344, -45.9041429 -23.1559303)",6.313004249200036,0.0014475589057976572,,,,,,,
1491364365,1491364417,0,135870682,False,Rua São Sebastião,residential,True,171.876,"LINESTRING (-45.9022631 -23.1554836, -45.9030846 -23.154135)",1.385482280922603,1.91489289803771e-05,,,,,,,
1491364365,1491364361,0,135900834,True,Rua São Benedito,residential,False,58.543,"LINESTRING (-45.9022631 -23.1554836, -45.9023355 -23.1555267, -45.9026399 -23.1556833, -45.9027649 -23.1557361)",5.880656924503938,0.0012867329336422025,,,,,,,
1491364377,1491364413,0,550475863,False,Rua São Vicente,residential,True,134.34,"LINESTRING (-45.9018756 -23.1549395, -45.9026073 -23.153936)",1.4110285019122102,0.002316644937429936,,,,,,,
1491364377,1491364365,0,135900834,True,Rua São Benedito,residential,False,73.17099999999999,"LINESTRING (-45.9018756 -23.1549395, -45.9019097 -23.155008, -45.901997 -23.1551685, -45.9020545 -23.1552605, -45.9021141 -23.1553545, -45.902195 -23.1554288, -45.9022631 -23.1554836)",4.212274844026612,0.0012959319289366975,,,,,,,
1491364379,3414836295,0,334368776,False,Avenida Rui Barbosa,secondary,True,16.295,"LINESTRING (-45.9012955 -23.1545269, -45.9013729 -23.1543988)",1.5401859321019693,0.004258133570162614,,,,,,,
1491364379,1491364377,0,135900834,True,Rua São Benedito,residential,False,75.179,"LINESTRING (-45.9012955 -23.1545269, -45.901816 -23.1548769, -45.9018756 -23.1549395)",7.4642571566107385,0.0036011876340972583,,,,,,,
1491364379,1490627497,0,334368776,False,Avenida Rui Barbosa,secondary,False,211.12299999999996,"LINESTRING (-45.9012955 -23.1545269, -45.9011926 -23.1547635, -45.9011675 -23.154949, -45.9012228 -23.1551444, -45.9013595 -23.1554186, -45.9015397 -23.1556524, -45.9020083 -23.1560567, -45.9020612 -23.1561151)",1.5101174345864345,0.0013325401755168301,,,,,,,
1491364403,1491364403,0,"[135870676, 884993822]",False,Rua Enzo Gurati,residential,False,245.186,"LINESTRING (-45.903314 -23.1568182, -45.9035596 -23.1567393, -45.903624 -23.1567302, -45.9036969 -23.1567452, -45.903765 -23.1567647, -45.9038656 -23.156804, -45.9039417 -23.1568607, -45.9040009 -23.156942, -45.9040333 -23.1569889, -45.9040342 -23.1570068, -45.9040276 -23.1570232, -45.9040081 -23.1570471, -45.9039836 -23.1570652, -45.9033716 -23.1573963, -45.9033331 -23.157403, -45.9032945 -23.1573941, -45.9032691 -23.1573708, -45.9032514 -23.1573366, -45.9032369 -23.1572926, -45.903221 -23.1572309, -45.9032117 -23.157175, -45.9032117 -23.1571238, -45.9032257 -23.1570643, -45.903314 -23.1568182)",0.0,0.0,,,,,,,
1491364403,1491364403,1,"[135870676, 884993822]",False,Rua Enzo Gurati,residential,True,245.18599999999998,"LINESTRING (-45.903314 -23.1568182, -45.9032257 -23.1570643, -45.9032117 -23.1571238, -45.9032117 -23.157175, -45.903221 -23.1572309, -45.9032369 -23.1572926, -45.9032514 -23.1573366, -45.9032691 -23.1573708, -45.9032945 -23.1573941, -45.9033331 -23.157403, -45.9033716 -23.1573963, -45.9039836 -23.1570652, -45.9040081 -23.1570471, -45.9040276 -23.1570232, -45.9040342 -23.1570068, -45.9040333 -23.1569889, -45.9040009 -23.156942, -45.9039417 -23.1568607, -45.9038656 -23.156804, -45.903765 -23.1567647, -45.9036969 -23.1567452, -45.903624 -23.1567302, -45.9035596 -23.1567393, -45.903314 -23.1568182)",,0.0,,,,,,,
1491364403,1490627515,0,135870676,False,Rua Enzo Gurati,residential,True,70.566,"LINESTRING (-45.903314 -23.1568182, -45.9029159 -23.1569113, -45.902682 -23.1570519)",1.243208247121803,0.0002501250625312656,,,,,,,
1491364411,8231022072,0,135870677,False,,residential,False,29.397,"LINESTRING (-45.9031237 -23.1531717, -45.9030027 -23.1532783, -45.90291 -23.1533483)",1.2405038569894562,0.0002501250625312656,,,,,,,
1491364412,5364349364,0,135870679,False,Praça Padre José Rubéns Franco Bonafé,residential,False,5.539,"LINESTRING (-45.9029741 -23.1534237, -45.9029443 -23.1534653)",1.4635948214763914,0.0001377971948195764,,,,,,,
1491364412,8231022072,0,135870679,False,Praça Padre José Rubéns Franco Bonafé,residential,True,10.642,"LINESTRING (-45.9029741 -23.1534237, -45.90291 -23.1533483)",1.4618128700559518,0.00312052448541008,,,,,,,
1491364412,5364349357,0,556086046,False,,residential,True,122.162,"LINESTRING (-45.9029741 -23.1534237, -45.903107 -23.1534358, -45.9032705 -23.1534592, -45.9033795 -23.1534959, -45.9034231 -23.1535527, -45.9035939 -23.1541808)",1.2405227208870355,0.0002501250625312656,,,,,,,
1491364413,5364349364,0,135870679,False,Praça Padre José Rubéns Franco Bonafé,residential,True,62.662,"LINESTRING (-45.9026073 -23.153936, -45.9029443 -23.1534653)",1.5142078644074666,0.003228284144574163,,,,,,,
1491364413,1491364417,0,135870681,False,Rua Santo Onófre,residential,True,53.581,"LINESTRING (-45.9026073 -23.153936, -45.9030846 -23.154135)",1.415764061191798,0.00030006246555852356,,,,,,,
1491364413,1491364377,0,550475863,False,Rua São Vicente,residential,False,134.34,"LINESTRING (-45.9026073 -23.153936, -45.9018756 -23.1549395)",1.4110285019122106,1.1389232269374616e-05,,,,,,,
1491364416,1490628631,0,843307972,True,Avenida Rui Barbosa,secondary,False,131.058,"LINESTRING (-45.9025249 -23.1528948, -45.9023739 -23.1530156, -45.901879 -23.1539)",13.290474239695369,0.015459568663491114,,,,,,,
1491364417,1491364413,0,135870681,False,Rua Santo Onófre,residential,False,53.581,"LINESTRING (-45.9030846 -23.154135, -45.9026073 -23.153936)",1.4157640611917983,0.0010262198900300788,,,,,,,
1491364417,1491364418,0,135870681,False,Rua Santo Onófre,residential,True,61.909,"LINESTRING (-45.9030846 -23.154135, -45.9036361 -23.1543649)",1.5255580193260696,0.0003122026362192855,,,,,,,
1491364417,1491364365,0,135870682,False,Rua São Sebastião,residential,False,171.876,"LINESTRING (-45.9030846 -23.154135, -45.9022631 -23.1554836)",1.3854822809226035,9.94993368588222e-06,,,,,,,
1491364418,1491364417,0,135870681,False,Rua Santo Onófre,residential,False,61.909,"LINESTRING (-45.9036361 -23.1543649, -45.9030846 -23.154135)",1.5255580193260696,0.001029161065396346,,,,,,,
1491364418,2802229004,0,135870681,False,Rua Santo Onófre,residential,True,32.585,"LINESTRING (-45.9036361 -23.1543649, -45.9039323 -23.1544731)",1.7649658170597424,0.0007499997183981032,,,,,,,
1491364418,1491364419,0,550475862,False,Rua Santa Rita,residential,False,65.846,"LINESTRING (-45.9036361 -23.1543649, -45.9033112 -23.1548762)",1.5066041429691779,0.0007212137467282552,,,,,,,
1491364419,1491364361,0,550475862,False,Rua Santa Rita,residential,False,110.734,"LINESTRING (-45.9033112 -23.1548762, -45.9027649 -23.1557361)",1.4630124812860879,0.0002298497259638075,,,,,,,
1491364419,1491364418,0,550475862,False,Rua Santa Rita,residential,True,65.846,"LINESTRING (-45.9033112 -23.1548762, -45.9036361 -23.1543649)",1.5066041429691774,0.0014381721759053156,,,,,,,
1491364419,1491364421,0,135870684,False,Travessa Santa Joana D'arc,residential,False,179.029,"LINESTRING (-45.9033112 -23.1548762, -45.9046918 -23.1554838, -45.904748 -23.1555202, -45.9047949 -23.1555929, -45.904815 -23.1556447)",1.508991507588861,0.000986232420688703,,,,,,,
1491364421,2061117116,0,550475861,False,Rua Francisco Rodrigues Cardoso,residential,False,117.225,"LINESTRING (-45.904815 -23.1556447, -45.9048236 -23.1566989)",1.6677531803409742,0.0010909257480879544,,,,,,,
1491364421,1491364419,0,135870684,False,Travessa Santa Joana D'arc,residential,True,179.029,"LINESTRING (-45.904815 -23.1556447, -45.9047949 -23.1555929, -45.904748 -23.1555202, -45.9046918 -23.1554838, -45.9033112 -23.1548762)",1.5089915075888607,0.001864016822021218,,,,,,,
1491364421,1491367865,0,"[135871395, 231861372]",False,Rua Maria Francisca dos Santos,residential,"[False, True]",228.08399999999997,"LINESTRING (-45.904815 -23.1556447, -45.9049462 -23.1556393, -45.905034 -23.1556494, -45.9050946 -23.1556641, -45.9053815 -23.1557762, -45.9054446 -23.1557962, -45.9055091 -23.1558078, -45.9055781 -23.155818, -45.9056747 -23.1558198, -45.9058906 -23.155805, -45.9060304 -23.1557876, -45.9062717 -23.1556999, -45.9064177 -23.1556287, -45.9064867 -23.1556082, -45.9066978 -23.1555808, -45.9068321 -23.1555793, -45.9069675 -23.1555769)",1.5426378863592387,0.00012021272082125625,,,,,,,
1491364423,1491364429,0,135900830,False,Rua Luiz Murat,residential,True,100.587,"LINESTRING (-45.9048264 -23.1573842, -45.9058098 -23.1574122)",1.3134280275742392,9.524401930762729e-05,,,,,,,
1491364423,2061117116,0,550475861,False,Rua Francisco Rodrigues Cardoso,residential,True,76.203,"LINESTRING (-45.9048264 -23.1573842, -45.9048236 -23.1566989)",1.597764607794931,0.002135543628707023,,,,,,,
1491364423,1491364432,0,135900830,False,Rua Luiz Murat,residential,False,121.86699999999999,"LINESTRING (-45.9048264 -23.1573842, -45.9046886 -23.1574149, -45.9038659 -23.1580151)",1.453370601245359,0.0019521269266106656,,,,,,,
1491364427,1491364342,0,135870686,False,Rua Ricardo Gonçalves,residential,True,180.029,"LINESTRING (-45.9065051 -23.1583389, -45.9069084 -23.1567629)",1.3894378920519739,0.019194736222251728,,,,,,,
1491364427,1491364341,0,135870685,False,Rua Felipe Olvieira,residential,True,218.764,"LINESTRING (-45.9065051 -23.1583389, -45.9067085 -23.1583619, -45.9067641 -23.1583644, -45.9068052 -23.1583596, -45.9068348 -23.1583453, -45.9068652 -23.1583159, -45.9068841 -23.1582776, -45.9073168 -23.1567523)",1.2126103995510575,0.0002252815174162012,,,,,,,
1491364427,1491364428,0,135900822,False,Rua Doutor Othon Santos Mercadante,residential,False,254.034,"LINESTRING (-45.9065051 -23.1583389, -45.9059883 -23.1587237, -45.9045595 -23.1597599)",1.6483386915576461,0.013173336730912364,,,,,,,
1491364428,2504521200,0,130078007,False,Rua Piraquara Club,secondary,True,84.82,"LINESTRING (-45.9045595 -23.1597599, -45.9052592 -23.1601698)",1.7264103245838638,0.018969141813839116,,,,,,,
1491364428,1491364431,0,130078007,False,Rua Piraquara Club,secondary,False,76.271,"LINESTRING (-45.9045595 -23.1597599, -45.9041116 -23.1594384, -45.903983 -23.1593255)",1.6309271231928604,0.010014952434936506,,,,,,,
1491364428,1491364427,0,135900822,False,Rua Doutor Othon Santos Mercadante,residential,True,254.034,"LINESTRING (-45.9045595 -23.1597599, -45.9059883 -23.1587237, -45.9065051 -23.1583389)",1.6483386915576461,0.01961125671667457,,,,,,,
1491364429,1491364430,0,135870687,False,Avenida Francisco João Leme,residential,False,71.593,"LINESTRING (-45.9058098 -23.1574122, -45.9057867 -23.1580557)",1.446429496217406,0.00047665814393311237,,,,,,,
1491364429,1491364343,0,135870687,False,Avenida Francisco João Leme,residential,True,70.564,"LINESTRING (-45.9058098 -23.1574122, -45.9058271 -23.1567778)",1.4640169044718505,0.0003944929682754812,,,,,,,
1491364429,1491364423,0,135900830,False,Rua Luiz Murat,residential,False,100.587,"LINESTRING (-45.9058098 -23.1574122, -45.9048264 -23.1573842)",1.3134280275742376,5.0438028621516155e-05,,,,,,,
1491364430,1491367828,0,135870687,False,Avenida Francisco João Leme,residential,False,118.38,"LINESTRING (-45.9057867 -23.1580557, -45.9048517 -23.1586837)",1.605780267196419,0.0006710886091031504,,,,,,,
1491364430,1491364429,0,135870687,False,Avenida Francisco João Leme,residential,True,71.593,"LINESTRING (-45.9057867 -23.1580557, -45.9058098 -23.1574122)",1.4464294962174058,0.0004807883050857427,,,,,,,
1491364430,1491364432,0,135870688,False,Rua Guimarães Passos,residential,False,196.42700000000002,"LINESTRING (-45.9057867 -23.1580557, -45.9048217 -23.1580314, -45.9038659 -23.1580151)",1.3808095252885644,1.226532705932651e-05,,,,,,,
1491364431,1491367828,0,135870687,False,Avenida Francisco João Leme,residential,True,113.932,"LINESTRING (-45.903983 -23.1593255, -45.9048517 -23.1586837)",1.2072629771098742,0.0008891110554026074,,,,,,,
1491364431,1491367832,0,130078007,False,Rua Piraquara Club,secondary,False,87.144,"LINESTRING (-45.903983 -23.1593255, -45.9038444 -23.1591495, -45.9035704 -23.1586422)",1.2063299875244042,0.008911511046992096,,,,,,,
1491364431,1491364428,0,130078007,False,Rua Piraquara Club,secondary,True,76.271,"LINESTRING (-45.903983 -23.1593255, -45.9041116 -23.1594384, -45.9045595 -23.1597599)",1.6309271231928604,0.005580723811993562,,,,,,,
1491364432,1491364433,0,135900830,False,Rua Luiz Murat,residential,False,60.669,"LINESTRING (-45.9038659 -23.1580151, -45.9033847 -23.1583344)",1.5133648461687594,0.002180537353990981,,,,,,,
1491364432,1491364430,0,135870688,False,Rua Guimarães Passos,residential,True,196.42700000000002,"LINESTRING (-45.9038659 -23.1580151, -45.9048217 -23.1580314, -45.9057867 -23.1580557)",1.3808095252885655,3.1289099641139057e-07,,,,,,,
1491364432,1491364423,0,135900830,False,Rua Luiz Murat,residential,True,121.86699999999999,"LINESTRING (-45.9038659 -23.1580151, -45.9046886 -23.1574149, -45.9048264 -23.1573842)",1.453370601245359,0.002412327004132539,,,,,,,
1491364433,1491364432,0,135900830,False,Rua Luiz Murat,residential,True,60.669,"LINESTRING (-45.9033847 -23.1583344, -45.9038659 -23.1580151)",1.513364846168758,0.002628784995449939,,,,,,,
1491364433,1490627515,0,130078007,False,Rua Piraquara Club,secondary,False,160.449,"LINESTRING (-45.9033847 -23.1583344, -45.9031591 -23.1580256, -45.9030063 -23.1577754, -45.9027281 -23.1571172, -45.902682 -23.1570519)",1.5006399820253185,0.005951749955538189,,,,,,,
1491364433,1491367832,0,130078007,False,Rua Piraquara Club,secondary,True,39.301,"LINESTRING (-45.9033847 -23.1583344, -45.9034897 -23.1584754, -45.9035704 -23.1586422)",1.5800533840233189,0.004285355086850405,,,,,,,
1491367828,1491364431,0,135870687,False,Avenida Francisco João Leme,residential,False,113.932,"LINESTRING (-45.9048517 -23.1586837, -45.903983 -23.1593255)",1.207262977109872,0.0008683350932408911,,,,,,,
1491367828,1491364430,0,135870687,False,Avenida Francisco João Leme,residential,True,118.38,"LINESTRING (-45.9048517 -23.1586837, -45.9057867 -23.1580557)",1.6057802671964176,0.0006871712063186959,,,,,,,
1491367828,1491367832,0,135871380,False,Rua Paula Ney,residential,False,131.075,"LINESTRING (-45.9048517 -23.1586837, -45.9035704 -23.1586422)",1.1749166108770799,1.9023772581812545e-05,,,,,,,
1491367832,1491367828,0,135871380,False,Rua Paula Ney,residential,True,131.075,"LINESTRING (-45.9035704 -23.1586422, -45.9048517 -23.1586837)",1.1749166108770803,1.4330407635641687e-05,,,,,,,
1491367832,1491364433,0,130078007,False,Rua Piraquara Club,secondary,False,39.301,"LINESTRING (-45.9035704 -23.1586422, -45.9034897 -23.1584754, -45.9033847 -23.1583344)",1.5800533840233193,0.008703501112577804,,,,,,,
1491367832,1491364431,0,130078007,False,Rua Piraquara Club,secondary,True,87.144,"LINESTRING (-45.9035704 -23.1586422, -45.9038444 -23.1591495, -45.903983 -23.1593255)",1.2063299875244011,0.004498058386210868,,,,,,,
1491367850,5331679734,0,135871387,False,Rua Francisco de Barros,residential,False,12.889,"LINESTRING (-45.9091368 -23.1551483, -45.9092029 -23.155247)",1.4887046517643323,0.0005474966655206511,,,,,,,
1491367850,1491367864,0,231861369,False,Rua Fernando Corra,residential,True,81.589,"LINESTRING (-45.9091368 -23.1551483, -45.9085563 -23.1556518)",1.50826511888686,0.010274464227360114,,,,,,,
1491367850,1491370661,0,135871387,False,Rua Francisco de Barros,residential,True,142.721,"LINESTRING (-45.9091368 -23.1551483, -45.9088417 -23.1547229, -45.9086301 -23.1544705, -45.9084655 -23.154327, -45.9082324 -23.154195)",1.489352930550847,0.0160800315093749,,,,,,,
1491367852,5331679734,0,135871387,False,Rua Francisco de Barros,residential,True,51.27,"LINESTRING (-45.9094826 -23.1556297, -45.9092029 -23.155247)",1.635982922474622,3.548183899305169e-05,,,,,,,
1491367852,2061117115,0,135871388,False,Rua Benedito da Costa Andrade,residential,False,95.175,"LINESTRING (-45.9094826 -23.1556297, -45.9088004 -23.1562121)",1.3738679159436067,0.00025031279712911243,,,,,,,
1491367852,1491367856,0,"[135871387, 231861371]",False,"['Rua Francisco de Barros', 'Rua Francisco da Costa']",residential,False,147.335,"LINESTRING (-45.9094826 -23.1556297, -45.9097865 -23.1559661, -45.9098073 -23.156011, -45.9098018 -23.1560884, -45.9097402 -23.1561941, -45.9092178 -23.1566192)",1.2050897684053832,1.489361142918219e-05,,,,,,,
1491367856,2061117115,0,135871389,False,,residential,False,62.211,"LINESTRING (-45.9092178 -23.1566192, -45.9088004 -23.1562121)",1.0516149614009482,0.00023967450325112518,,,,,,,
