u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,width,access,ref,bridge,tunnel,junction,est_width
301832147,1629095941,0,30393747,True,,Calle de Villarcayo,residential,,False,28.448,"LINESTRING (-3.745122 40.3829268, -3.7452036 40.38295, -3.7454366 40.3830164)",4.224553981377069,0.00016371180774322458,,,,,,,
301832172,301832173,0,118250701,True,,Calle de Nuestra Señora de la Luz,tertiary,50,False,9.86,"LINESTRING (-3.7448468 40.383566, -3.7447367 40.3835372)",9.666766453983477,0.0027529106296698496,,,,,,,
301832172,301832147,0,27493613,False,,Calle de Saturnino Tejera,residential,,True,74.80099999999999,"LINESTRING (-3.7448468 40.383566, -3.7448653 40.3835212, -3.745122 40.3829268)",1.4184732697511258,6.970228680648585e-05,,,,,,,
301832173,301832182,0,27493614,True,,Calle de Saturnino Tejera,residential,,False,67.96000000000001,"LINESTRING (-3.7447367 40.3835372, -3.7447161 40.3835933, -3.744515 40.3840808, -3.7444985 40.3841208)",9.622242966920378,0.0003341598223916948,,,,,,,
301832173,260122965,0,118250701,True,,Calle de Nuestra Señora de la Luz,tertiary,50,False,150.338,"LINESTRING (-3.7447367 40.3835372, -3.7446483 40.3835134, -3.7431925 40.3830646, -3.7431001 40.3830182)",11.12841282345082,0.002418750807278155,,,,,,,
301832174,301832184,0,149968528,True,,Calle de Juana Urosa,residential,,False,77.666,"LINESTRING (-3.7442126 40.3848206, -3.7451019 40.3849909)",9.499630690818654,0.0011057464240890897,,,,,,,
301832174,301832175,0,27493614,True,,Calle de Saturnino Tejera,residential,,False,93.92200000000001,"LINESTRING (-3.7442126 40.3848206, -3.7441976 40.3848632, -3.7441499 40.3849989, -3.744074 40.3855292, -3.7440535 40.3855994, -3.7440325 40.3856236, -3.744014 40.3856451)",4.67476042013031,0.00010167664319165363,,,,,,,
301832175,260123007,0,23991805,True,,Calle del Espinar,residential,,False,27.72,"LINESTRING (-3.744014 40.3856451, -3.743855 40.3854272)",4.834991780210548,0.000818959849491675,,,,,,,
301832176,21759758,0,27493616,True,,Calle de Ramón Serrano,residential,,False,103.19900000000001,"LINESTRING (-3.7453876 40.3843343, -3.746378 40.3847162, -3.7464755 40.3847522)",14.924856128573273,6.847399572011669e-05,,,,,,,
301832176,335490896,0,27493617,True,,Calle de Cristóbal Aguilera,residential,,False,29.411,"LINESTRING (-3.7453876 40.3843343, -3.7454026 40.384293, -3.7454917 40.384082)",9.641969605956772,0.00033767661371266757,,,,,,,
301832182,301832174,0,27493614,True,,Calle de Saturnino Tejera,residential,,False,81.497,"LINESTRING (-3.7444985 40.3841208, -3.7444841 40.3841603, -3.7442254 40.3847894, -3.7442126 40.3848206)",7.825508559032517,0.00041937736502600163,,,,,,,
301832182,301832176,0,27493616,True,,Calle de Ramón Serrano,residential,,False,78.96,"LINESTRING (-3.7444985 40.3841208, -3.7453413 40.3843223, -3.7453876 40.3843343)",9.361560333941561,5.465248865349948e-05,,,,,,,
301832183,1629095950,0,118250701,True,,Calle de Nuestra Señora de la Luz,tertiary,50,False,40.362,"LINESTRING (-3.7456351 40.3837427, -3.7451763 40.3836446)",9.752710718676,0.002302076083452941,,,,,,,
301832184,335491253,0,27493617,True,,Calle de Cristóbal Aguilera,residential,,False,41.729,"LINESTRING (-3.7451019 40.3849909, -3.7451166 40.3849536, -3.7452604 40.3846356)",12.911812091007333,0.00047308600894997537,,,,,,,
301832184,21759756,0,149968528,True,,Calle de Juana Urosa,residential,,False,64.447,"LINESTRING (-3.7451019 40.3849909, -3.7455719 40.3850998, -3.7456637 40.3851986, -3.7457243 40.3852692)",9.79728868163845,0.0006326604151391143,,,,,,,
301832186,21759761,0,27493619,False,,Camino de los Ingenieros,residential,,False,221.934,"LINESTRING (-3.7470293 40.3868875, -3.7475543 40.3865684, -3.7476908 40.3864823, -3.7490557 40.3856222)",1.733836236305216,0.0007817620236444742,,,,,,,
301832186,1629096094,0,43185282,True,,Calle de Juan Alonso,residential,,False,34.72,"LINESTRING (-3.7470293 40.3868875, -3.7469325 40.3869145, -3.7468286 40.3869076, -3.7466268 40.3868942)",19.71295316662892,0.000735513631897711,,,,,,,
301832187,259641862,0,23951074,False,,Calle de Nuestra Señora de la Luz,residential,,False,72.194,"LINESTRING (-3.74784 40.3854081, -3.7482524 40.3848399)",1.640532570026885,0.0003410253230955056,,,,,,,
301832187,301832188,0,23951074,False,,Calle de Nuestra Señora de la Luz,residential,,True,34.416,"LINESTRING (-3.74784 40.3854081, -3.748006 40.3856906)",1.2293333677825486,0.0001137009664582149,,,,,,,
301832187,301832189,0,27493620,False,,Calle de Nuestra Señora de la Luz,residential,,False,14.431,"LINESTRING (-3.74784 40.3854081, -3.7476894 40.3854688)",1.2293333677825484,0.0001137009664582149,,,,,,,
301832188,301832187,0,23951074,False,,Calle de Nuestra Señora de la Luz,residential,,False,34.416,"LINESTRING (-3.748006 40.3856906, -3.74784 40.3854081)",1.229333367782548,0.0001137009664582149,,,,,,,
301832189,301832187,0,27493620,False,,Calle de Nuestra Señora de la Luz,residential,,True,14.431,"LINESTRING (-3.7476894 40.3854688, -3.74784 40.3854081)",1.2293333677825482,0.0001137009664582149,,,,,,,
301832189,301832189,0,27493620,False,,Calle de Nuestra Señora de la Luz,residential,,False,67.39099999999999,"LINESTRING (-3.7476894 40.3854688, -3.7476556 40.3855395, -3.7475 40.3856008, -3.7473906 40.3855847, -3.7473959 40.3855225, -3.747591 40.3854401, -3.7476894 40.3854688)",0.0,0.0,,,,,,,
301832189,301832189,1,27493620,False,,Calle de Nuestra Señora de la Luz,residential,,True,67.391,"LINESTRING (-3.7476894 40.3854688, -3.747591 40.3854401, -3.7473959 40.3855225, -3.7473906 40.3855847, -3.7475 40.3856008, -3.7476556 40.3855395, -3.7476894 40.3854688)",,0.0,,,,,,,
301832191,21776827,0,23991822,True,,Calle de Antolina Merino,residential,,False,53.058,"LINESTRING (-3.7432 40.3864081, -3.7434909 40.3859855)",11.79459319292876,5.6449672453555405e-05,,,,,,,
301832191,301832192,0,27493622,True,,Calle de Dolores Coca,residential,,False,101.4,"LINESTRING (-3.7432 40.3864081, -3.7421193 40.3860157)",5.340637193363506,0.00012939723360402714,,,,,,,
301832192,260122995,0,23991818,True,,Calle de Eulalia Gil,residential,,False,62.211000000000006,"LINESTRING (-3.7421193 40.3860157, -3.741868 40.3864713, -3.7418348 40.3865315)",4.738913483710447,0.0009925367740654225,,,,,,,
301832193,301832192,0,23991818,True,,Calle de Eulalia Gil,residential,,False,55.366,"LINESTRING (-3.7424024 40.3855669, -3.7421193 40.3860157)",8.61037681871355,0.0008631395404613953,,,,,,,
301832193,21776827,0,27493623,True,,Calle de Dolores Armengot,residential,30,False,103.277,"LINESTRING (-3.7424024 40.3855669, -3.7434909 40.3859855)",4.785330649703209,0.00022610899493077805,,,,,,,
301832194,1629095986,0,27493623,True,,Calle de Dolores Armengot,residential,30,False,93.782,"LINESTRING (-3.7410298 40.3850348, -3.7420132 40.3854224)",2.5951412457468166,0.0006629927402825044,,,,,,,
301832194,301832197,0,104015397,True,,Calle de la Batalla de Torrijos,residential,,False,69.333,"LINESTRING (-3.7410298 40.3850348, -3.7409755 40.3846484, -3.7409621 40.3844137)",7.790966984824828,0.0018239346869790673,,,,,,,
301832195,301832196,0,27493624,True,,Calle de Carolina Paino,residential,,False,100.879,"LINESTRING (-3.7437443 40.3855883, -3.7427113 40.3851367)",4.69185971209841,0.00022543666717823914,,,,,,,
301832195,260123007,0,23991822,True,,Calle de Antolina Merino,residential,,False,20.222,"LINESTRING (-3.7437443 40.3855883, -3.7438242 40.3854749, -3.743855 40.3854272)",9.63177848752175,5.712200020609432e-05,,,,,,,
301832196,301832197,0,27493624,True,,Calle de Carolina Paino,residential,,False,168.561,"LINESTRING (-3.7427113 40.3851367, -3.7409621 40.3844137)",4.496125182373586,0.0003969836791145133,,,,,,,
301832196,301832193,0,23991818,True,,Calle de Eulalia Gil,residential,,False,54.525999999999996,"LINESTRING (-3.7427113 40.3851367, -3.7424318 40.3855267, -3.7424163 40.3855494, -3.7424024 40.3855669)",4.536716009813829,0.0004699570990246981,,,,,,,
301832197,301832199,0,104015397,True,,Calle de la Batalla de Torrijos,residential,,False,17.906,"LINESTRING (-3.7409621 40.3844137, -3.7409757 40.384253)",4.659783125655041,0.0022209183660935805,,,,,,,
301832199,260122963,0,27493625,True,,Calle del Francolín,residential,,False,182.596,"LINESTRING (-3.7409757 40.384253, -3.7429815 40.3846143, -3.7430756 40.3846224)",4.657484088187316,0.0012211540686883648,,,,,,,
301832199,301832225,0,104015397,True,,Calle de la Batalla de Torrijos,residential,,False,73.41,"LINESTRING (-3.7409757 40.384253, -3.7410367 40.3837371, -3.7410159 40.3836944, -3.7410039 40.3836699, -3.7409411 40.3836181)",8.019574318066866,0.0009997642974052157,,,,,,,
301832203,301832194,0,104015397,True,,Calle de la Batalla de Torrijos,residential,,False,55.477,"LINESTRING (-3.7411591 40.3855239, -3.7410298 40.3850348)",2.5791731417144907,7.665829316929227e-05,,,,,,,
301832203,1629095986,0,149968546,False,,Calle de Clemente Alonso,living_street,,True,101.397,"LINESTRING (-3.7411591 40.3855239, -3.7413148 40.3855187, -3.7413638 40.3855238, -3.7414699 40.3855718, -3.7417893 40.3857436, -3.7419632 40.3854941, -3.7420132 40.3854224)",1.2195870092951533,4.4877877481972247e-05,,,,,,,
301832225,1200406685,0,118250703,False,4,Calle del General Ricardos,primary,,True,17.781,"LINESTRING (-3.7409411 40.3836181, -3.7410917 40.3835067)",1.5557769612162569,0.004857490435814486,,,,,,,
301832225,260122823,0,118250703,False,4,Calle del General Ricardos,primary,,False,164.761,"LINESTRING (-3.7409411 40.3836181, -3.7408544 40.3836794, -3.7408144 40.3837095, -3.7397624 40.3844998, -3.7397055 40.3845356, -3.7396295 40.384573, -3.73951 40.3846098)",1.511987918757149,0.00693248782084741,,,,,,,
301832228,301832230,0,104015377,True,1,Calle de Eugenia de Montijo,residential,,False,29.319,"LINESTRING (-3.7410596 40.3824772, -3.7413743 40.3823674)",8.751212029442888,0.0015358293156362878,,,,,,,
301832228,301832274,0,104015342,True,,Calle de Francisco Romero,residential,,False,63.012,"LINESTRING (-3.7410596 40.3824772, -3.7410437 40.3824295, -3.7408772 40.3823261, -3.7404491 40.3821888)",2.5130936636198475,0.0003396935969702843,,,,,,,
301832230,335488672,0,30393621,True,,Calle de Melisa,residential,,False,66.615,"LINESTRING (-3.7413743 40.3823674, -3.7413425 40.3823278, -3.7413425 40.3822757, -3.7414958 40.3818905, -3.7415637 40.3818072)",8.976313930308905,0.0005669145185687229,,,,,,,
301832230,301832263,0,104015377,True,1,Calle de Eugenia de Montijo,residential,,False,109.34,"LINESTRING (-3.7413743 40.3823674, -3.7414564 40.382344, -3.7425967 40.3820515)",9.189999494607367,0.0010161975392028494,,,,,,,
301832261,301832230,0,23991787,True,,Calle de Melisa,residential,,False,77.81400000000001,"LINESTRING (-3.7418023 40.3829866, -3.7417476 40.3829045, -3.741724 40.3828696, -3.741408 40.3824169, -3.7413743 40.3823674)",9.19965113923934,4.72827421352845e-05,,,,,,,
301832261,1200406851,0,118250703,False,4,Calle del General Ricardos,primary,,False,76.838,"LINESTRING (-3.7418023 40.3829866, -3.7417252 40.3830439, -3.7413043 40.3833514, -3.7411477 40.383465)",1.467856385913381,0.004503561591622175,,,,,,,
301832261,21715864,0,118250703,False,4,Calle del General Ricardos,primary,,True,29.233,"LINESTRING (-3.7418023 40.3829866, -3.7419407 40.3828931, -3.7420712 40.3828224)",1.6708963770090148,0.002660077682300054,,,,,,,
301832263,301832264,0,104015377,True,1,Calle de Eugenia de Montijo,residential,,False,25.444,"LINESTRING (-3.7425967 40.3820515, -3.7428656 40.3819495)",7.915377036983706,0.0013630281538539314,,,,,,,
301832264,260122966,0,27493627,True,,Calle de Reinosa,residential,,False,58.174,"LINESTRING (-3.7428656 40.3819495, -3.7433158 40.3822311, -3.7433964 40.3822815)",9.393569543708585,0.0005749307340797637,,,,,,,
301832264,259640961,0,104015377,True,1,Calle de Eugenia de Montijo,residential,,False,89.549,"LINESTRING (-3.7428656 40.3819495, -3.7433369 40.3817232, -3.7436958 40.3814579)",7.854275223590438,0.0007880974197741678,,,,,,,
301832270,1208086313,0,27493628,True,,Calle de Antonio Antoranz,residential,,False,22.719,"LINESTRING (-3.7409451 40.3808213, -3.7409873 40.3808418, -3.7411713 40.3809311)",14.542776985387281,4.96488186490272e-06,,,,,,,
301832270,335488939,0,27493630,True,,Calle del Blasón,residential,30,False,104.44800000000001,"LINESTRING (-3.7409451 40.3808213, -3.740932 40.3809617, -3.7407944 40.3812524, -3.7407279 40.3813674, -3.7406009 40.3817182)",20.66259795839164,0.0005635140916664587,,,,,,,
301832274,1200406835,0,27493630,True,,Calle del Blasón,residential,30,False,88.60799999999999,"LINESTRING (-3.7404491 40.3821888, -3.7401371 40.3827578, -3.7402036 40.3828267, -3.7402903 40.3828946)",2.7197260228047773,0.0013555808310565774,,,,,,,
301832280,1200406827,0,104015387,False,,Calle de la Sombra,residential,,True,65.693,"LINESTRING (-3.7406383 40.3798428, -3.7406928 40.3799049, -3.7407797 40.3802606, -3.7407888 40.3802938, -3.7408243 40.3804111)",1.190362990104303,0.000568491902911218,,,,,,,
301832319,301832274,0,27493630,True,,Calle del Blasón,residential,30,False,41.093,"LINESTRING (-3.7405698 40.3818315, -3.7405317 40.3819866, -3.7404491 40.3821888)",8.941945677564345,0.0010158872340862931,,,,,,,
301832326,301832270,0,27493630,True,,Calle del Blasón,residential,30,False,28.716,"LINESTRING (-3.7408659 40.3805702, -3.7409451 40.3808213)",14.653877378416945,0.0005684789735313615,,,,,,,
301832326,301832319,0,"[27493632, 126508041]",True,,"['Calle de Arnedo', 'Callejón del Nebli']",residential,,False,213.85800000000003,"LINESTRING (-3.7408659 40.3805702, -3.7401447 40.3808831, -3.7402441 40.3810445, -3.7402349 40.3811908, -3.7400704 40.3817554, -3.7405698 40.3818315)",17.84403147270276,0.0,,,,,,,
301832328,301832280,0,30392777,True,,Calle de la Sombra,residential,,False,100.77199999999999,"LINESTRING (-3.7418134 40.3797105, -3.7417839 40.3797161, -3.7416975 40.3797382, -3.7410802 40.3798043, -3.7406383 40.3798428)",14.865458735920924,0.0005684789735313615,,,,,,,
301832343,1992840444,0,188660860,True,1,Calle de la Patilla,tertiary,,False,11.915,"LINESTRING (-3.7460297 40.3801123, -3.7458901 40.3800991)",2.700721080243275,0.00022737607415671676,,,,,,,
301832343,301832429,0,263355730,False,4,Calle de Eugenia de Montijo,primary,,True,75.611,"LINESTRING (-3.7460297 40.3801123, -3.7460649 40.3800807, -3.7461056 40.3800441, -3.7461841 40.379969, -3.7466071 40.3795938)",1.3640614327896383,0.0001137009664582149,,,,,,,
301832343,301832002,0,1112870107,False,4,Calle de Eugenia de Montijo,primary,,False,13.802999999999999,"LINESTRING (-3.7460297 40.3801123, -3.7459624 40.3801745, -3.745921 40.3802045)",1.350360540121639,0.00022732435663729068,,,,,,,
301832429,301832343,0,263355730,False,4,Calle de Eugenia de Montijo,primary,,False,75.611,"LINESTRING (-3.7466071 40.3795938, -3.7461841 40.379969, -3.7461056 40.3800441, -3.7460649 40.3800807, -3.7460297 40.3801123)",1.3640614327896388,0.0001137009664582149,,,,,,,
301832434,1992840444,0,31261188,False,2,Calle de la Patilla,tertiary,30,False,95.02199999999999,"LINESTRING (-3.7448268 40.3798314, -3.74576 40.3800486, -3.7458901 40.3800991)",1.364061432789639,0.0001137009664582149,,,,,,,
301832434,301832429,0,"[27493635, 128529507]",True,,"['Calle del Conde de Morphy', 'Calle Domingo de Alboraya']",residential,,False,202.278,"LINESTRING (-3.7448268 40.3798314, -3.7448547 40.3797502, -3.7450402 40.3793128, -3.7450908 40.3792546, -3.7451394 40.3792535, -3.7464979 40.3795686, -3.7466071 40.3795938)",3.79364399781299,0.0,,,,,,,
301884547,301884713,0,27497565,False,,Vía Lusitana,residential,,False,21.471,"LINESTRING (-3.720843 40.3840729, -3.720735 40.3841251, -3.720629 40.3841764)",1.5497999228906965,0.0002098309056914225,,,,,,,
301884547,301884748,0,27497565,False,,Vía Lusitana,residential,,True,555.1990000000001,"LINESTRING (-3.720843 40.3840729, -3.7209558 40.3840167, -3.7211443 40.3839227, -3.7230205 40.3830203, -3.7233074 40.3828772, -3.7233712 40.3828535, -3.7236703 40.3827119, -3.7240092 40.3824337, -3.7240636 40.382389, -3.7247868 40.3817963, -3.725719 40.3810258, -3.7258139 40.3809473, -3.7258502 40.3809173)",1.7892519463412366,1.111926667660505e-06,,,,,,,
301884547,1399790239,0,27498297,False,3,Calle de Braganza,residential,50,True,38.67,"LINESTRING (-3.720843 40.3840729, -3.7209121 40.3841431, -3.7210348 40.3843051, -3.7210841 40.3843677)",1.6617102700482953,0.00562915461379102,,,,,,,
301884547,301891544,0,279328938,False,2,Calle de Braganza,residential,,False,34.558,"LINESTRING (-3.720843 40.3840729, -3.7206761 40.3838975, -3.7206059 40.38382)",1.837355788098468,0.0035746373664508196,,,,,,,
301884713,301884547,0,27497565,False,,Vía Lusitana,residential,,True,21.471,"LINESTRING (-3.720629 40.3841764, -3.720735 40.3841251, -3.720843 40.3840729)",1.5497999228906956,2.2833284826609905e-05,,,,,,,
301884713,1399790363,0,27497569,True,1,Vía Lusitana,residential,,False,90.88300000000001,"LINESTRING (-3.720629 40.3841764, -3.7198468 40.3845604, -3.7197271 40.3846192)",9.528556489393395,0.0001869976208648126,,,,,,,
301884745,301891130,0,131700115,False,,Avenida de Abrantes,tertiary,,False,18.588,"LINESTRING (-3.7269549 40.3817144, -3.7271038 40.3815916)",1.5273686970449778,0.001836243456602472,,,,,,,
301884745,301891129,0,131700115,False,,Avenida de Abrantes,tertiary,,True,43.632,"LINESTRING (-3.7269549 40.3817144, -3.7268598 40.3817949, -3.7266105 40.3820062)",1.5294269224416155,0.0007223903113433458,,,,,,,
301884745,301884748,0,251404910,False,,Calle de Faro,residential,,True,128.885,"LINESTRING (-3.7269549 40.3817144, -3.7267594 40.3815733, -3.726565 40.3814331, -3.7264002 40.3813142, -3.7262022 40.3811713, -3.7259333 40.3809773, -3.7258502 40.3809173)",1.6581722874901308,0.0017362734915518786,,,,,,,
301884748,301884547,0,27497565,False,,Vía Lusitana,residential,,False,555.1990000000001,"LINESTRING (-3.7258502 40.3809173, -3.7258139 40.3809473, -3.725719 40.3810258, -3.7247868 40.3817963, -3.7240636 40.382389, -3.7240092 40.3824337, -3.7236703 40.3827119, -3.7233712 40.3828535, -3.7233074 40.3828772, -3.7230205 40.3830203, -3.7211443 40.3839227, -3.7209558 40.3840167, -3.720843 40.3840729)",1.7892519463412362,0.001900877426505203,,,,,,,
301884748,301884774,0,27497565,False,,Vía Lusitana,residential,,True,316.826,"LINESTRING (-3.7258502 40.3809173, -3.7259315 40.3808443, -3.7261501 40.380648, -3.7266968 40.3801802, -3.7272908 40.3796901, -3.7283619 40.3788064)",1.5464555092053107,9.270365357123048e-05,,,,,,,
301884748,301884745,0,251404910,False,,Calle de Faro,residential,,False,128.885,"LINESTRING (-3.7258502 40.3809173, -3.7259333 40.3809773, -3.7262022 40.3811713, -3.7264002 40.3813142, -3.726565 40.3814331, -3.7267594 40.3815733, -3.7269549 40.3817144)",1.6581722874901321,0.00186357616561915,,,,,,,
301884748,301884752,0,251404910,False,,Calle de Faro,residential,,True,36.062,"LINESTRING (-3.7258502 40.3809173, -3.7256831 40.3808126, -3.7255228 40.38071)",1.5471601755018485,2.0531855212149792e-05,,,,,,,
301884752,301884748,0,251404910,False,,Calle de Faro,residential,,False,36.062,"LINESTRING (-3.7255228 40.38071, -3.7256831 40.3808126, -3.7258502 40.3809173)",1.5471601755018467,0.002071946051386786,,,,,,,
