u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,junction,width,tunnel,access,Groups
508048270,83608932,0,416766496,primary,5,25 mph,South Temple,False,True,123.7764708194307,123.7764708194307,1.4353446628067665,0.011455909414189287,"LINESTRING (-111.8760275 40.7693587, -111.8751647 40.7693574, -111.8745577 40.7693583)",,,,,,,B
508048270,83628790,0,416766505,primary,5,25 mph,South Temple,False,False,62.11393712163114,62.11393712163114,1.5462769233680311,0.010053862298868715,"LINESTRING (-111.8760275 40.7693587, -111.8763127 40.7693548, -111.8765252 40.7693519, -111.8765968 40.7693517, -111.876765 40.7693516)",,,,,,,B
508584591,83616332,0,1300632861,residential,,20 mph,800 East,False,False,3.613879512678289,3.613879512678289,1.5397668299118639,0.0010213960684686844,"LINESTRING (-111.8682084 40.7318869, -111.8682082 40.7318544)",,,,,,,C
508584591,83558246,0,41527300,residential,,20 mph,Wilson Avenue,False,False,121.36874320305432,121.36874320305431,1.4310771716958062,9.92047626721563e-05,"LINESTRING (-111.8682084 40.7318869, -111.868105 40.7318869, -111.867483 40.7318869, -111.866768 40.7318869)",,,,,,,C
508584591,83542138,0,1300632861,residential,,20 mph,800 East,False,True,180.80368591177103,180.803685911771,1.5503726051317925,0.0009170948698045131,"LINESTRING (-111.8682084 40.7318869, -111.8682084 40.7319255, -111.86821 40.7334203, -111.86821 40.7334377, -111.8682102 40.7334539, -111.868211 40.7335129)",,,,,,,C
508585796,83573791,0,457370261,tertiary,2,25 mph,1100 East,False,False,4.181147406076165,4.181147406076165,1.4901226701627075,0.004625103532339786,"LINESTRING (-111.8596373 40.7325813, -111.8596378 40.7325437)",,,,,,,B
508585796,1812118638,0,41527330,residential,2,20 mph,Blaine Avenue,False,False,232.98472475934346,232.98472475934352,1.2696769176425937,0.00029638411381149973,"LINESTRING (-111.8596373 40.7325813, -111.8595415 40.7325821, -111.8594496 40.7325817, -111.8593056 40.7325827, -111.8591546 40.732583, -111.8589923 40.7325834, -111.8587737 40.7325897, -111.8585046 40.7326021, -111.8572507 40.7326045, -111.8568729 40.7326024)",,,,,,,C
508585796,501587265,0,457370261,tertiary,2,25 mph,1100 East,False,True,103.44634188813767,103.44634188813767,1.6760121361337375,0.004769649001423663,"LINESTRING (-111.8596373 40.7325813, -111.8596364 40.7330459, -111.8596363 40.7330837, -111.859636 40.733245, -111.859636 40.7334334, -111.8596341 40.7335116)",,,,,,,B
508587402,83640176,0,921932194,residential,,20 mph,1000 East,False,True,12.709600862448253,12.709600862448253,1.5419352901938248,0.0007323051303009305,"LINESTRING (-111.8624814 40.7343726, -111.8624813 40.7344869)",,,,,,,C
508587402,83573788,0,41527359,residential,,20 mph,Logan Avenue,False,True,239.68726869578552,239.68726869578552,1.432409314421286,9.542637047117956e-05,"LINESTRING (-111.8624814 40.7343726, -111.8623705 40.7343736, -111.8603187 40.7343777, -111.8597347 40.7343854, -111.8596368 40.734386)",,,,,,,C
508587402,83542142,0,921932194,residential,,20 mph,1000 East,False,False,95.68339974573169,95.68339974573169,1.6174383044271878,0.0009387986575636119,"LINESTRING (-111.8624814 40.7343726, -111.8624822 40.7335902, -111.8624823 40.7335121)",,,,,,,C
508590229,83630834,0,213277640,secondary,3,30 mph,1300 East,False,False,6.927638163218264,6.927638163218264,1.5575612132582661,0.005087297555063916,"LINESTRING (-111.8538057 40.7372309, -111.8538051 40.7371686)",,,,,,,B
508590229,83615606,0,41527480,residential,,20 mph,Emerson Avenue,False,False,242.58105958627658,242.5810595862766,1.3961614943770535,0.0007060321240662319,"LINESTRING (-111.8538057 40.7372309, -111.8537 40.7372295, -111.8515224 40.7372186, -111.851179 40.7372169, -111.8509266 40.7372179)",,,,,,,C
508590229,83684906,0,213277640,secondary,3,30 mph,1300 East,False,True,93.61773983376389,93.61773983376389,1.629315004827464,0.0061131749724221305,"LINESTRING (-111.8538057 40.7372309, -111.8538059 40.7372712, -111.8538225 40.7380049, -111.8538244 40.7380727)",,,,,,,B
508591727,83545148,0,213277640,secondary,3,30 mph,1300 East,False,True,7.962570920817012,7.962570920817012,1.5370028704742342,0.0074719902513966435,"LINESTRING (-111.8538576 40.7399254, -111.8538591 40.739997)",,,,,,,B
508591727,83645876,0,213277640,secondary,3,30 mph,1300 East,False,False,103.74012853171173,103.74012853171175,1.635896376475265,0.006703219242876984,"LINESTRING (-111.8538576 40.7399254, -111.8538563 40.7398737, -111.8538452 40.739081, -111.8538444 40.7389925)",,,,,,,B
508591727,83545146,0,"[457370265, 1359351482, 457370267, 1359351481]",residential,,20 mph,Harrison Avenue,False,True,485.39040485602425,485.3904048560243,1.5567332571018484,0.0001874258270856593,"LINESTRING (-111.8538576 40.7399254, -111.853968 40.7399258, -111.8573725 40.7399173, -111.8574286 40.7399175, -111.8574854 40.7399177, -111.8575724 40.739918, -111.8590354 40.7399239, -111.859318 40.7399268, -111.8594137 40.7399278, -111.859507 40.7399288, -111.8595453 40.739929, -111.8596188 40.7399296)",,,,,,,C
508630005,83578011,0,1349647795,residential,2,20 mph,7th Avenue,False,True,60.972760074130996,60.972760074130996,1.3006921202444908,0.00029638411381149973,"LINESTRING (-111.8633742 40.7773305, -111.8640983 40.7773343)",,,,,,,C
508802084,83621448,0,"[1190573887, 1190573886, 10150959]",secondary,"['2', '1', '4']",30 mph,State Street,True,False,135.70894389910808,165.21124732159285,6.642731291502173,0.019166992809280293,"LINESTRING (-111.8882315 40.7727996, -111.8883096 40.7723928, -111.888323 40.7723037, -111.8883271 40.772214, -111.888327 40.7720648, -111.8883221 40.7717286, -111.8883246 40.7716641, -111.8883237 40.7715841)",UT 186,,,,,,B
508802084,83592817,0,346397931,secondary,2,30 mph,State Street,False,False,89.15846524418808,89.15846524418808,1.9135261099497822,0.014195683107827758,"LINESTRING (-111.8882315 40.7727996, -111.8882315 40.7729433, -111.8882265 40.7735313, -111.8882279 40.7736014)",UT 186,,,,,,B
508858176,83549916,0,31929808,primary,5,35 mph,600 North,False,False,8.033851572557438,8.033851572557438,1.591069469552773,0.04047817925782184,"LINESTRING (-111.9011194 40.7823787, -111.901024 40.7823801)",UT 268,,,,,,B
508858176,83549918,0,"[31929808, 1023310814]",primary,"['5', '6']",35 mph,600 North,False,True,120.63383666370015,120.63383666370015,1.9225774513742813,0.03647976161332778,"LINESTRING (-111.9011194 40.7823787, -111.9017695 40.7823692, -111.902297 40.7823665, -111.902337 40.7823663, -111.902552 40.7823635)",UT 268,,,,,,B
508858176,12115930310,0,41532812,residential,2,20 mph,Pugsley Street,False,True,137.81609383263176,137.81609383263176,1.527369975332511,0.0010532927282118135,"LINESTRING (-111.9011194 40.7823787, -111.901119 40.7825607, -111.9011136 40.7836181)",,,,,,,C
508859759,83690177,0,10146365,tertiary,5,35 mph,400 West,False,False,121.23667340085859,121.23667340085859,1.5872842059460133,0.002199024260968453,"LINESTRING (-111.9025415 40.785661, -111.9025461 40.7846183, -111.9025463 40.7845707)",,,,,,,B
508859759,83641660,0,10146365,tertiary,5,35 mph,400 West,False,True,119.87033726621758,119.87033726621758,1.5617297706241153,0.0011081233499190106,"LINESTRING (-111.9025415 40.785661, -111.9025442 40.786007, -111.9025498 40.786739)",,,,,,,B
508859759,6408277380,0,41532903,residential,2,15 mph,Reed Avenue,False,True,144.9886794239861,144.9886794239861,1.422946914470494,0.0005787969634379925,"LINESTRING (-111.9025415 40.785661, -111.9023361 40.7856616, -111.9018301 40.7856631, -111.9008194 40.7856661)",,,,,,,C
509904991,83600870,0,290431871,secondary,5,30 mph,800 South,False,True,26.197111173026766,26.197111173026766,1.5263727679918473,0.00802873194873126,"LINESTRING (-111.875041 40.7519625, -111.875352 40.7519622)",,,,,,,B
509904991,509904992,0,"[41566000, 731907712]",residential,,15 mph,"['Park Street', 'Lowell Avenue']",True,False,138.36356466824842,393.8943544821724,7.78509302897777,0.0011888754995166295,"LINESTRING (-111.875041 40.7519625, -111.87504 40.7521214, -111.8750404 40.7530155, -111.8752893 40.753048)",,,,,,,C
509904991,83600872,0,"[1190601614, 290431871]",secondary,5,30 mph,800 South,False,False,87.90774812180959,87.90774812180959,1.7380757110343368,0.009908877481854492,"LINESTRING (-111.875041 40.7519625, -111.874693 40.7519629, -111.8744382 40.7519632, -111.8741263 40.7519635, -111.8739974 40.7519636)",,,,,,,B
509904992,83628819,0,10147065,residential,,15 mph,Lowell Avenue,False,True,125.07580406667469,125.07580406667469,1.4407986095673655,0.00012495055139043955,"LINESTRING (-111.8752893 40.753048, -111.875461 40.753048, -111.8765805 40.7530616, -111.876774 40.7530639)",,,,,,,C
509904992,83586790,0,731907713,residential,,15 mph,Park Street,True,False,120.33944813202254,365.46755539967035,4.6716707628653165,0.0012787660860654477,"LINESTRING (-111.8752893 40.753048, -111.8752955 40.7539775, -111.8752975 40.7540696, -111.8753203 40.7541277)",,,,,,,C
509910995,83565633,0,10135407,residential,,20 mph,1400 East,False,True,87.17804644059058,87.17804644059058,1.3582031435559494,5.1140099092289605e-05,"LINESTRING (-111.8510481 40.7399853, -111.8510429 40.7407693)",,,,,,,C
509910995,83545148,0,41527506,residential,,20 mph,Harrison Avenue,False,True,236.83083103009065,236.83083103009065,1.35123643504212,0.0003478756912480662,"LINESTRING (-111.8510481 40.7399853, -111.8515067 40.7399873, -111.8530889 40.7399938, -111.853761 40.7399966, -111.8538591 40.739997)",,,,,,,C
538063848,3529416946,0,"[1190598869, 1190598870, 346397934]",primary,"['4', '3']",30 mph,State Street,True,False,108.14228757410206,429.09644061653296,7.320866891732976,0.06567135614931574,"LINESTRING (-111.888163 40.7683225, -111.8881781 40.7686675, -111.888182 40.7687567, -111.8881772 40.7688767, -111.888166 40.7691579, -111.888165 40.7691985, -111.8881626 40.7692946)",UT 186,,,,,,B
571706619,571706622,0,45092222,unclassified,1,,Constitution Drive,True,False,9.081166279871816,2304.597648495691,3.1689863753045735,9.226306537268743e-06,"LINESTRING (-111.8738617 40.7491446, -111.87392 40.7491443, -111.8739695 40.749144)",,,,"36'9""",,,unclassified
571706619,1581924714,0,"[1358227512, 1074894762, 1115575571, 1303347020]",unclassified,,,Constitution Drive,True,False,71.96269695433422,2389.322022588227,6.473951028557667,0.0005358287358501409,"LINESTRING (-111.8738617 40.7491446, -111.8738647 40.7491893, -111.8738722 40.7492993, -111.8738756 40.7494335, -111.8738756 40.74947, -111.8738757 40.7495857, -111.8738758 40.7496317, -111.873873 40.749687, -111.873857 40.7497908)",,,,,,,unclassified
571706622,83569605,0,"[626857679, 45092298, 290431855]",unclassified,1,15 mph,"['600 East', 'Constitution Drive']",True,False,1159.7750608350316,1153.903753940531,2.6885291999012324,0.00047036589422856743,"LINESTRING (-111.8739695 40.749144, -111.874039 40.7491432, -111.875375 40.7491392, -111.8755415 40.7491117, -111.8756982 40.7490729, -111.8758312 40.7490258, -111.8759624 40.7489659, -111.8761356 40.7488328, -111.8762067 40.7487632, -111.8762596 40.7486849, -111.8763381 40.7485366, -111.8763717 40.7484594, -111.8763954 40.7483817, -111.8764054 40.7480366, -111.8764089 40.7469467, -111.8764166 40.7465325, -111.8764153 40.7448029, -111.8764075 40.7438544, -111.8764208 40.7432499, -111.8764388 40.7427712, -111.876413 40.7425976, -111.8763321 40.7424155, -111.8761254 40.7422009, -111.8759168 40.7420571, -111.8757189 40.7419741, -111.8753938 40.7419331, -111.8740618 40.7419492, -111.8740363 40.7418935, -111.874003 40.7418202, -111.873941 40.7416502)",,,,"['37\'0""', '36\'0""']",,,unclassified
599645372,83577033,0,10131380,residential,,20 mph,200 North,False,True,15.345810125280062,15.345810125280062,1.3714547855048962,9.797458846718712e-05,"LINESTRING (-111.894059 40.7736701, -111.89388 40.7736442)",,,,,,,C
599645372,3659233803,0,"[1311923233, 1041555778, 1041555779]",residential,1,20 mph,West Temple,True,False,200.83175608578597,212.81467926479053,2.596833677881639,0.0055234821803115544,"LINESTRING (-111.894059 40.7736701, -111.8940596 40.7735426, -111.894052 40.7726215, -111.8940559 40.7724978, -111.8940501 40.7720669, -111.8940155 40.7719828, -111.8939838 40.7719312, -111.8939582 40.7718767)",,,,,,,C
599645372,83577038,0,1311923234,residential,,20 mph,200 North,False,False,135.76551876018857,135.76551876018857,1.7497827149014025,0.0015017790955091437,"LINESTRING (-111.894059 40.7736701, -111.894189 40.7736893, -111.8947889 40.773692, -111.8949428 40.773692, -111.8950279 40.7736929, -111.8952244 40.7736953, -111.895607 40.7737001, -111.8956687 40.7737015)",,,,,,,C
663115759,83635745,0,"[697777808, 52012811, 10130308, 10139784]",residential,"['2', '3']",20 mph,"['1000 North', 'Featherstone Drive', 'Featherstone Circle']",False,True,301.77733186270314,301.7773318627032,1.2426504397160674,0.00029638411381149973,"LINESTRING (-111.93965 40.7915549, -111.9404738 40.7915532, -111.9406061 40.7915421, -111.940789 40.7914823, -111.9408694 40.791434, -111.9407761 40.7913479, -111.9407351 40.791258, -111.9407329 40.7908393, -111.9397316 40.7908324, -111.9394026 40.7908329, -111.9392328 40.7908326)",,,,,,,C
663115962,83591229,0,10149748,residential,2,20 mph,1300 North,False,False,51.7188538769946,51.7188538769946,1.6661557264127287,0.001184482020213168,"LINESTRING (-111.9404997 40.7977629, -111.9411141 40.797765)",,,,,,,C
663115962,83635749,0,10149748,residential,2,20 mph,1300 North,False,True,109.00154878689439,109.00154878689439,1.0569186497079062,4.393479303461306e-07,"LINESTRING (-111.9404997 40.7977629, -111.9398843 40.7977658, -111.9395565 40.7977668, -111.9393701 40.797769, -111.9392049 40.7977727)",,,,,,,C
663115962,3773363541,0,"[373903529, 52012849]",residential,2,20 mph,,False,True,240.25522105132862,240.2552210513286,1.2111246763602284,0.0014797238294057679,"LINESTRING (-111.9404997 40.7977629, -111.9404992 40.7976823, -111.9404886 40.7975336, -111.9404358 40.7973416, -111.940432 40.7971891, -111.9404339 40.7969709, -111.9404158 40.7969213, -111.9403963 40.7968996, -111.9403688 40.796884, -111.9402949 40.7968743, -111.9401445 40.7968733, -111.9398702 40.7968732, -111.9398364 40.7968691, -111.939815 40.7968475, -111.9398135 40.7966529, -111.9397891 40.7966262, -111.9396889 40.7965888, -111.9396303 40.7965276, -111.9396207 40.7963966, -111.9393575 40.7963946, -111.93921 40.7963964)",,,,,,,C
688341541,83596067,0,487737382,tertiary,2,25 mph,300 North,False,False,19.165257597730854,19.165257597730854,1.5188998067752557,0.012451208215595411,"LINESTRING (-111.9094651 40.7758629, -111.9096927 40.7758638)",,,,,,,B
688341541,688341543,0,54674982,residential,2,25 mph,North Rendon Court,False,False,141.49339431506974,141.49339431506974,1.2603627586192998,0.00029638411381149973,"LINESTRING (-111.9094651 40.7758629, -111.9094673 40.7757007, -111.9094838 40.7745905)",,,,,,,C
688341541,83547518,0,487737382,tertiary,2,25 mph,300 North,False,True,101.18042455270505,101.18042455270505,1.6469896977601712,0.017048017741220906,"LINESTRING (-111.9094651 40.7758629, -111.9084645 40.7758634, -111.9082635 40.7758635)",,,,,,,B
688341543,688341541,0,54674982,residential,2,25 mph,North Rendon Court,False,True,141.49339431506974,141.49339431506974,1.2603627586193002,0.00029638411381149973,"LINESTRING (-111.9094838 40.7745905, -111.9094673 40.7757007, -111.9094651 40.7758629)",,,,,,,C
765045695,3590881064,0,679229924,motorway_link,2,,,True,False,12.144508186752104,412.177796104054,4.725921098329822,0.012468782132809256,"LINESTRING (-111.9392168 40.7654308, -111.939074 40.765446)",,,,,,,A
765045695,83628033,0,"[131754208, 131754212, 679229925, 33264795, 131754207]",primary,2,40 mph,Redwood Road,True,False,395.9670574108252,1084.9710734298349,8.49350914285568,0.012985894646826653,"LINESTRING (-111.9392168 40.7654308, -111.93921 40.765304, -111.9392066 40.7652406, -111.9391974 40.7646746, -111.9391964 40.7644225, -111.9391945 40.7643254, -111.9391836 40.763764, -111.9391297 40.7618705)",UT 68,yes,,,,,B
828064243,3658038106,0,10137791,residential,2,20 mph,100 South,False,False,44.087452837046655,44.087452837046655,1.9251403871897563,0.00029638411381149973,"LINESTRING (-111.913314 40.767168, -111.9137739 40.7671663, -111.9138375 40.7671661)",,,,,,,C
836006455,83592461,0,69963695,residential,,20 mph,Goltz Avenue,True,False,54.405654759325195,575.7510972925089,9.520198239946687,0.0012371159022686346,"LINESTRING (-111.8956315 40.7456054, -111.8952989 40.7455963, -111.8951348 40.7455928, -111.8949872 40.7456073)",,,,,,,C
836006455,1223826063,0,273123908,residential,,20 mph,Goltz Avenue,False,False,96.21498395125026,96.21498395125026,1.815313459971231,0.020844950424858236,"LINESTRING (-111.8956315 40.7456054, -111.89612 40.7456071, -111.8966483 40.7456089, -111.8967103 40.7456091, -111.8967736 40.7456093)",,,,,,,C
1008144335,83578180,0,86678783,residential,2,20 mph,400 North,False,False,68.15043059342783,68.15043059342784,1.5057468397447853,0.00029638411381149973,"LINESTRING (-111.8931435 40.778384, -111.8933433 40.778385, -111.893824 40.778378, -111.8939509 40.7783946)",,,,,,,C
1217689196,83550120,0,105744769,primary,7,40 mph,600 South,True,False,133.64874242806576,787.100293206987,11.161463165708026,0.018244010677209144,"LINESTRING (-111.9042347 40.7562792, -111.9037244 40.7562812, -111.9032929 40.7562829, -111.9027829 40.7562848, -111.902745 40.7562849, -111.902648 40.7562853)",UT 269,,,,,,B
1217689237,1878845350,0,"[1054313757, 37785734]",unclassified,,20 mph,,True,False,231.6009844925764,643.710770051519,4.205295500154007,0.013400639093073399,"LINESTRING (-111.9054732 40.7565347, -111.9054852 40.7565076, -111.905491 40.7564988, -111.905504 40.7564829, -111.9055289 40.7564614, -111.9055564 40.7564453, -111.9055873 40.7564333, -111.9056205 40.7564257, -111.905655 40.7564228, -111.9067813 40.7564245, -111.9075153 40.7564256, -111.9080576 40.7564264, -111.9081526 40.7564265)",,,,,,,unclassified
