u,v,key,osmid,name,highway,oneway,reversed,length,Cost of returning,Edge Betweenness,geometry,lanes,maxspeed,bridge,ref,access,tunnel,junction
122462159,122411170,0,500889392,West 13th Street North,tertiary,False,False,128.508,1.451310289243142,0.0025677286365805457,"LINESTRING (-97.3660257 37.7087752, -97.3668559 37.7087736, -97.3674865 37.7087703)",4,,,,,,
122464853,122428904,0,13266488,Gilman Street,residential,False,False,257.596,1.741747159794466,0.0002764419323044115,"LINESTRING (-97.35275 37.6970364, -97.352712 37.697513, -97.3527128 37.6975905, -97.352732 37.699352)",,,,,,,
122464853,504803874,0,500852871,West Murdock Street,residential,False,False,104.559,1.400681970963039,0.0012333116160086462,"LINESTRING (-97.35275 37.6970364, -97.3525491 37.6970432, -97.3523076 37.6970426, -97.3521005 37.6970416, -97.351884 37.6970506, -97.3515636 37.6970752)",,,,,,,
122464853,122446868,0,500852871,West Murdock Street,residential,False,True,58.111999999999995,1.4293062616873515,0.0016495724447097978,"LINESTRING (-97.35275 37.6970364, -97.353081 37.6969955, -97.3533994 37.6969421)",,,,,,,
122466805,122466808,0,133195444,Nims Street,tertiary,False,False,79.353,1.514508775851161,0.007514266974921938,"LINESTRING (-97.3488963 37.6969761, -97.3489054 37.6976897)",,,,,,,
122466805,122521692,0,41285314,West Murdock Street,residential,False,False,93.986,1.2136177431739785,0.00044175507942076483,"LINESTRING (-97.3488963 37.6969761, -97.3490115 37.6970439, -97.3493541 37.6972457, -97.3497731 37.697458)",,,,,,,
122466805,122291587,0,133195444,Nims Street,tertiary,False,True,119.126,1.7272395990490486,0.009701179780952817,"LINESTRING (-97.3488963 37.6969761, -97.3489018 37.6962892, -97.3488975 37.6959048)",,,,,,,
122466808,122466810,0,133195444,Nims Street,tertiary,False,False,181.994,1.612640918972961,0.007908665212550145,"LINESTRING (-97.3489054 37.6976897, -97.348899 37.6993264)",,,,,,,
122466808,122466805,0,133195444,Nims Street,tertiary,False,True,79.353,1.5145087758511606,0.008981530105368974,"LINESTRING (-97.3489054 37.6976897, -97.3488963 37.6969761)",,,,,,,
122466808,122403205,0,"[13257224, 500852871]","['West Murdock Street', 'North Wiley Avenue']",residential,False,False,253.288,1.4792703752532832,0.00015122230768727923,"LINESTRING (-97.3489054 37.6976897, -97.3487928 37.6977286, -97.3476445 37.698144, -97.3476394 37.6993256)",,,,,,,
122466808,122521692,0,500852871,West Murdock Street,residential,False,True,80.614,1.4765659590254456,0.0013270810680856286,"LINESTRING (-97.3489054 37.6976897, -97.3490147 37.6976555, -97.3491415 37.6976158, -97.3497731 37.697458)",,,,,,,
122466810,122403205,0,13262291,Franklin Street,residential,False,True,110.821,1.2997956861642923,0.0004144449988778172,"LINESTRING (-97.348899 37.6993264, -97.3476394 37.6993256)",,,,,,,
122466810,122466808,0,133195444,Nims Street,tertiary,False,True,181.994,1.6126409189729605,0.009910000210636259,"LINESTRING (-97.348899 37.6993264, -97.3489054 37.6976897)",,,,,,,
122466810,122322391,0,13262291,Franklin Street,residential,False,False,111.208,1.9586929920898353,0.0012677397494590644,"LINESTRING (-97.348899 37.6993264, -97.3490171 37.6993265, -97.349687 37.6993268, -97.350163 37.699327)",,,,,,,
122466810,122466813,0,133195444,Nims Street,tertiary,False,False,140.379,1.815729382455966,0.00870719453565963,"LINESTRING (-97.348899 37.6993264, -97.3489129 37.7004403, -97.3489148 37.7005888)",,,,,,,
122466813,504840163,0,"[550137817, 41286674]",Nims Street,tertiary,False,False,109.541,1.8806398266549293,0.00889161021251746,"LINESTRING (-97.3489148 37.7005888, -97.3488863 37.7006805, -97.3488831 37.7006907, -97.3488683 37.7007381, -97.3486158 37.7015451)",,,yes,,,,
122466813,122466810,0,133195444,Nims Street,tertiary,False,True,140.379,1.8157293824559648,0.010711580127848947,"LINESTRING (-97.3489148 37.7005888, -97.3489129 37.7004403, -97.348899 37.6993264)",,,,,,,
122466813,122181646,0,273289198,West River Boulevard,residential,False,False,29.375,1.7085508296750553,0.017355919351007894,"LINESTRING (-97.3489148 37.7005888, -97.3490368 37.7006201, -97.3492324 37.7006703)",2,,,,,,
122466813,122403207,0,273289198,West River Boulevard,residential,False,True,123.083,1.5901433758376131,0.0053225603781574555,"LINESTRING (-97.3489148 37.7005888, -97.3487508 37.7005296, -97.3476263 37.7001578)",2,,,,,,
122467727,122362980,0,13266783,South Grove Street,residential,False,False,202.15499999999997,1.7723835845635727,0.0028390136121866877,"LINESTRING (-97.308009 37.662699, -97.3080087 37.6626274, -97.3080014 37.6609676, -97.308001 37.660881)",,,,,,,
122467727,122196472,0,13266783,South Grove Street,residential,False,True,203.55399999999997,1.6409377966382455,0.006006765055589814,"LINESTRING (-97.308009 37.662699, -97.3080132 37.6644012, -97.3080135 37.6645296)",,,,,,,
122467727,122233849,0,13278124,East Osie Street,residential,False,False,50.29,1.6455912092724283,0.0001099666541011243,"LINESTRING (-97.308009 37.662699, -97.3079177 37.6626985, -97.3075114 37.6626961, -97.3074377 37.6626957)",,,,,,,
122467727,122512147,0,13278124,East Osie Street,residential,False,True,108.976,1.8774097232638827,0.003448478734090607,"LINESTRING (-97.308009 37.662699, -97.3081124 37.6626985, -97.3086412 37.6626959, -97.309162 37.6626934, -97.309247 37.662693)",,,,,,,
122467731,1855224417,0,13266783,South Grove Street,residential,False,True,13.199,1.3584286019992602,0.0027972495262499992,"LINESTRING (-97.3079439 37.6498824, -97.3079439 37.6500011)",,,,,,,
122467731,122492887,0,51573577,East Pawnee Street,tertiary,True,False,59.771,2.8872693301994397,0.0037960285622767893,"LINESTRING (-97.3079439 37.6498824, -97.3075306 37.6499002, -97.307272 37.649946)",,,,,,,
122467763,122378540,0,13251543,South Grove Street,tertiary,True,False,202.231,4.870627453721651,0.02662398740249902,"LINESTRING (-97.308358 37.677256, -97.3083546 37.6754373)",,,,,,,
122467763,4012109151,0,13270194,East Orme Street,residential,False,False,13.571,1.7787379999236281,0.0051886974035812525,"LINESTRING (-97.308358 37.677256, -97.3082038 37.6772569)",,,,,,,
122467763,122348257,0,13270194,East Orme Street,residential,False,True,20.684,1.7268087663665308,0.0016105684201045774,"LINESTRING (-97.308358 37.677256, -97.308593 37.677253)",,,,,,,
122467902,122370588,0,13266800,South Lorraine Avenue,residential,False,False,98.964,1.2440039997526273,0.00026946914578280785,"LINESTRING (-97.30065 37.654537, -97.300646 37.653647)",,,,,,,
122468644,122481994,0,13275886,East Morris Street,residential,False,False,46.125,1.3687205679832568,0.0008720341143580569,"LINESTRING (-97.316276 37.673483, -97.315758 37.673546)",,,,,,,
122468644,122481996,0,"[13272592, 13266894]","['East Pike Street', 'Lilac Lane']",residential,False,"[False, True]",183.379,1.2468315317799588,0.0006207959000015253,"LINESTRING (-97.316276 37.673483, -97.316265 37.672293, -97.316232 37.672225, -97.316071 37.67219, -97.31575 37.672195)",,,,,,,
122468644,122343800,0,13275886,East Morris Street,residential,False,True,82.494,1.8453438808574532,0.00176832771515586,"LINESTRING (-97.316276 37.673483, -97.3165051 37.6734552, -97.3169994 37.6733952, -97.3171 37.673383, -97.317196 37.673352)",,,,,,,
122468993,122249965,0,13266939,Rita Street,residential,False,False,299.602,1.7050672113475147,7.880701433270796e-05,"LINESTRING (-97.367542 37.656033, -97.370945 37.655996)",,,,,,,
122468993,122331604,0,13266939,Rita Street,residential,False,True,82.754,1.7196561490795421,0.0012143543526530363,"LINESTRING (-97.367542 37.656033, -97.366602 37.65604)",,,,,,,
122468993,122448647,0,13277353,South Everett Street,residential,False,False,89.737,1.6169562352492195,0.0025888648957241565,"LINESTRING (-97.367542 37.656033, -97.367534 37.655226)",,,,,,,
122468993,122292243,0,13277353,South Everett Street,residential,False,True,92.63,1.824815864308938,0.003938825419583797,"LINESTRING (-97.367542 37.656033, -97.367552 37.656866)",,,,,,,
122469026,122267477,0,13266946,Rita Street,residential,False,True,79.518,1.2417678795261864,0.00026946914578280785,"LINESTRING (-97.351689 37.656122, -97.350786 37.65614)",,,,,,,
122472401,122387405,0,13267342,West Douglas Avenue,secondary,True,False,31.76,4.664007660605776,0.01674354890138664,"LINESTRING (-97.3408673 37.6859925, -97.3411055 37.6860319, -97.3412222 37.6860206)",2,30 mph,,,,,
122472401,122312436,0,399152889,West Douglas Avenue,secondary,False,True,119.26599999999999,1.780266576172447,0.053412271087413324,"LINESTRING (-97.3408673 37.6859925, -97.3406562 37.6860002, -97.3405053 37.6860021, -97.3395122 37.6860035)",4,30 mph,,,,,
122472425,4057418924,0,403395702,West Douglas Avenue,secondary,True,False,34.693,9.798492885012845,0.006824179008861976,"LINESTRING (-97.3474325 37.6840009, -97.3473148 37.6839731, -97.3472136 37.6839683, -97.3471156 37.6839611, -97.3470443 37.6839558)",1,,,,,,
122472425,122362298,0,403398965,West Douglas Avenue,secondary,False,False,61.391,1.7903060286769723,0.014646192822242608,"LINESTRING (-97.3474325 37.6840009, -97.3475166 37.6839996, -97.34813 37.68399)",2,30 mph,,,,,
122472427,122380106,0,"[403398968, 403398966]",West Douglas Avenue,secondary,False,True,104.649,1.835868742953622,0.005699526649481653,"LINESTRING (-97.353025 37.683977, -97.3526387 37.683978, -97.352412 37.6839785, -97.3520929 37.6839794, -97.3518358 37.68398)","['4', '3']",30 mph,,,,,
122472427,122420835,0,"[41322176, 403398967]",West Douglas Avenue,secondary,False,False,102.519,1.8319692479799745,0.008060977018131424,"LINESTRING (-97.353025 37.683977, -97.353392 37.683976, -97.3535566 37.6839756, -97.3536191 37.6839754, -97.3538483 37.6839749, -97.3539642 37.6839746, -97.3539965 37.6839745, -97.35419 37.683974)",2,"['35 mph', '30 mph']",,,,,
122472427,4057419117,0,677750938,North Seneca Street,secondary,False,True,76.306,1.7758453951819402,0.013644145292533816,"LINESTRING (-97.353025 37.683977, -97.3530263 37.6840875, -97.3530309 37.6844668, -97.3530323 37.6845843, -97.3530333 37.6846632)",4,,,,,,
122472427,122439395,0,751586054,South Seneca Street,tertiary,False,False,113.573,1.973977209742781,0.015800479524339748,"LINESTRING (-97.353025 37.683977, -97.3530231 37.6837852, -97.3530199 37.6834668, -97.3530096 37.6829557)",4,,,,,,
122472429,122494170,0,13270529,South Fern Street,residential,False,False,192.47899999999998,1.547310370269849,1.6415101602941936e-05,"LINESTRING (-97.358866 37.683958, -97.3588659 37.6838134, -97.3588656 37.6834467, -97.358861 37.682227)",,,,,,,
122472429,122318428,0,41322176,West Douglas Avenue,secondary,False,False,117.66,1.6938414591852031,0.00501779150060903,"LINESTRING (-97.358866 37.683958, -97.3597142 37.683951, -97.360203 37.683953)",2,35 mph,,,,,
122472429,122269066,0,41322176,West Douglas Avenue,secondary,False,True,112.226,1.6878772027250748,0.003462569573519681,"LINESTRING (-97.358866 37.683958, -97.3588507 37.6839581, -97.3580798 37.6839611, -97.3575907 37.683963)",2,35 mph,,,,,
122472434,122260941,0,41322176,West Douglas Avenue,secondary,False,False,118.186,2.050457961999977,0.0020887853623778947,"LINESTRING (-97.365353 37.68393, -97.366696 37.683922)",2,35 mph,,,,,
122472434,122392442,0,41322176,West Douglas Avenue,secondary,False,True,112.906,1.801288783014867,0.0037201995088543493,"LINESTRING (-97.365353 37.68393, -97.36407 37.683937)",2,35 mph,,,,,
122472434,122332264,0,13271682,South Clarence Street,residential,False,False,193.591,1.7090884977336678,0.00020736776582477533,"LINESTRING (-97.365353 37.68393, -97.3653526 37.6838001, -97.3653514 37.6833852, -97.3653497 37.6827871, -97.365348 37.682189)",,,,,,,
122472434,122190899,0,13276590,North Clarence Street,residential,False,False,209.171,1.7425875343108708,0.00021637428174851338,"LINESTRING (-97.365353 37.68393, -97.365355 37.6840665, -97.3653608 37.6844734, -97.3653704 37.6851422, -97.36538 37.685811)",,,,,,,
122472576,122218619,0,13267349,South Mead Street,residential,False,False,158.571,1.4438391307362988,0.00021615638216971326,"LINESTRING (-97.328877 37.677523, -97.328891 37.676462, -97.328888 37.676097)",,,,,,,
122472576,8296274098,0,13267349,South Mead Street,residential,False,True,91.594,1.2962643175864452,0.00026946914578280785,"LINESTRING (-97.328877 37.677523, -97.328871 37.677912, -97.3288506 37.6783464)",,,,,,,
122472576,122290721,0,13270226,East Orme Street,residential,False,False,118.491,1.5388409987363127,0.00032263664301003574,"LINESTRING (-97.328877 37.677523, -97.3282802 37.6775191, -97.327978 37.6775171, -97.3276899 37.6775153, -97.3276304 37.6775149, -97.3275307 37.6775169)",,,,,,,
122472596,122472599,0,13267351,South Mead Street,residential,False,False,52.283,1.4904869440660526,0.00026946914578280785,"LINESTRING (-97.329032 37.672136, -97.328944 37.671671)",,,,,,,
122472599,122258601,0,13267351,South Mead Street,residential,False,False,194.873,1.5679079068075377,0.008786873148307537,"LINESTRING (-97.328944 37.671671, -97.3289166 37.6699186)",,,,,,,
122472599,122472596,0,13267351,South Mead Street,residential,False,True,52.283,1.4904869440660524,0.00026946914578280785,"LINESTRING (-97.328944 37.671671, -97.329032 37.672136)",,,,,,,
122472599,122290755,0,501060407,East Lincoln Street,tertiary,False,False,116.781,1.8282060514407894,0.0244853030365759,"LINESTRING (-97.328944 37.671671, -97.328701 37.671672, -97.3284288 37.6716731, -97.3282192 37.6716739, -97.3281286 37.6716747, -97.3276492 37.6716747, -97.3276172 37.6716756)",4,,,,,,
122472599,10750820004,0,501060407,East Lincoln Street,tertiary,False,True,21.526,1.6110677047371151,0.01750336473266264,"LINESTRING (-97.328944 37.671671, -97.329028 37.671666, -97.3290762 37.6716622, -97.3291881 37.6716613)",4,,,,,,
122472610,122363051,0,288164031,South Mead Street,residential,False,False,200.93,1.7194521795033706,0.0008548926808257813,"LINESTRING (-97.328937 37.662537, -97.328943 37.66073)",,,,,,,
122472610,122196422,0,288164031,South Mead Street,residential,False,True,205.199,1.650274665988247,0.0004364528563366287,"LINESTRING (-97.328937 37.662537, -97.3289382 37.6639564, -97.3289385 37.6643824)",,,,,,,
122472610,122290926,0,952516965,East Osie Street,residential,False,False,113.746,1.7485724919232446,0.001281757955695205,"LINESTRING (-97.328937 37.662537, -97.328882 37.662539, -97.32855 37.662543, -97.327645 37.662554)",,,,,,,
122472610,122296232,0,952516965,East Osie Street,residential,False,True,116.28999999999999,1.8443062923633524,0.0004047121510247454,"LINESTRING (-97.328937 37.662537, -97.3289761 37.6625373, -97.330258 37.662524)",,,,,,,
122472615,122370555,0,288569969,South Mead Street,residential,False,True,204.98000000000002,1.4627514121132708,0.00027949252640761314,"LINESTRING (-97.328854 37.651608, -97.32884 37.653238, -97.3288583 37.6534509)",,,,,,,
122472615,122472619,0,288569970,South Mead Street,residential,False,False,200.596,1.424729128898008,0.00019945074779503786,"LINESTRING (-97.328854 37.651608, -97.328853 37.651028, -97.32885 37.649804)",,,,,,,
122472615,122290946,0,288569971,East Blake Street,residential,False,False,109.437,1.5519740131581592,0.00013444404011967045,"LINESTRING (-97.328854 37.651608, -97.328607 37.65161, -97.3282893 37.6516129, -97.327611 37.651619)",,,,,,,
122472619,122290948,0,1192084810,East Pawnee Street,tertiary,False,False,108.468,1.4328042239668595,0.0002730281722365431,"LINESTRING (-97.32885 37.649804, -97.327618 37.649811)",,,,,,,
122472619,122472615,0,288569970,South Mead Street,residential,False,True,200.596,1.4247291288980064,0.0001465011501466101,"LINESTRING (-97.32885 37.649804, -97.328853 37.651028, -97.328854 37.651608)",,,,,,,
122472619,122296281,0,500927868,East Pawnee Street,tertiary,False,True,128.286,1.4145507051522774,0.0004078353783208804,"LINESTRING (-97.32885 37.649804, -97.329193 37.6498, -97.3296632 37.6497949, -97.330028 37.649791, -97.330307 37.649788)",,,,,,,
122472690,5516048890,0,13267362,South Mead Street,residential,False,True,396.231,1.4288287066750356,0.009969559428841625,"LINESTRING (-97.3289052 37.6825108, -97.3289045 37.6825938, -97.3289022 37.6828587, -97.3289007 37.6830328, -97.3288992 37.6831973, -97.3288974 37.6834053, -97.3288971 37.6834418, -97.3288712 37.6835293, -97.3288676 37.6835416, -97.3288314 37.6836827, -97.3288165 37.6838808, -97.3288162 37.6840527, -97.3288158 37.6842247, -97.3288155 37.6844009, -97.3288151 37.6845862, -97.3288148 37.6847395, -97.3288145 37.6849167, -97.3288141 37.6850855, -97.3288139 37.6851698, -97.3288136 37.6853596, -97.3288133 37.6854807, -97.3288127 37.6858161, -97.3288125 37.6859117, -97.3288163 37.6860682)",,,,,,,
122472690,122501033,0,"[264867738, 879764251, 500932727]",East Waterman Street,unclassified,False,True,135.03500000000003,1.5398379504912065,0.030687378747963547,"LINESTRING (-97.3289052 37.6825108, -97.329338 37.682495, -97.3295761 37.6824821, -97.3297864 37.6824712, -97.3301163 37.6824527, -97.3302951 37.6824442, -97.3304368 37.6824374)",,,,,,yes,
122472690,122479823,0,880881943,East Waterman Street,unclassified,False,False,67.828,1.4230811854459267,0.008966858200396432,"LINESTRING (-97.3289052 37.6825108, -97.3282844 37.6825295, -97.328135 37.682534)",,,,,,,
122473007,122360596,0,13272711,South Wichita Street,residential,False,False,208.491,1.7721604742734227,0.0005308033739570781,"LINESTRING (-97.340662 37.658852, -97.340666 37.656977)",,,,,,,
122473007,122415929,0,13272711,South Wichita Street,residential,False,True,198.706,1.7722895243117105,2.9271176752148672e-05,"LINESTRING (-97.340662 37.658852, -97.340668 37.660639)",,,,,,,
122473007,122265346,0,13267399,West Skinner Street,residential,False,False,109.95400000000001,1.7722913731143395,0.0023152556579441467,"LINESTRING (-97.340662 37.658852, -97.340786 37.65884, -97.3413003 37.6588336, -97.34191 37.658826)",,,,,,,
122473007,122455193,0,13267399,West Skinner Street,residential,False,True,109.80600000000001,1.7722958809800347,0.0024077903457412615,"LINESTRING (-97.340662 37.658852, -97.340612 37.658856, -97.339415 37.65887)",,,,,,,
122473015,122360598,0,13271374,South Palisade Street,residential,False,False,206.712,1.770092161232151,0.00013858413211687262,"LINESTRING (-97.343246 37.658814, -97.343246 37.656955)",,,,,,,
122473015,122186711,0,13267399,West Skinner Street,residential,False,False,109.51400000000001,1.7706208223675575,0.00014737274846181057,"LINESTRING (-97.343246 37.658814, -97.3438771 37.6588089, -97.34449 37.658804)",,,,,,,
122473015,122265346,0,13267399,West Skinner Street,residential,False,True,117.61500000000001,1.7722122746244078,0.0003076742052657612,"LINESTRING (-97.343246 37.658814, -97.3425396 37.6588203, -97.34191 37.658826)",,,,,,,
122473015,122415932,0,13271374,South Palisade Street,residential,False,True,199.48700000000002,1.7724861371168599,0.00022436393297118424,"LINESTRING (-97.343246 37.658814, -97.343245 37.659448, -97.343235 37.660608)",,,,,,,
122473018,122360600,0,13277514,South Exchange Street,residential,False,False,206.379,1.721450472906643,0.0006007491387519148,"LINESTRING (-97.345725 37.658796, -97.345732 37.65694)",,,,,,,
122473018,122452741,0,13267399,West Skinner Street,residential,False,False,110.397,1.8839979775250995,6.275507869443288e-05,"LINESTRING (-97.345725 37.658796, -97.3463604 37.6587894, -97.346979 37.658783)",,,,,,,
122473018,122186711,0,13267399,West Skinner Street,residential,False,True,108.72,1.7545736774028484,0.00013015868173660153,"LINESTRING (-97.345725 37.658796, -97.3451334 37.6587998, -97.34449 37.658804)",,,,,,,
122473018,122415937,0,13277514,South Exchange Street,residential,False,True,196.186,1.823705056688881,0.0008586696068583166,"LINESTRING (-97.345725 37.658796, -97.345734 37.660482, -97.345725 37.66056)",,,,,,,
122473307,122473308,0,13267457,South Kansas Avenue,residential,False,False,84.264,1.2201100951511268,0.0005197631286312056,"LINESTRING (-97.315945 37.669016, -97.315817 37.668265)",,,,,,,
122473307,122258946,0,13268666,South Kansas Street,residential,False,False,58.365,1.2653363139476923,0.00062972978273233,"LINESTRING (-97.315945 37.669016, -97.31573 37.668768, -97.315476 37.668669)",,,,,,,
122473307,122258655,0,13268666,South Kansas Street,residential,False,True,100.97,1.5240402860294047,0.001319527216020558,"LINESTRING (-97.315945 37.669016, -97.315974 37.66905, -97.31608 37.669503, -97.31606 37.669909)",,,,,,,
122473308,122473307,0,13267457,South Kansas Avenue,residential,False,True,84.264,1.2201100951511248,0.0005273896138892097,"LINESTRING (-97.315817 37.668265, -97.315945 37.669016)",,,,,,,
122473308,122184925,0,13268669,South Kansas Avenue,residential,False,False,76.605,1.6565940627226536,0.0007146379852714411,"LINESTRING (-97.315817 37.668265, -97.315935 37.667719, -97.315935 37.667584)",,,,,,,
122473308,122258946,0,13268669,South Kansas Avenue,residential,False,True,54.339,1.2742162253258853,0.0003506004222893837,"LINESTRING (-97.315817 37.668265, -97.315696 37.668455, -97.315476 37.668669)",,,,,,,
122473598,122473600,0,13267495,Larimer Street,residential,False,False,159.454,1.5194272498108248,0.00022893982412598664,"LINESTRING (-97.347072 37.70291, -97.3470706 37.703395, -97.347068 37.704344)",,,,,,,
122473598,122537612,0,13278162,West 10th Street North,residential,False,False,113.31300000000002,1.6632390696185384,0.0002876274440161507,"LINESTRING (-97.347072 37.70291, -97.3470891 37.70291, -97.3474469 37.70291, -97.3477104 37.70291, -97.3478331 37.70291, -97.3478596 37.70291, -97.3482198 37.7029099, -97.34836 37.70291)",,,,,,,
122473598,122216401,0,13278162,West 10th Street North,residential,False,True,112.434,1.4743107260750845,0.0006840594110464918,"LINESTRING (-97.347072 37.70291, -97.3466578 37.70291, -97.345794 37.70291)",,,,,,,
122473600,122460730,0,13267495,Larimer Street,residential,False,False,168.227,1.6245511720286725,0.00016792794206195466,"LINESTRING (-97.347068 37.704344, -97.3470676 37.7058569)",,,,,,,
122473600,122473598,0,13267495,Larimer Street,residential,False,True,159.454,1.5194272498108232,0.00022923035689772012,"LINESTRING (-97.347068 37.704344, -97.3470706 37.703395, -97.347072 37.70291)",,,,,,,
122473600,122216403,0,41287249,West 11th Street North,residential,False,False,112.524,1.69519659988729,0.0011071477598833801,"LINESTRING (-97.347068 37.704344, -97.3464444 37.7043479, -97.345789 37.704352)",,,,,,,
122473600,122498545,0,41287249,West 11th Street North,residential,False,True,112.608,1.8482378379688862,0.004577924884204532,"LINESTRING (-97.347068 37.704344, -97.3477051 37.704344, -97.3482123 37.704344, -97.348348 37.704344)",,,,,,,
122474338,4018766501,0,461691915,South Commerce,unclassified,False,False,76.247,1.3911864616864265,0.00011999003472592954,"LINESTRING (-97.3309695 37.6849811, -97.330966 37.6842954)",,,,,,,
122474338,122500977,0,501059285,East William Street,unclassified,False,False,47.452,1.2964251796821809,0.00026946914578280785,"LINESTRING (-97.3309695 37.6849811, -97.3304304 37.6849907)",2,,,,,,
122474338,122238020,0,501059285,East William Street,unclassified,False,True,62.172,1.6351064479842121,0.00041880299045381946,"LINESTRING (-97.3309695 37.6849811, -97.331676 37.6849769)",2,,,,,,
122474342,122474346,0,461691914,South Commerce,unclassified,False,False,374.218,1.244441494316683,0.00026946914578280785,"LINESTRING (-97.3309701 37.6824323, -97.3309684 37.6822759, -97.3309666 37.682102, -97.3309649 37.6819386, -97.330962 37.6816626, -97.3309565 37.6811442, -97.3309555 37.6810459, -97.3309512 37.6806406, -97.3309417 37.6797302, -97.3309347 37.679067)",,,,,,,
122474342,122501033,0,500932727,East Waterman Street,unclassified,False,False,46.934999999999995,1.4904985352687474,0.018458781752508206,"LINESTRING (-97.3309701 37.6824323, -97.3304816 37.682437, -97.3304368 37.6824374)",,,,,,,
122474342,122238028,0,500932727,East Waterman Street,unclassified,False,True,55.058,1.5348044521500233,0.025837369923030606,"LINESTRING (-97.3309701 37.6824323, -97.3310051 37.6824319, -97.3315957 37.6824256)",,,,,,,
122474346,122474342,0,461691914,South Commerce,unclassified,False,True,374.21799999999996,1.244441494316683,0.00026946914578280785,"LINESTRING (-97.3309347 37.679067, -97.3309417 37.6797302, -97.3309512 37.6806406, -97.3309555 37.6810459, -97.3309565 37.6811442, -97.330962 37.6816626, -97.3309649 37.6819386, -97.3309666 37.682102, -97.3309684 37.6822759, -97.3309701 37.6824323)",,,,,,,
122474682,122474685,0,13267642,East Zimmerly Street,residential,False,False,39.961,1.483892095365659,0.00026946914578280785,"LINESTRING (-97.325499 37.668044, -97.325045 37.668042)",,,,,,,
122474685,122474682,0,13267642,East Zimmerly Street,residential,False,True,39.961,1.483892095365659,0.00026946914578280785,"LINESTRING (-97.325045 37.668042, -97.325499 37.668044)",,,,,,,
122474685,122478934,0,13268299,South Ida Street,residential,False,False,92.635,1.4838920953656591,0.00026946914578280785,"LINESTRING (-97.325045 37.668042, -97.32503 37.667209)",,,,,,,
122474685,122258630,0,13268299,South Ida Street,residential,False,True,201.374,1.7608331313655732,0.0014322539314531506,"LINESTRING (-97.325045 37.668042, -97.325046 37.669853)",,,,,,,
122474685,122474688,0,13267642,East Zimmerly Street,residential,False,False,115.574,1.7581140584135462,0.0008029599478784207,"LINESTRING (-97.325045 37.668042, -97.324399 37.6680474, -97.323732 37.668053)",,,,,,,
122474688,122130857,0,13267642,East Zimmerly Street,residential,False,False,114.167,1.7306842793893003,0.0002148489846969126,"LINESTRING (-97.323732 37.668053, -97.322435 37.668065)",,,,,,,
122474688,122355456,0,13269585,South Laura Street,residential,False,False,202.376,1.757889421190058,0.0010305197413386733,"LINESTRING (-97.323732 37.668053, -97.323727 37.666233)",,,,,,,
122474688,122258634,0,13269585,South Laura Street,residential,False,True,201.263,1.714216185280173,0.00021615638216971326,"LINESTRING (-97.323732 37.668053, -97.323731 37.669863)",,,,,,,
122474688,122474685,0,13267642,East Zimmerly Street,residential,False,True,115.574,1.758114058413547,0.0010369840955097435,"LINESTRING (-97.323732 37.668053, -97.324399 37.6680474, -97.325045 37.668042)",,,,,,,
122474693,122296452,0,13267642,East Zimmerly Street,residential,False,True,114.513,1.8065925110185395,0.0004780716758874505,"LINESTRING (-97.318521 37.668089, -97.319822 37.668084)",,,,,,,
122474693,122355461,0,13274266,South Greenwood Street,residential,False,False,202.934,1.8351831211634093,0.002827682834089082,"LINESTRING (-97.318521 37.668089, -97.318509 37.666264)",,,,,,,
122474693,122258647,0,13274266,South Greenwood Street,residential,False,True,201.375,1.7772018411247552,0.003871276550155762,"LINESTRING (-97.318521 37.668089, -97.318514 37.6699)",,,,,,,
122474693,122343813,0,13267642,East Zimmerly Street,residential,False,False,116.976,1.6336818522063674,5.955921820536454e-06,"LINESTRING (-97.318521 37.668089, -97.3178735 37.6680895, -97.317192 37.66809)",,,,,,,
122474760,122441244,0,13277492,South Vassar Street,residential,False,True,100.523,1.5059906361928332,0.0008037589130006879,"LINESTRING (-97.295394 37.668233, -97.295403 37.669137)",,,,,,,
122474760,122474762,0,13267653,East Zimmerly Street,residential,False,False,100.077,1.7211465441239249,0.0022373928751195722,"LINESTRING (-97.295394 37.668233, -97.2945515 37.668236, -97.294257 37.668237)",,,,,,,
122474760,122420247,0,13267653,East Zimmerly Street,residential,False,True,302.96500000000003,1.6952574084993257,0.0017306310880234402,"LINESTRING (-97.295394 37.668233, -97.2968587 37.6682239, -97.297962 37.668217, -97.2981672 37.6682175, -97.298836 37.668219)",,,,,,,
122474762,122238302,0,13267653,East Zimmerly Street,residential,False,False,101.755,1.8234252247458715,0.001585655234928431,"LINESTRING (-97.294257 37.668237, -97.293703 37.668242, -97.293101 37.668247)",,,,,,,
122474762,122474760,0,13267653,East Zimmerly Street,residential,False,True,100.077,1.7211465441239253,0.0021787052552294083,"LINESTRING (-97.294257 37.668237, -97.2945515 37.668236, -97.295394 37.668233)",,,,,,,
122474762,122181951,0,678304990,South Clifton Avenue,residential,False,False,202.606,1.7651292069319788,0.0009469189362723629,"LINESTRING (-97.294257 37.668237, -97.2942549 37.6675011, -97.294254 37.667185, -97.2942495 37.66692, -97.2942447 37.6666357, -97.294241 37.666415)",,,,,,,
122474762,122258977,0,678304990,South Clifton Avenue,residential,False,True,202.165,1.704706778621586,0.0002846494831058825,"LINESTRING (-97.294257 37.668237, -97.29426 37.669002, -97.2942647 37.6700551)",,,,,,,
