u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,width,tunnel,access,junction,Groups
4349332356,437539824,0,449607081,secondary_link,,40,,True,False,25.53024532410656,324.02281397789665,9.83675627560179,0.0051180239049185,"LINESTRING (-58.4290888 -34.5772223, -58.4290756 -34.5772702, -58.4290569 -34.5773148, -58.4290279 -34.5773717, -58.4289866 -34.5774347)",,,,,,,C
4386499890,199475904,0,19217177,residential,,40,Lezica,True,False,166.94766329790113,641.0638208599829,10.073270286149766,0.0005138884756248,"LINESTRING (-58.4229267 -34.6110728, -58.4211302 -34.610812)",,,,,,,C
4406273904,1122463447,0,624430260,motorway_link,1,,,True,False,20.24014547178388,673.4476354583749,10.695502160020482,0.0013435681952549,"LINESTRING (-58.3813045 -34.6225963, -58.3814319 -34.6227451)",,,,,,,C
4406273904,248697426,0,"[98117682, 136104196]",motorway_link,1,40,,True,False,320.06676406919377,10977.241162321054,37.50938760090685,0.0004417972545179,"LINESTRING (-58.3813045 -34.6225963, -58.3813364 -34.6226557, -58.3813586 -34.622717, -58.381369 -34.6227803, -58.381372 -34.6228694, -58.3813645 -34.6229402, -58.3813393 -34.6230415, -58.3812963 -34.6231257, -58.3812318 -34.6232456, -58.3812051 -34.6232871, -58.3811747 -34.6233292, -58.3811384 -34.6233695, -58.3811154 -34.6233939, -58.3810746 -34.6234287, -58.3810175 -34.6234635, -58.3809678 -34.623491, -58.3809026 -34.6235218, -58.3808425 -34.6235437, -58.3807839 -34.6235608, -58.3807231 -34.623573, -58.3806645 -34.6235822, -58.3805822 -34.6235852, -58.3805214 -34.6235862, -58.380471 -34.6235837, -58.3804168 -34.6235794, -58.3803597 -34.6235721, -58.3802834 -34.623555, -58.3802248 -34.6235367, -58.3800393 -34.6234666, -58.3796127 -34.623283, -58.3795218 -34.623247, -58.3794299 -34.6232135, -58.3793092 -34.6231748, -58.3792144 -34.6231488, -58.3790804 -34.6231159, -58.3788496 -34.623065)",,yes,,,,,C
4437301603,444410785,0,446468154,secondary,,60,Avenida Federico Lacroze,True,False,2.066307485217897,544.1923854383334,10.39604542572146,0.0026270765441234,"LINESTRING (-58.4552321 -34.587113, -58.455242 -34.5871297)",,,,,,,C
4437301604,4437301603,0,446468153,secondary,1,60,Avenida Corrientes,True,False,31.2026121587662,515.0560807647851,10.807291144607218,0.0019428406205084,"LINESTRING (-58.4549043 -34.5870857, -58.4549811 -34.5870695, -58.4550585 -34.5870668, -58.4551204 -34.5870745, -58.4551782 -34.58709, -58.4552321 -34.587113)",,,,,,,C
4437301604,81623653,0,"[488985401, 488985402, 446468151]",secondary,"['1', '2']",60,"['Avenida Federico Lacroze', 'Avenida Corrientes']",True,False,41.2208645480622,563.8624335463421,12.01417632319004,0.001211320100546,"LINESTRING (-58.4549043 -34.5870857, -58.4549475 -34.5870452, -58.4549788 -34.5870068, -58.4549935 -34.586977, -58.4550029 -34.5869357, -58.4550031 -34.5868895, -58.4549988 -34.5868462, -58.4549676 -34.5867426)",,,,,,,C
4439404223,206134680,0,446703667,residential,,40,Bacacay,False,True,47.93222533394408,47.93222533394408,1.3179506486312151,0.0001798237727027,"LINESTRING (-58.444205 -34.6190112, -58.4440703 -34.6189517, -58.443797 -34.618831, -58.4437435 -34.6188073)",,,,,,,C
4446312737,256247952,0,474076960,secondary,,60,Avenida Corrientes,True,False,23.05587268897195,137.01287560812835,5.100156338729,0.0026178589586521,"LINESTRING (-58.4511804 -34.5887974, -58.4509418 -34.5888638)",,,,,,,C
4446312737,4661162014,0,"[471967392, 1293524864]",secondary,1,60,Avenida Jorge Newbery,True,False,37.530929187264384,173.53186428761393,6.826840234067703,0.0007191657211903,"LINESTRING (-58.4511804 -34.5887974, -58.4511449 -34.5888484, -58.4511251 -34.5889048, -58.4511221 -34.5889635, -58.4511343 -34.5890065, -58.4511595 -34.5890623, -58.4511913 -34.5891136)",,,,,,,C
4455748745,599965250,0,449120307,residential,,30,Balbastro,True,False,13.336222489703122,242.211147927541,3.413085993054903,0.0020470155075364,"LINESTRING (-58.4461694 -34.6412681, -58.4462691 -34.6413556)",,,,,,,C
4455748745,4455748748,0,509521741,secondary,1,60,Avenida Carabobo,True,False,120.03410928931002,612.3578165998333,10.604050910154475,0.002325224876743,"LINESTRING (-58.4461694 -34.6412681, -58.446992 -34.6406457, -58.4471352 -34.6405374)",,,,,,,C
4455748746,206163482,0,1362296887,residential,,40,Asamblea,True,False,121.6853311497212,587.2755325986064,9.195016696082014,0.004776908557671,"LINESTRING (-58.4493885 -34.6388236, -58.4485014 -34.6380082)",,,,,,,C
4455748746,4455748749,0,"[1362296885, 1362296886]",secondary,1,60,Avenida Carabobo,True,False,112.71023048028556,387.4099566550877,6.978272427899201,0.002222440713137,"LINESTRING (-58.4493885 -34.6388236, -58.449508 -34.6387405, -58.4496139 -34.6386699, -58.4498566 -34.6385011, -58.4503336 -34.6381734)",,,,,,,C
4455748747,206163460,0,19788538,residential,,40,Santander,True,False,12.752821072552887,256.1198589095007,5.320751715984851,0.0039431213525852,"LINESTRING (-58.448106 -34.6397988, -58.4482042 -34.6398802)",,,,,,,C
4455748747,4455748746,0,448566280,secondary,1,60,Avenida Carabobo,True,False,159.77831792130752,616.3670525553832,9.42666544147565,0.0022189477333795,"LINESTRING (-58.448106 -34.6397988, -58.4492929 -34.6388899, -58.4493885 -34.6388236)",,,,,,,C
4455748748,4455748747,0,509521741,secondary,1,60,Avenida Carabobo,True,False,120.96646353305113,147.90621644900247,5.310375553589992,0.0022222143163009,"LINESTRING (-58.4471352 -34.6405374, -58.448106 -34.6397988)",,,,,,,C
4455748748,206163480,0,509537332,residential,,40,Avelino DÃÂÃÂ­az,True,False,117.96375917319044,388.899386060551,8.87524238711866,0.0026617152600523,"LINESTRING (-58.4471352 -34.6405374, -58.4462754 -34.6397468)",,,,,,,C
4455748749,239701224,0,46930597,residential,,40,ZuvirÃÂÃÂ­a,True,False,110.73512769993434,366.8473178024869,7.109680131207551,0.0026638175163878,"LINESTRING (-58.4503336 -34.6381734, -58.4494627 -34.6374818)",,,,,,,C
4455748749,82629675,0,449120303,secondary,1,60,Avenida Carabobo,True,False,129.8640480899073,142.76199630218036,3.19521023662535,0.0020806839513104,"LINESTRING (-58.4503336 -34.6381734, -58.4513326 -34.6375174, -58.4514532 -34.6374568)",,,,,,,C
4465034972,205501544,0,"[96867664, 96867649, 96867652, 96867653]",motorway_link,"['1', '2']",40,,True,False,610.1352727988731,1949.7169634920656,17.74929570084852,0.0003688651308767,"LINESTRING (-58.381548 -34.6232968, -58.3814021 -34.6233624, -58.3813593 -34.6233808, -58.3813045 -34.6234063, -58.3812709 -34.623423, -58.3812295 -34.6234435, -58.381181 -34.6234718, -58.3809642 -34.6236268, -58.3809256 -34.6236494, -58.3808758 -34.6236719, -58.3808175 -34.6236927, -58.3807495 -34.6237088, -58.3806835 -34.623721, -58.3806239 -34.6237302, -58.3805586 -34.6237366, -58.3804877 -34.6237371, -58.3804183 -34.623736, -58.3803474 -34.6237302, -58.3802962 -34.6237233, -58.3802442 -34.6237117, -58.380193 -34.6236967, -58.3801326 -34.623673, -58.380069 -34.6236429, -58.3800208 -34.6236154, -58.3799815 -34.623591, -58.3799422 -34.6235624, -58.3799052 -34.6235306, -58.3798733 -34.6234934, -58.3798488 -34.6234617, -58.3798258 -34.623426, -58.3798028 -34.6233833, -58.3797791 -34.6233393, -58.379762 -34.6233009, -58.3797442 -34.6232551, -58.3797316 -34.623202, -58.3797205 -34.6231379, -58.379719 -34.6229951, -58.3797383 -34.6226815, -58.3797635 -34.6224371, -58.3797669 -34.6224165, -58.3797743 -34.6223863, -58.3797817 -34.6223646, -58.3797902 -34.6223469, -58.3798025 -34.6223259, -58.3798214 -34.6222993, -58.3798414 -34.6222754, -58.3800868 -34.6220046, -58.3801269 -34.6219581, -58.3801595 -34.6219153, -58.3801862 -34.6218775, -58.3802107 -34.6218311, -58.3802329 -34.6217854, -58.3802537 -34.6217347, -58.38027 -34.6216865, -58.3802871 -34.6216236, -58.3803321 -34.6214287, -58.3803558 -34.6212348, -58.3803768 -34.6206791, -58.3805752 -34.6197559)",,yes,,,,,C
4465034972,248697487,0,623832948,motorway_link,2,40,,True,False,11.162772958077062,2610.114417969682,26.31702846045477,0.0096174346262964,"LINESTRING (-58.381548 -34.6232968, -58.3814908 -34.6233354, -58.3814554 -34.6233621)",,yes,,,,,C
4465136605,248697385,0,61793787,motorway_link,1,,,True,False,77.32208563515113,2214.6836901140805,21.28210362700637,0.0009588552858486,"LINESTRING (-58.3814433 -34.6198322, -58.3813515 -34.6200043, -58.3812726 -34.6202753, -58.3812218 -34.6205002)",,,,,,,C
4465136605,237640566,0,629141065,tertiary,3,40,Lima,True,False,124.78629858883042,554.111922615451,12.090946091257704,0.0050912767358492,"LINESTRING (-58.3814433 -34.6198322, -58.3814657 -34.6199994, -58.3814685 -34.6204072, -58.3814713 -34.6208102, -58.3814723 -34.6209534)",,,,,,,C
4465141256,195580209,0,275088535,trunk,5,60,Avenida 9 de Julio,True,False,116.84534207945426,498.9095354172128,10.886560448753407,0.0044403211471463,"LINESTRING (-58.3810908 -34.6186968, -58.381096 -34.619628, -58.3810963 -34.6196551, -58.3810972 -34.6197476)",,,,,,,C
4465141256,3853816361,0,455229591,trunk_link,,40,,True,False,53.52958051285557,542.0739884036273,10.68072367272879,0.0011076303495955,"LINESTRING (-58.3810908 -34.6186968, -58.3811215 -34.618745, -58.3811658 -34.6187934, -58.381243 -34.6188461, -58.3813709 -34.6189413, -58.3814138 -34.6189923, -58.3814501 -34.6190664)",,,,,,,C
4465200009,226796715,0,136778245,secondary_link,1,,,True,False,51.45299880101172,129.81218818178178,4.259206202905993,0.0079727586389798,"LINESTRING (-58.3786871 -34.6302611, -58.3786533 -34.6302793, -58.3786207 -34.6302873, -58.3785778 -34.6302999, -58.3785419 -34.6303106, -58.3784961 -34.6303175, -58.3784395 -34.630325, -58.3783768 -34.6303288, -58.3782958 -34.6303288, -58.3782347 -34.630325, -58.3781804 -34.6303162, -58.3781431 -34.6303047)",,,,,,,C
4465200009,1553097194,0,"[141895249, 25965549]",secondary,"['3', '2']",,"['General Hornos', 'Doctor Enrique Finochietto']",True,False,118.57278823975632,1592.4352538109547,21.664760238093265,0.0038073479357136,"LINESTRING (-58.3786871 -34.6302611, -58.3786818 -34.6303099, -58.3786803 -34.630387, -58.3786833 -34.63047, -58.3786956 -34.6305442, -58.3787124 -34.6306184, -58.3787552 -34.6307219, -58.3789901 -34.6311559, -58.3790544 -34.6312663)",,,,,,,C
4465201047,206114731,0,147999135,secondary,3,,Defensa,True,False,9.56624373856916,303.89539894103126,4.919250205133158,0.0028970062576085,"LINESTRING (-58.3709468 -34.6266735, -58.3709584 -34.626588)",,,,,,,C
4465216015,1611090592,0,147999192,secondary_link,1,,,True,False,49.13427314625081,1045.8190349103345,23.605077305641725,4.783441723513834e-05,"LINESTRING (-58.370285 -34.6290439, -58.3703609 -34.6290509, -58.3704366 -34.6290432, -58.3705081 -34.6290213, -58.3705688 -34.6289883, -58.3706191 -34.6289452, -58.370662 -34.6288956, -58.370707 -34.6288327)",,,,,,,C
4465216015,206114834,0,1025251711,residential,1,,Uspallata,True,False,39.05817203703391,480.7916393699618,9.781655308633,0.0004641458564851,"LINESTRING (-58.370285 -34.6290439, -58.3705316 -34.6291206, -58.3705675 -34.6291324, -58.3706863 -34.6291633)",,,,,,,C
4466582349,195504922,0,48055255,residential,,30,JuliÃÂÃÂ¡n ÃÂÃÂlvarez,True,False,111.0352800325984,324.9569154682303,5.8811310126269,0.0016184139543247,"LINESTRING (-58.4224611 -34.5915031, -58.4226095 -34.5916767, -58.4233346 -34.5921885)",,,,,,,C
4466582349,92601016,0,389995128,residential,,40,GascÃÂÃÂ³n,True,False,139.190091792383,496.45339476239405,10.709849708104004,0.0129658438327561,"LINESTRING (-58.4224611 -34.5915031, -58.4224736 -34.5913841, -58.4224972 -34.5912914, -58.4224923 -34.5911859, -58.4224693 -34.5910224, -58.4223648 -34.5902598)",,,,,,,C
4466582349,196234917,0,"[121035114, 1039486492]",residential,,40,Costa Rica,True,False,176.26876896588226,448.33998872372354,6.313630531946192,0.0035974133838047,"LINESTRING (-58.4224611 -34.5915031, -58.4223742 -34.5915606, -58.4223507 -34.5915714, -58.4223061 -34.5915789, -58.4205644 -34.5915744)",,,,,,,C
4466584607,177162925,0,117293706,residential,,40,Guatemala,True,False,90.88693474675968,419.8513101930084,8.308606890152447,0.0057301039226162,"LINESTRING (-58.4181135 -34.5896149, -58.4190414 -34.5893241)",,,,,,,C
4466584607,217886683,0,19251165,residential,,40,Medrano,True,False,43.600393019981325,693.0723013376303,13.17591319552978,0.006696753728109,"LINESTRING (-58.4181135 -34.5896149, -58.4181697 -34.589687, -58.4183754 -34.5899424)",,,,,,,C
4466595797,246724132,0,"[325838312, 275088545]",secondary,"['5', '2']",60,Avenida Corrientes,True,False,37.27374075275904,357.40509513343613,11.744753431001213,0.0116141900362105,"LINESTRING (-58.3819301 -34.6037997, -58.3818895 -34.6038108, -58.3818398 -34.6038212, -58.381773 -34.6038298, -58.3817051 -34.6038317, -58.381528 -34.6038203)",,,,,,,C
4466622249,180581040,0,48052799,primary,10,70,Avenida Del Libertador,False,True,36.59235063949855,36.59235063949855,1.5628053233936765,0.0006495325228757,"LINESTRING (-58.4055195 -34.5798259, -58.405802 -34.5795931)",,,,,,,C
4466622249,1610489580,0,1366100429,primary,10,70,Avenida Del Libertador,False,False,111.07067451620932,111.07067451620932,1.631886615985352,0.0038949311688933,"LINESTRING (-58.4055195 -34.5798259, -58.4046188 -34.5804951)",,,,,,,C
4466707487,1969386160,0,"[1179866312, 22697921, 1179866311]",other,,,Balcarce,False,True,124.26831634351224,124.26831634351224,1.5159392894964734,0.0013519772205971,"LINESTRING (-58.3710941 -34.6077603, -58.3710683 -34.6078039, -58.3710485 -34.6078429, -58.3710276 -34.6079073, -58.3710138 -34.607969, -58.3709843 -34.6083419, -58.3709663 -34.6086721, -58.370962 -34.6087514, -58.3709559 -34.6088651)",,,,,no,,C
4466707487,1969386175,0,28733973,primary,6,60,Avenida Rivadavia,True,False,101.4435740992588,540.2552399619066,11.926618216894202,0.0054070679798545,"LINESTRING (-58.3710941 -34.6077603, -58.3711472 -34.6077863, -58.3711809 -34.6078023, -58.3712322 -34.6078192, -58.3712871 -34.6078309, -58.3713901 -34.6078407, -58.3714639 -34.6078426, -58.3716597 -34.6078509, -58.3717432 -34.6078537, -58.3717996 -34.6078561, -58.3718561 -34.6078584, -58.3719175 -34.6078616, -58.3721214 -34.607873, -58.372181 -34.6078756)",,,,,,,C
4466849127,195994075,0,92405005,residential,,40,Galicia,True,False,11.514517168393937,326.1846256132023,5.345792131255697,0.009912170964541,"LINESTRING (-58.4447497 -34.6014562, -58.444683 -34.6013684)",,,,,,,C
4466849127,1422573861,0,721802455,tertiary,2,40,Avenida Acoyte,True,False,26.946102632509778,352.70135854144445,7.0015107055979415,0.0083580860540842,"LINESTRING (-58.4447497 -34.6014562, -58.4447967 -34.6014148, -58.4449522 -34.6012803)",,,,,,,C
4466872802,196223126,0,348072963,residential,,40,Sarmiento,True,False,14.773092393350698,1324.8015292795178,22.58613248994647,0.0079922934516979,"LINESTRING (-58.4321668 -34.6039359, -58.432328 -34.6039427)",,,,,,,C
4466872802,196223146,0,18956649,residential,,40,AnÃÂÃÂ­bal Troilo,True,False,207.87266199583303,515.1262289175853,8.002701463937617,0.0001369054010522,"LINESTRING (-58.4321668 -34.6039359, -58.4321521 -34.6038457, -58.4318755 -34.6020819)",,,,,,,C
4467070287,314671747,0,19214822,residential,,40,Juan Bautista Ambrosetti,True,False,68.39454208267846,326.63864303326886,4.983510605554288,0.0064555117280029,"LINESTRING (-58.4386783 -34.6064633, -58.4387306 -34.6065881, -58.438715 -34.607071)",,,,,,,C
4467070287,199458056,0,28628591,secondary,2,60,Avenida Leopoldo Marechal,True,False,159.03631917005808,481.254346652359,8.748828998686436,0.0086103244719455,"LINESTRING (-58.4386783 -34.6064633, -58.4383597 -34.6069403, -58.4379113 -34.6076118, -58.4378413 -34.6077167)",,,,,,,C
4467070287,4467073413,0,1248303254,residential,,40,Antonio Machado,True,False,24.25437486950279,331.45835424242205,9.982867436935848,0.0007509259630597,"LINESTRING (-58.4386783 -34.6064633, -58.4385671 -34.6064363, -58.4384297 -34.6063887)",,,,,,,C
4467073413,1422573901,0,19217159,secondary,2,60,Avenida Patricias Argentinas,True,False,22.41948641354813,333.2932426983767,10.092115386996616,0.0026187645459967,"LINESTRING (-58.4384297 -34.6063887, -58.4384334 -34.6061871)",,,,,,,C
4467088894,199457794,0,"[1243278464, 126149609]",secondary,2,60,Avenida Patricias Argentinas,True,False,87.36696138696237,114.53415588267028,4.638256946421308,0.0148356229600027,"LINESTRING (-58.4356237 -34.6042866, -58.4357531 -34.6042757, -58.435872 -34.6042763, -58.4359809 -34.6042798, -58.4363123 -34.6042984, -58.4365767 -34.6042942)",,,,,,,C
4467088894,12286302346,0,1327975887,secondary_link,,,,False,True,20.599974346647045,20.59997434664704,1.3271507646297307,0.0001985500252917,"LINESTRING (-58.4356237 -34.6042866, -58.4355934 -34.6043087, -58.4355765 -34.6043462, -58.4355854 -34.6043855, -58.4356175 -34.6044156, -58.4356524 -34.6044295)",,,,,,,C
4467090755,256244956,0,197475378,tertiary,2,40,Avenida MaipÃÂÃÂº,True,False,97.77529350037288,298.2613573213817,8.543785362174322,0.0448987294609556,"LINESTRING (-58.3772478 -34.5943887, -58.3773878 -34.594436, -58.3774143 -34.594445, -58.3775046 -34.5944859, -58.3775748 -34.5945292, -58.3776371 -34.5945899, -58.3776682 -34.5946245, -58.3777631 -34.5947577, -58.3778234 -34.5948787, -58.3778373 -34.5949377, -58.3778453 -34.594972, -58.3778509 -34.5950432)",,,,,,,C
4467090755,1282173443,0,603920466,tertiary,2,,Arenales,True,False,51.24193003856789,454.528966072083,6.1431619669528175,0.0040928020036766,"LINESTRING (-58.3772478 -34.5943887, -58.377154 -34.5944902, -58.3771031 -34.5945167, -58.3770105 -34.5945553, -58.3769432 -34.5945716, -58.3768563 -34.5945747, -58.3767775 -34.5945514)",,,,,,,C
4468382224,4468382225,0,664040902,residential,,40,Rojas,True,False,23.909461535836748,678.0461635391958,19.609361786206087,0.010410146976826,"LINESTRING (-58.4465259 -34.6087403, -58.4464331 -34.6089413)",,,,,,,C
4468382224,286810084,0,670711733,residential,,40,General MartÃÂÃÂ­n de Gainza,True,False,26.098570903733663,687.1118728680701,20.892910703990413,0.0050716772383208,"LINESTRING (-58.4465259 -34.6087403, -58.4465233 -34.608975)",,,,,,,C
4468382225,286810084,0,665072053,residential,,40,AmpÃÂÃÂ¨re,False,False,9.065709328874254,9.065709328874254,1.2835489177843238,0.0001814408929608,"LINESTRING (-58.4464331 -34.6089413, -58.4465233 -34.608975)",,,,,,,C
4468382225,199457176,0,19214814,residential,,40,Rojas,True,False,79.70342909259958,387.7661008512292,8.478116581251285,0.0109346114189389,"LINESTRING (-58.4464331 -34.6089413, -58.4463677 -34.6091204, -58.4461773 -34.609554, -58.4461536 -34.6096199)",,,,,,,C
4468636334,81556497,0,449942912,secondary,4,60,Avenida Chiclana,False,False,15.271019184962976,15.271019184962976,2.1601994223447893,0.0139306824635598,"LINESTRING (-58.4055562 -34.629292, -58.4054492 -34.6291866)",,,,,,,C
4468636334,81556499,0,"[444219208, 321937991]",residential,,"['40', '30']",DeÃÂÃÂ¡n Funes,True,False,132.8229524427967,361.9512337167239,6.359579109802263,0.0034451776827054,"LINESTRING (-58.4055562 -34.629292, -58.4054884 -34.6294171, -58.4050511 -34.6301169, -58.4050031 -34.630227, -58.404962 -34.6303769)",,,,,,,C
