u,v,key,osmid,highway,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction,width,Groups
266112346,733859681,0,59174421,unclassified,,False,True,276.43198044504766,"LINESTRING (116.4061418 39.9106583, 116.406115 39.9118271, 116.406094 39.9127473, 116.4066111 39.9127542)",276.43198044504766,1.4915601333821131,0.00013171888123514759,,,,,,,,,unclassified
266112347,1742929874,0,189540592,unclassified,帅府园胡同,False,True,6.858025381034864,"LINESTRING (116.4076374 39.9107201, 116.407557 39.9107193)",6.858025381034864,1.262991687384096,0.0006219023130351527,,,,,,,,,unclassified
266112347,1742929895,0,24476427,tertiary,校尉胡同,True,False,86.70442553305364,"LINESTRING (116.4076374 39.9107201, 116.4076566 39.9114063, 116.4076418 39.911499)",94.91872179022181,2.6214788636893305,0.004817127181101279,,,,,,,,,B
266112409,733859730,0,24476434,tertiary,,False,False,122.7553650702114,"LINESTRING (116.4027223 39.913991, 116.4027683 39.9128876)",122.7553650702114,1.567635967673301,0.006907573190692822,,,,,,,,,B
266112409,266111655,0,30802567,secondary,东安门大街,False,False,154.88803594320234,"LINESTRING (116.4027223 39.913991, 116.4023951 39.9139834, 116.402277 39.9139793, 116.4009101 39.9139032)",154.8880359432023,1.5970230401234387,0.001914438625307798,,,,,,,,,B
266112409,733859104,0,"[239164201, 30802567]",secondary,"['东安门大街', '金鱼胡同']",False,True,330.0426744997147,"LINESTRING (116.4027223 39.913991, 116.4047396 39.9140409, 116.404961 39.9140711, 116.405298 39.914124, 116.4060911 39.9141285, 116.4063865 39.9141206, 116.4064833 39.9141253, 116.4065801 39.9141226)",330.0426744997147,1.5699008691501268,0.0036999532749126414,,,,,,,,,B
266112411,733859194,0,9779360,residential,大阮府胡同,False,True,76.48778503470336,"LINESTRING (116.4028219 39.9116905, 116.4019259 39.9116616)",76.48778503470336,1.3435729827654477,0.00037853053900111514,,,,,,,,,C
266112411,733859431,0,24476434,tertiary,,False,True,70.8507188469465,"LINESTRING (116.4028219 39.9116905, 116.4027975 39.9123274)",70.8507188469465,1.372936564705792,0.0012486061304461244,,,,,,,,,B
266112411,3015830933,0,9779360,residential,大阮府胡同,False,False,188.96106282489055,"LINESTRING (116.4028219 39.9116905, 116.4049073 39.911781, 116.4050337 39.9117884)",188.96106282489055,1.5789958024245259,0.0002676659528907923,,,,,,,,,C
266112411,733859020,0,590039505,living_street,王府井西街,False,False,121.7486149481672,"LINESTRING (116.4028219 39.9116905, 116.4025335 39.9107285, 116.4025324 39.9106207)",121.7486149481672,1.8522300223421921,0.007173304208984404,,,,,,,,,living_street
266112420,733859056,0,1354141148,unclassified,柏树胡同,False,True,169.5183058215792,"LINESTRING (116.404813 39.9161936, 116.4050379 39.9162005, 116.4060115 39.9162302, 116.406799 39.9162561)",169.5183058215792,1.2440497571159548,0.0002676659528907923,,,,,,,,,unclassified
266112527,266111539,0,25109457,primary,东四南大街,False,False,77.87209055744242,"LINESTRING (116.4115475 39.9148761, 116.4115372 39.9151059, 116.4115345 39.9151648, 116.4115159 39.915576)",77.87209055744242,1.602541885661692,0.010216598012320518,,,,,,,,,B
266112527,31194144,0,25109457,primary,东四南大街,False,True,79.58110968296671,"LINESTRING (116.4115475 39.9148761, 116.4115484 39.9148156, 116.4115736 39.9141607)",79.58110968296671,2.0702730341115223,0.009697390561532354,,,,,,,,,B
266112527,12543092604,0,30802673,residential,西堂子胡同,False,True,10.654839737464041,"LINESTRING (116.4115475 39.9148761, 116.4114528 39.9148745, 116.4114226 39.914874)",10.654839737464041,1.2810895352405778,0.00019657502243090852,,,,,,,,,C
266112544,266111539,0,25109457,primary,东四南大街,False,True,76.982768068777,"LINESTRING (116.4114844 39.9162679, 116.4115159 39.915576)",76.982768068777,1.977705074857175,0.02419005070961935,,,,,,,,,B
266112544,733859118,0,24476437,unclassified,柏树胡同,True,False,346.70123126080165,"LINESTRING (116.4114844 39.9162679, 116.4113531 39.9162615, 116.4113098 39.9162651, 116.4106883 39.9162649, 116.4074197 39.9162627)",579.734795182397,8.372419003997408,0.0015349764511292851,,,,,,,,,unclassified
266112544,9810487637,0,25109457,primary,东四南大街,False,False,74.15626451273747,"LINESTRING (116.4114844 39.9162679, 116.4114708 39.9165688, 116.4114542 39.9169344)",74.15626451273747,1.6310865216562642,0.017608191509793637,,,,,,,,,B
266112545,733859125,0,24476438,tertiary,甘雨胡同,False,True,84.30142449397442,"LINESTRING (116.4058676 39.9154972, 116.4068555 39.9155227)",84.30142449397442,1.489159349853839,0.001250254408067674,,,,,,,,,B
266112545,733859186,0,"[59174532, 24476438]",tertiary,甘雨胡同,False,"[False, True]",250.05004758441171,"LINESTRING (116.4058676 39.9154972, 116.4051169 39.9154853, 116.4048698 39.9154814, 116.4046667 39.915492, 116.4044929 39.9155011, 116.4039031 39.9155034, 116.4029368 39.9155077)",250.05004758441174,1.5194062355501157,0.0039521397510097495,,,,,,,,,"['tertiary', 'unclassified']"
266112545,733859008,0,"[30802673, 24476439]",residential,西堂子胡同,False,False,274.83125552620027,"LINESTRING (116.4058676 39.9154972, 116.4058842 39.9148327, 116.4059074 39.9147823, 116.4063782 39.9147901, 116.4081931 39.9148203)",274.83125552620027,1.4897857815267541,0.0007927498717210025,,,,,,,,,C
266112589,734045407,0,34104214,residential,爱民街,False,False,39.7315415284755,"LINESTRING (116.3757989 39.9294417, 116.375803 39.9290844)",39.7315415284755,1.5202393595037438,0.0010846383392241342,,,,,,,,,C
266112589,384008816,0,34104214,residential,爱民街,False,True,16.390157559669763,"LINESTRING (116.3757989 39.9294417, 116.3757988 39.9295891)",16.390157559669763,1.4627634219517376,0.0023491539319304344,,,,,,,,,C
266112589,734045626,0,59189097,residential,,False,True,189.00764422868912,"LINESTRING (116.3757989 39.9294417, 116.3759146 39.9294459, 116.3764188 39.9294315, 116.3763437 39.9306542)",189.00764422868914,1.2429764903572855,0.0002676659528907923,,,,,,,,,C
266112653,266112660,0,34104214,residential,爱民街,False,False,45.29015092204394,"LINESTRING (116.3758057 39.9264209, 116.3757649 39.9260148)",45.29015092204394,1.6873466496829168,0.0004506247688828118,,,,,,,,,C
266112653,734045407,0,34104214,residential,爱民街,False,True,296.1681949860255,"LINESTRING (116.3758057 39.9264209, 116.375803 39.9290844)",296.1681949860255,1.4684927041017968,0.0024383042519829498,,,,,,,,,C
266112653,1502696845,0,1052934207,tertiary,大红罗厂街,False,True,156.67533985253434,"LINESTRING (116.3758057 39.9264209, 116.3739689 39.9263862)",156.67533985253434,1.5356570921737192,0.0019500557547821552,,,,,,,,,B
266112660,266112653,0,34104214,residential,爱民街,False,True,45.29015092204394,"LINESTRING (116.3757649 39.9260148, 116.3758057 39.9264209)",45.29015092204394,1.6873466496829144,0.002716003199091871,,,,,,,,,C
266112660,4717846104,0,24476455,residential,,False,True,124.07092898084345,"LINESTRING (116.3757649 39.9260148, 116.375995 39.9260189, 116.3772195 39.9260407)",124.07092898084345,1.8056766947344622,0.0004909717384885725,,,,permit,,,,,C
266112660,1502696835,0,301760773,residential,草岚子胡同,False,False,383.5069296889781,"LINESTRING (116.3757649 39.9260148, 116.3757165 39.9245513, 116.3757053 39.9239299, 116.3754761 39.9239175, 116.3754381 39.9237237, 116.3741491 39.9236492)",380.406036752814,1.390580011988459,6.922766010508845e-05,,,,,,,,,C
266112660,1976959585,0,516478140,tertiary,,False,False,160.77198237692824,"LINESTRING (116.3757649 39.9260148, 116.3755597 39.9259743, 116.3754729 39.9259015, 116.3749982 39.9258706, 116.374789 39.9257348, 116.3745958 39.9256917, 116.3742956 39.9256775, 116.3741428 39.9256713, 116.3740192 39.9256219)",160.77198237692824,1.4424578385688787,0.00016052790749006017,,,,,,,,,B
266112661,1742835287,0,24476455,residential,,False,False,13.989081996819973,"LINESTRING (116.3778985 39.9317618, 116.3779079 39.9316362)",13.989081996819973,1.7661596795239336,0.0015549707753211275,,,,permit,,,,,C
266112661,32615484,0,235270873,primary,地安门西大街,True,False,100.28504280143567,"LINESTRING (116.3778985 39.9317618, 116.3767229 39.9317342)",624.7344796395441,14.170938829859223,0.04063348325493265,,,,,,,,,B
269487711,1803810873,0,175425307,residential,,False,True,10.990571805172364,"LINESTRING (116.4020191 39.9440041, 116.402148 39.9440059)",10.990571805172364,1.3924720204129468,0.0001343704582785102,,,,,,,,,C
269487711,9864155728,0,142098681,primary,安定门内大街,True,False,504.53135230146376,"LINESTRING (116.4020191 39.9440041, 116.4020476 39.9433523, 116.4020797 39.9426197, 116.4020829 39.942547, 116.402096 39.9422478, 116.4022012 39.9398443, 116.4022105 39.9396316, 116.4022176 39.9394693)",544.6433365211041,6.254216382294022,0.004564080734071188,,,,,,,,,B
269489736,733967338,0,24804550,unclassified,东交民巷,False,False,21.849006174296644,"LINESTRING (116.4004849 39.9010387, 116.4007389 39.901064)",21.849006174296644,1.707583129809322,0.0005414950308012923,,,,,,,,,unclassified
269489736,534084512,0,24804550,unclassified,东交民巷,False,True,501.70305807403537,"LINESTRING (116.4004849 39.9010387, 116.3973984 39.9006515, 116.3946451 39.9006091)",501.70305807403537,1.5942443574274618,0.0001423968536530132,,,,,,,,,unclassified
269489736,11059812357,0,127843403,tertiary,正义路,True,False,180.28061098095344,"LINESTRING (116.4004849 39.9010387, 116.4004885 39.900436, 116.4004921 39.8996971, 116.4004596 39.899656, 116.4004328 39.8995842, 116.4004369 39.8994273)",234.78533874023802,6.645445473348406,0.014262474595025356,,,,,,,,,B
269489741,269489742,0,24804550,unclassified,东交民巷,False,False,177.70388767480995,"LINESTRING (116.4054538 39.9011983, 116.4055809 39.9011853, 116.4075167 39.9009758)",177.70388767480995,1.5799708983430512,0.026749324206175165,,,,,,,,,unclassified
269489741,733967338,0,24804550,unclassified,东交民巷,False,True,403.19063208520464,"LINESTRING (116.4054538 39.9011983, 116.4052986 39.9012006, 116.4043286 39.9012231, 116.4022598 39.9011941, 116.4019926 39.9011904, 116.4007389 39.901064)",403.19063208520464,1.8811073955838677,0.0024365126458725695,,,,,,,,,unclassified
269489741,10968957568,0,127843506,tertiary,台基厂大街,False,False,163.1408595778257,"LINESTRING (116.4054538 39.9011983, 116.4054537 39.9011157, 116.4054584 39.8998696, 116.4054712 39.8998118, 116.4054842 39.8997326)",163.1408595778257,1.7391304055619692,0.008968995181296206,,,,,,,,,B
269489741,533651394,0,127843506,tertiary,台基厂大街,False,True,121.17963372384338,"LINESTRING (116.4054538 39.9011983, 116.4054515 39.9013026, 116.4054628 39.9018086, 116.4054553 39.9021276, 116.4054462 39.9022878)",121.17963372384337,1.6008147425663637,0.011041095144317456,,,,,,,,,B
269489742,533651513,0,24804550,unclassified,东交民巷,False,False,23.88601887001291,"LINESTRING (116.4075167 39.9009758, 116.4077947 39.9009501)",23.88601887001291,1.4517412149598137,0.026480296632640486,,,,,,,,,unclassified
269489742,269489741,0,24804550,unclassified,东交民巷,False,True,177.70388767480995,"LINESTRING (116.4075167 39.9009758, 116.4055809 39.9011853, 116.4054538 39.9011983)",177.70388767480995,1.579970898343049,0.001989686081943764,,,,,,,,,unclassified
269489742,10816320947,0,59181741,unclassified,,False,False,130.7732944547246,"LINESTRING (116.4075167 39.9009758, 116.4073862 39.9003194, 116.407398 39.8998074)",130.7732944547246,1.8040418831256815,0.0009340717617077876,,,,,,,,,unclassified
269489746,533652001,0,24804550,unclassified,东交民巷,False,True,181.05238153334255,"LINESTRING (116.4120747 39.9006215, 116.4109218 39.900668, 116.4099592 39.9007459)",181.05238153334255,1.5323988767124537,0.0002673076316687163,,,,,,,,,unclassified
269489746,332263572,0,723617931,primary,崇文门内大街,True,False,92.0831238779115,"LINESTRING (116.4120747 39.9006215, 116.4120968 39.9000251, 116.4121022 39.8999846, 116.4121396 39.899796)",931.7165309093654,9.553142902758127,0.03649630642484284,,,,,,,,,B
269489762,1598502678,0,229707025,tertiary_link,,False,False,16.447071545298993,"LINESTRING (116.4056237 39.897951, 116.4058086 39.8979091)",16.447071545298993,1.6136233734269019,0.00825177942318883,,,,,,,,,B
269489762,322120179,0,173342299,secondary,祈年大街,True,False,228.92963591513205,"LINESTRING (116.4056237 39.897951, 116.4056794 39.8966972, 116.4057193 39.8958935)",260.8527182816786,5.033393690381395,0.007364361084595341,,,,,,,,,B
269489894,734521201,0,59216987,tertiary,新怡家园西路,False,False,227.02151453189674,"LINESTRING (116.4065198 39.897912, 116.406601 39.8958713)",227.02151453189674,1.4318397051914047,0.006523237847894075,,,,,,,,,B
269489894,734521249,0,146612944,tertiary,东打磨厂街,False,False,129.6963593257867,"LINESTRING (116.4065198 39.897912, 116.4080397 39.89794)",129.6963593257867,1.5314317144227525,0.0014397346703014773,,,,,,,,,B
269489894,1598502678,0,146612944,tertiary,东打磨厂街,False,True,60.671618035903826,"LINESTRING (116.4065198 39.897912, 116.4058086 39.8979091)",60.671618035903826,1.582177509912647,0.001426046799618173,,,,,,,,,B
269490574,269490578,0,24804637,residential,仓夹道,False,False,111.9229248235053,"LINESTRING (116.4254318 39.9396274, 116.4254384 39.9393993, 116.4254608 39.9386211)",111.9229248235053,1.5302978717118083,0.0005609877052822281,,,,,,,,,C
269490574,32877193,0,701332264,primary,东直门内大街,True,False,135.31429850015508,"LINESTRING (116.4254318 39.9396274, 116.4264975 39.9396207, 116.4266675 39.9395831, 116.4268203 39.9395358, 116.4269668 39.939456)",474.88412661865647,8.992978786332065,0.007934808470140376,,,,,,,,,B
269490578,733967329,0,24804514,residential,北新仓胡同,False,False,305.9527781331865,"LINESTRING (116.4254608 39.9386211, 116.4218728 39.9385709)",305.9527781331865,1.5112462959290176,0.0004946266149537479,,,,,,,,,C
269490578,3195117089,0,24804637,residential,仓夹道,False,False,68.05360505672438,"LINESTRING (116.4254608 39.9386211, 116.4254766 39.9380092)",68.05360505672438,1.5434080927203713,0.0007404349732979026,,,,,,,,,C
269490578,269490574,0,24804637,residential,仓夹道,False,True,111.9229248235053,"LINESTRING (116.4254608 39.9386211, 116.4254384 39.9393993, 116.4254318 39.9396274)",111.9229248235053,1.5302978717118092,0.002507818569065699,,,,,,,,,C
269490773,245146555,0,200888760,residential,十字坡街,False,True,95.80882874826882,"LINESTRING (116.4347919 39.9352106, 116.4336682 39.9352143)",95.80882874826882,1.457479075756258,0.0005618476762152106,,,,,,,,,C
269490773,1885117439,0,200888761,residential,十字坡街,False,False,258.0969148276138,"LINESTRING (116.4347919 39.9352106, 116.4348053 39.9350634, 116.4353148 39.9350533, 116.4358061 39.9350803, 116.4362444 39.9350847, 116.4376384 39.9350987)",258.0969148276138,1.4574650502334745,0.00016783766042041112,,,,,,,,,C
269490773,2108495783,0,200888763,residential,,False,True,53.744884149141285,"LINESTRING (116.4347919 39.9352106, 116.4348009 39.9353068, 116.434837 39.9356927)",53.744884149141285,1.2501990220358634,0.0002676659528907923,,,,,,,,,C
269491201,269491782,0,561198196,secondary,地安门外大街,False,True,33.23086478918401,"LINESTRING (116.389949 39.9348549, 116.389933 39.9351535)",33.23086478918401,1.4720353637508736,0.026751617461996453,yes,2,,,,,,,B
269491201,269491779,0,24804693,residential,,False,False,85.39295703985928,"LINESTRING (116.389949 39.9348549, 116.3895695 39.9348445, 116.3893333 39.9348423, 116.3891606 39.9348268, 116.3889986 39.9347223)",85.39295703985927,1.3093376358355884,0.017981705551685687,,,,,,,,,C
269491201,342836138,0,561198195,secondary,地安门外大街,False,False,309.1794597600448,"LINESTRING (116.389949 39.9348549, 116.3900004 39.9338921, 116.390018 39.9335604, 116.3900467 39.9330208, 116.3900969 39.9320767)",309.1794597600448,1.6133755555146478,0.025827865351484455,,,,,,,,,B
269491207,269491779,0,30833078,residential,前海南沿,False,True,398.40224304901113,"LINESTRING (116.3865485 39.9321112, 116.3865515 39.932578, 116.3865533 39.9329197, 116.3865823 39.9332973, 116.3866371 39.9334247, 116.386722 39.9335521, 116.387324 39.9338943, 116.3884827 39.934355, 116.3887198 39.9344814, 116.3889986 39.9347223)",398.4022430490111,1.463222237045055,0.00014433178825222376,,,,,,,,,C
269491207,269491725,0,34104264,primary,地安门西大街,True,False,260.26716760505224,"LINESTRING (116.3865485 39.9321112, 116.3854131 39.9320705, 116.3849939 39.9320554, 116.3846983 39.9320421, 116.3841896 39.9320136, 116.3835006 39.9319854)",886.7926068553347,6.68964770165063,0.04279896172842691,,,,,,,,,B
269491215,290597415,0,26514879,residential,前海北沿,False,False,469.8688581386898,"LINESTRING (116.3871313 39.9375464, 116.3873501 39.9373918, 116.3875556 39.9371835, 116.3876269 39.9370542, 116.3876685 39.9368934, 116.3877711 39.9365488, 116.3877567 39.936388, 116.3876392 39.9362031, 116.3874384 39.9360408, 116.3872537 39.9359279, 116.386156 39.9356182, 116.3854747 39.9354348, 116.3852424 39.935357, 116.3848396 39.9352099, 116.3845427 39.9349852)",469.86885813868986,1.3541182690444211,1.2684571261491362e-05,,,,,,,,,C
269491215,340245488,0,240528095,residential,后海南沿,False,True,228.7458829515005,"LINESTRING (116.3871313 39.9375464, 116.3866758 39.937644, 116.3854673 39.9378429, 116.3845185 39.9380117)",228.7458829515005,1.3559680585773146,0.0006461248276474922,,,,no,,,,,C
