u,v,key,osmid,bridge,oneway,lanes,highway,reversed,length,maxspeed,geometry,Cost of returning,Edge Betweenness,ref,name,tunnel,access,width,junction
15373638,122626555,0,"[398603184, 398603188, 398603182]",,False,"['5', '4']",primary,False,84.435,,"LINESTRING (-118.2101783 34.0578312, -118.210331 34.0578966, -118.2104139 34.0579314, -118.210553 34.0579965, -118.2106269 34.0580286, -118.2106538 34.0580404, -118.2108029 34.058106, -118.2109878 34.0581872)",1.4460432273741288,0.0012999866143253067,,Marengo Street,,,,
15373638,123030030,0,398603193,,False,5,primary,False,93.748,,"LINESTRING (-118.2101783 34.0578312, -118.210039 34.0577717, -118.2092764 34.0574407)",1.6058867779640353,0.0012638758750384926,,Marengo Street,,,,
15373638,122746341,0,"[812840163, 518030526]",,False,"['5', '4']",secondary,False,157.633,,"LINESTRING (-118.2101783 34.0578312, -118.210257 34.0577038, -118.2102902 34.0576479, -118.210364 34.0575329, -118.2103816 34.0575036, -118.2104873 34.0573356, -118.2106306 34.0571065, -118.2109431 34.0566323, -118.210976 34.0565772)",1.380353734135084,0.0027053060202836495,,North State Street,,,,
15373745,15373749,0,3181763,,False,2,residential,False,243.27599999999998,,"LINESTRING (-118.2051361 34.0596324, -118.2051773 34.0595674, -118.2051871 34.059552, -118.2055462 34.0589857, -118.2055851 34.0589076, -118.2056168 34.0588292, -118.2056374 34.0587505, -118.205651 34.0586547, -118.2056514 34.0585468, -118.2056355 34.0584466, -118.2056052 34.0583447, -118.2055541 34.0582361, -118.2054831 34.0581258, -118.2054001 34.0580354, -118.2053107 34.0579634, -118.2052005 34.0578902, -118.2050806 34.0578284, -118.2050691 34.0578229, -118.2050428 34.0578093, -118.2049655 34.0577808)",1.4631963240384984,0.0003390527882548585,,Charlotte Street,,,,
15373745,14941481,0,161709223,,False,,residential,False,50.412000000000006,,"LINESTRING (-118.2051361 34.0596324, -118.2047358 34.0594595, -118.2046525 34.0594203)",1.4052740358370754,0.0009297633182170094,,Zonal Avenue,,,,
15373745,1902458938,0,"[161709224, 518085668]",,False,2,residential,True,236.509,,"LINESTRING (-118.2051361 34.0596324, -118.2053848 34.0597395, -118.2059281 34.0599718, -118.2059708 34.0599901, -118.2060024 34.0600042, -118.2068805 34.060397, -118.2073116 34.0605878, -118.207406 34.060626)",1.5169342168523123,0.00109002677840686,,Zonal Avenue,,,,
15373749,3010199925,0,3181763,,False,2,residential,False,106.339,,"LINESTRING (-118.2049655 34.0577808, -118.2044373 34.0575518, -118.2039446 34.0573345)",1.5002411177050958,3.846323044556418e-05,,Charlotte Street,,,,
15373749,15373745,0,3181763,,False,2,residential,True,243.276,,"LINESTRING (-118.2049655 34.0577808, -118.2050428 34.0578093, -118.2050691 34.0578229, -118.2050806 34.0578284, -118.2052005 34.0578902, -118.2053107 34.0579634, -118.2054001 34.0580354, -118.2054831 34.0581258, -118.2055541 34.0582361, -118.2056052 34.0583447, -118.2056355 34.0584466, -118.2056514 34.0585468, -118.205651 34.0586547, -118.2056374 34.0587505, -118.2056168 34.0588292, -118.2055851 34.0589076, -118.2055462 34.0589857, -118.2051871 34.059552, -118.2051773 34.0595674, -118.2051361 34.0596324)",1.4631963240384993,0.00027965238649641845,,Charlotte Street,,,,
15373749,21150905,0,13401221,,False,,residential,True,219.476,,"LINESTRING (-118.2049655 34.0577808, -118.2054222 34.0570625, -118.205814 34.0564462, -118.2059964 34.0561684, -118.2060106 34.0561404, -118.2060694 34.0560321)",1.57525724689202,0.0004936702696637091,,North Chicago Street,,,,
15380188,2351053223,0,"[123561828, 66681509, 148252646, 29679031, 29679038]",yes,True,3,motorway,False,833.8919999999999,55 mph,"LINESTRING (-118.2522328 34.0595588, -118.2520972 34.059766, -118.2511913 34.0604638, -118.2508718 34.0607314, -118.2505073 34.0610423, -118.2501216 34.0613885, -118.2499127 34.0615772, -118.2492221 34.0621838, -118.2482833 34.0630176, -118.2476586 34.0635763, -118.2474042 34.0638083, -118.2471737 34.0639895, -118.2468437 34.0642039, -118.2465085 34.0643793, -118.246289 34.0644839, -118.24598 34.0646109, -118.2457343 34.0646897)",31.755593717935508,0.004053636327921271,CA 110,Harbor Freeway,,,,
15380188,1614923057,0,148385684,,True,3,motorway_link,False,138.942,,"LINESTRING (-118.2522328 34.0595588, -118.2514262 34.0601514, -118.2511105 34.0603935)",21.143824864714407,0.0024714095868249206,,,,,,
15380821,123548708,0,165522232,,False,2,residential,False,202.695,,"LINESTRING (-118.275876 34.0441645, -118.2760903 34.0438312, -118.2761962 34.0436666, -118.2766013 34.0430365, -118.2769104 34.0425557)",1.438585203512747,0.001794539068173547,,Toberman Street,,,,
15380821,122674539,0,"[399276243, 399276246]",,False,5,secondary,True,108.63700000000001,,"LINESTRING (-118.275876 34.0441645, -118.2762248 34.0443235, -118.2764494 34.0444259, -118.2765315 34.0444634, -118.2767476 34.044565, -118.276816 34.0445979, -118.2769054 34.0446408)",1.5956412758174694,0.005437548064334987,,West Pico Boulevard,,,,
15380821,123689636,0,"[399275034, 761653254]",,False,5,secondary,False,66.967,,"LINESTRING (-118.275876 34.0441645, -118.2755927 34.0440399, -118.2752704 34.0439031, -118.2752314 34.0438863)",1.5521284102815514,0.00995785982587331,,West Pico Boulevard,,,,
15713360,18882134,0,172998468,,False,4,secondary,False,117.957,35 mph,"LINESTRING (-118.2188388 34.0752286, -118.2187709 34.075257, -118.2180425 34.0755621, -118.2176989 34.0757121)",1.8175467897605557,0.004535838203186073,,Pasadena Avenue,,,,
15713360,15713361,0,"[398399401, 400683258, 3129874, 172998468]",yes,False,"['5', '4']",secondary,True,120.67699999999999,35 mph,"LINESTRING (-118.2188388 34.0752286, -118.2189255 34.0751896, -118.219378 34.0749954, -118.2196164 34.0748979, -118.2200014 34.0747283)",1.6365171954493856,0.004473497187479195,,Pasadena Avenue,,,,
15713361,15717267,0,"[398394937, 148385395]",,True,2,primary,False,213.97199999999998,,"LINESTRING (-118.2200014 34.0747283, -118.2199524 34.0746346, -118.2199142 34.0745452, -118.2198848 34.0743679, -118.2198638 34.0736939, -118.2198332 34.0734751, -118.2198152 34.073361, -118.2197075 34.0728296)",5.019250047385501,0.002655197958602272,,North Avenue 21,,,,
15713361,15027552,0,"[398399402, 161708035]",,False,"['5', '4']",secondary,False,119.178,35 mph,"LINESTRING (-118.2200014 34.0747283, -118.2200939 34.0746867, -118.2206695 34.0744283, -118.2211428 34.0742235)",1.7752363951958747,0.003074529507649478,,Pasadena Avenue,,,,
15713361,15713360,0,"[398399401, 3129874, 172998468, 400683258]",yes,False,"['5', '4']",secondary,False,120.677,35 mph,"LINESTRING (-118.2200014 34.0747283, -118.2196164 34.0748979, -118.219378 34.0749954, -118.2189255 34.0751896, -118.2188388 34.0752286)",1.6365171954493882,0.0027754690690933712,,Pasadena Avenue,,,,
15713362,15717266,0,"[48334305, 398387466, 398387463]",,False,"['6', '7']",primary,True,120.388,35 mph,"LINESTRING (-118.2212974 34.0721412, -118.2218937 34.071884, -118.2220844 34.0717974, -118.2223664 34.0716815, -118.2224606 34.0716481)",1.9513217820323576,0.01600240942144479,,North Broadway,,,,
15713362,123639634,0,161708047,,False,,residential,True,244.69899999999998,,"LINESTRING (-118.2212974 34.0721412, -118.2208179 34.0713981, -118.2204483 34.0708072, -118.2200637 34.0701923)",1.7489327417862885,0.00011480156854700501,,Avenue 19,,,,
15713362,15027549,0,253388033,,False,2,tertiary,True,198.808,,"LINESTRING (-118.2212974 34.0721412, -118.2214813 34.072449, -118.221545 34.0725513, -118.2216529 34.0727185, -118.2217306 34.0728379, -118.2218064 34.0729576, -118.2218658 34.0730495, -118.2222993 34.0737247)",1.7184602014682568,0.00034369895829339,,Avenue 19,,,,
15713362,16941226,0,"[398394411, 398394412, 398394413]",,False,"['5', '7']",primary,False,119.144,35 mph,"LINESTRING (-118.2212974 34.0721412, -118.2209103 34.0723077, -118.2207324 34.0723871, -118.2201512 34.0726378)",1.7611134358017522,0.015474275156305395,,North Broadway,,,,
15713713,72744345,0,161709005,,False,4,primary,False,100.464,35 mph,"LINESTRING (-118.219629 34.0430492, -118.2207177 34.0429993)",1.7905418986504031,0.013707377859247161,,East 4th Street,,,,
15713713,122620392,0,390225963,,False,4,primary,True,106.095,35 mph,"LINESTRING (-118.219629 34.0430492, -118.2190479 34.0430761, -118.2190155 34.0430776, -118.2184799 34.0431099)",1.4946366403756404,0.012878536411740532,,East 4th Street,,,,
15713713,250144078,0,"[399295360, 399295366, 399295359]",,False,"['2', '3']",secondary,False,257.899,,"LINESTRING (-118.219629 34.0430492, -118.2196641 34.0435976, -118.2196883 34.0439763, -118.2197367 34.0447372, -118.2197617 34.0451299, -118.2197767 34.0453653)",1.7602247820711947,0.00964615474733892,,South Boyle Avenue,,,,
15713713,123413088,0,"[399295362, 185937861]",,False,"['2', '3']",secondary,True,170.566,,"LINESTRING (-118.219629 34.0430492, -118.219612 34.0427076, -118.2195961 34.042386, -118.2195915 34.042294, -118.2195687 34.0419445, -118.219564 34.0418195, -118.2195665 34.0416696, -118.2195761 34.0415167)",1.3586865453747972,0.007957301344472223,,South Boyle Avenue,,,,
15715635,18882157,0,172998028,yes,False,4,secondary,False,30.422,,"LINESTRING (-118.2116163 34.0555757, -118.2117717 34.0553343)",1.5009482448847156,0.0024818781724813585,,North State Street,,,,
15715635,268538749,0,"[24706763, 399256597]",yes,True,2,motorway_link,False,266.324,,"LINESTRING (-118.2116163 34.0555757, -118.212464 34.0559449, -118.2129274 34.0561512, -118.2132879 34.0563076, -118.2136312 34.0564356, -118.2137561 34.0564692, -118.2138716 34.0564925, -118.2140661 34.0565177, -118.2142419 34.0565325)",17.840326649449214,0.004159321993228119,,,,,,
15715635,604238578,0,"[518030524, 172998028]",yes,False,4,secondary,True,109.19,,"LINESTRING (-118.2116163 34.0555757, -118.2111639 34.0562867, -118.2110639 34.0564445)",1.5314724390730188,0.006851806936696581,,North State Street,,,,
15717255,123168707,0,104359371,,False,2,secondary,True,111.559,,"LINESTRING (-118.2176077 34.051189, -118.2181801 34.0503049)",1.7077117091674276,0.0006916324006725302,,North Boyle Avenue,,,,
15717255,123304334,0,1275931649,,False,2,tertiary,False,115.69,,"LINESTRING (-118.2176077 34.051189, -118.2170319 34.0521136)",1.8735705879829834,0.0006171760554980894,,North Boyle Avenue,,,,
15717255,122759582,0,"[399279281, 1271555499]",,False,"['5', '4']",primary,False,130.113,,"LINESTRING (-118.2176077 34.051189, -118.2178898 34.0513132, -118.2181179 34.0514136, -118.2188549 34.051738)",1.8241410413968302,0.003957419439528391,,East Cesar E Chavez Avenue,,,,
15717255,21507169,0,"[399279282, 399279283, 485448853, 485448854, 399279287]",,False,"['5', '4']",primary,True,257.38700000000006,,"LINESTRING (-118.2176077 34.051189, -118.2172351 34.0510194, -118.2172046 34.0510056, -118.2169235 34.0508776, -118.2164069 34.0506425, -118.2163233 34.0506057, -118.2158746 34.0504083, -118.2157632 34.0503602, -118.2155839 34.0502804, -118.2151498 34.0500888)",1.8231572825877262,0.004187963573085902,,East Cesar E Chavez Avenue,building_passage,,,
15717259,268539956,0,24706934,,True,1,motorway_link,False,126.229,,"LINESTRING (-118.2376287 34.055566, -118.2377497 34.0555823, -118.237778 34.0555793, -118.2378587 34.055571, -118.2379292 34.055529, -118.237966 34.0554759, -118.2379979 34.0553763, -118.2380357 34.0552884, -118.238107 34.0552077, -118.2381777 34.0551672, -118.238263 34.0551275, -118.2383382 34.0551118, -118.2384093 34.0551074, -118.238472 34.0551103, -118.238546 34.0551226, -118.2385978 34.0551379, -118.2386831 34.0551694)",22.786461979732366,0.0007562670952591892,,,,,,
15717259,8869170246,0,405178807,,False,6,primary,True,62.974,,"LINESTRING (-118.2376287 34.055566, -118.2375373 34.0560102, -118.2375299 34.0560416, -118.2375106 34.0561238)",1.5920068222403467,0.010973253822268823,,North Alameda Street,,,,
15717259,268540062,0,"[405178816, 405178818, 405178815]",,False,"['6', '7']",primary,False,81.333,,"LINESTRING (-118.2376287 34.055566, -118.2376833 34.0553046, -118.2377299 34.0550733, -118.2377581 34.0549236, -118.2377758 34.0548448)",1.3656319511286417,0.010473525887871333,,North Alameda Street,,,,
15717265,122656713,0,13293960,,False,,residential,True,118.037,,"LINESTRING (-118.2273111 34.0695423, -118.2272457 34.0694436, -118.2272263 34.0694151, -118.2268651 34.0689322, -118.22669 34.0686916, -118.2266482 34.068634)",1.5262666076805864,0.0006094716469531829,,Wilhardt Street,,,,
15717265,123037729,0,"[399262544, 399262546, 161708076]",,False,"['4', '3']",primary,True,189.411,35 mph,"LINESTRING (-118.2273111 34.0695423, -118.2273971 34.0695072, -118.2275422 34.0694524, -118.2276511 34.0694187, -118.2280504 34.0693292, -118.2282396 34.0692806, -118.2283988 34.0692322, -118.2286476 34.0691176, -118.2287926 34.0690432, -118.2291572 34.0688273)",1.4129840418816528,0.012158321243489187,,North Spring Street,,,,
15717265,29312317,0,930455111,,False,,residential,False,47.807,,"LINESTRING (-118.2273111 34.0695423, -118.2273534 34.069629, -118.2273778 34.0696688, -118.2274837 34.0698727, -118.2274877 34.0698767, -118.2275374 34.0699265)",1.7964478758087497,0.0012112388853614592,,Willhardt Street,,,,
15717265,15717266,0,"[4618403, 4618404, 4088278, 724004823, 1317894552]",yes,False,"['4', '5', '2', '3']",primary,False,504.911,35 mph,"LINESTRING (-118.2273111 34.0695423, -118.2272222 34.0695788, -118.2271689 34.0695979, -118.2268617 34.069708, -118.2264525 34.0698546, -118.2262254 34.0699373, -118.22597 34.0700353, -118.2249227 34.0705319, -118.2234705 34.0711734, -118.2229948 34.0714124, -118.2226316 34.0715788, -118.2224606 34.0716481)",2.234770289743394,0.012564478842047392,,North Spring Street,,,,
15717266,26208937,0,161707950,,False,,tertiary,True,188.40900000000002,,"LINESTRING (-118.2224606 34.0716481, -118.2225686 34.0718414, -118.2226998 34.0720503, -118.2227749 34.0721726, -118.2228185 34.0722526, -118.222855 34.0723094, -118.2231623 34.0727989, -118.2233157 34.0730494, -118.2233905 34.0731568)",1.6654142803298932,0.0013512121093070901,,Avenue 18,,,,
15717266,123639532,0,161708066,,False,,residential,False,245.822,,"LINESTRING (-118.2224606 34.0716481, -118.2223844 34.0715436, -118.2218518 34.070738, -118.2215534 34.0702625, -118.2214683 34.0701274, -118.2212148 34.0696937)",2.0796434397561905,0.0007233322190366878,,Avenue 18,,,,
15717266,26208936,0,"[48334304, 398384153]",,False,"['5', '4']",secondary,False,161.878,,"LINESTRING (-118.2224606 34.0716481, -118.2226046 34.071716, -118.2227703 34.0717726, -118.2236041 34.0719654, -118.2238001 34.0720003, -118.2239958 34.0720269, -118.2241437 34.0720332)",1.636365369820888,0.00655057044381863,,North Broadway,,,,
15717266,15713362,0,"[48334305, 398387466, 398387463]",,False,"['6', '7']",primary,False,120.388,35 mph,"LINESTRING (-118.2224606 34.0716481, -118.2223664 34.0716815, -118.2220844 34.0717974, -118.2218937 34.071884, -118.2212974 34.0721412)",1.9513217820323585,0.015337595419982013,,North Broadway,,,,
15717266,15717265,0,"[4618403, 4618404, 4088278, 724004823, 1317894552]",yes,False,"['5', '2', '4', '3']",primary,True,504.911,35 mph,"LINESTRING (-118.2224606 34.0716481, -118.2226316 34.0715788, -118.2229948 34.0714124, -118.2234705 34.0711734, -118.2249227 34.0705319, -118.22597 34.0700353, -118.2262254 34.0699373, -118.2264525 34.0698546, -118.2268617 34.069708, -118.2271689 34.0695979, -118.2272222 34.0695788, -118.2273111 34.0695423)",2.2347702897433943,0.01112610693530861,,North Spring Street,,,,
15717267,21150973,0,"[508800361, 30648002, 30648003]",yes,False,"['8', '6']",primary,False,83.288,"['35 mph', '30 mph']","LINESTRING (-118.2197075 34.0728296, -118.219506 34.072913, -118.2190386 34.0731246, -118.2189091 34.0731811)",1.7663988026685415,0.014005556113618737,,North Broadway,,,,
15717267,807121117,0,"[30648035, 30647997, 30647991]",yes,True,2,motorway_link,False,525.854,,"LINESTRING (-118.2197075 34.0728296, -118.2195067 34.0722253, -118.2193981 34.0719204, -118.2192868 34.0716649, -118.2191702 34.0714485, -118.2189713 34.0711206, -118.2187516 34.0708291, -118.218261 34.0702089, -118.2178277 34.0696974, -118.2174586 34.0692423, -118.2171787 34.0688826, -118.2170083 34.0687104)",15.85241542008235,0.0025699789663765496,,,,,,
15717267,16941226,0,"[48334306, 400682444]",,False,"['6', '7']",primary,True,46.099000000000004,35 mph,"LINESTRING (-118.2197075 34.0728296, -118.2198718 34.0727574, -118.2201512 34.0726378)",1.8176152779374082,0.016629818813483445,,North Broadway,,,,
15717274,25936292,0,"[398383084, 161708055]",,False,"['5', '4']",secondary,True,102.076,,"LINESTRING (-118.2301709 34.0710023, -118.2300873 34.0710478, -118.2300739 34.0710556, -118.2299647 34.071107, -118.2298468 34.0711537, -118.229656 34.0712146, -118.2295266 34.0712463, -118.2291436 34.07133)",1.4991708352764523,0.010729712175059218,,North Broadway,,,,
15717274,1838396778,0,173009072,,False,,secondary,False,307.67699999999996,,"LINESTRING (-118.2301709 34.0710023, -118.230225 34.0711104, -118.2304245 34.0715683, -118.230882 34.0726879, -118.2312255 34.0735769, -118.231243 34.0736224)",1.5072644220019398,0.003646361296062659,,Solano Avenue,,,,
15717274,122772027,0,"[399263000, 399263001]",,False,"['5', '4']",secondary,False,264.015,,"LINESTRING (-118.2301709 34.0710023, -118.2302458 34.070952, -118.2307124 34.0706425, -118.2323867 34.0694962)",1.61585003932333,0.012798257650948185,,North Broadway,,,,
16203355,122663808,0,161708069,,False,,residential,False,98.389,,"LINESTRING (-118.2191304 34.0687257, -118.218189 34.0691438)",1.5453434566441313,0.00042080185602142464,,Mozart Street,,,,
16203355,16203357,0,161708069,,False,,residential,True,32.559,,"LINESTRING (-118.2191304 34.0687257, -118.2194394 34.0685835)",1.5341871087351635,0.0007189212981140314,,Mozart Street,,,,
16203355,123639634,0,23143992,,False,,residential,False,184.35,,"LINESTRING (-118.2191304 34.0687257, -118.2195519 34.069388, -118.2200637 34.0701923)",1.6471883649820596,0.00018055369643407037,,Avenue 19,,,,
